tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
2251,75.0,2736,289,29,994,1742,0,0,484,225.40,0.900,1.013,0.455,0.114,0.297,-0.723,1.645,0.3044,2.7110,0.784,0.001,0.010,0.052,-0.044,92,37,129,0,32,0,75802.22,13470.290,26840.881,13.144,6916.235,21.692,18488.340,6733.588,727.402,12350.874,9880.699,5782.490,436.198,2888.462,0.000218,0.000825
2281,76.0,2845,263,29,995,1850,0,0,523,196.84,0.914,1.027,0.469,0.117,0.289,-0.724,1.644,0.3039,2.6662,0.787,0.001,0.008,0.051,-0.046,104,46,141,0,20,0,81334.17,14013.408,30043.798,19.132,7483.457,22.235,19425.554,7111.410,794.761,13900.099,11120.080,5272.673,245.861,2914.106,0.000239,0.002325
2311,77.0,2996,275,29,1001,1995,0,0,587,212.72,0.925,1.040,0.481,0.119,0.280,-0.725,1.643,0.3031,2.6557,0.784,0.001,0.009,0.051,-0.049,107,51,135,0,26,0,85799.70,14704.745,31233.403,10.821,7835.127,23.451,20637.902,7678.048,898.113,15865.730,12692.584,5734.096,312.063,3050.079,0.000259,0.003005
2341,78.0,3132,264,29,1009,2123,0,0,667,240.26,0.932,1.051,0.496,0.121,0.272,-0.728,1.640,0.3007,2.6503,0.769,0.001,0.011,0.050,-0.053,103,33,141,0,51,0,90387.45,15427.585,32648.335,12.800,8203.290,21.257,21786.253,8172.397,1002.893,15417.516,12334.013,5975.616,318.966,3161.346,0.000120,0.003389
2371,79.0,3256,246,29,1014,2242,0,0,755,235.45,0.945,1.062,0.506,0.124,0.265,-0.731,1.638,0.3000,2.6391,0.771,0.002,0.008,0.050,-0.056,97,52,148,0,50,0,95929.29,15796.310,35415.587,16.800,8709.870,22.071,23041.307,8580.925,1165.025,16424.283,13139.426,6051.084,138.981,3424.672,0.000203,0.004672
2401,80.0,3372,245,29,1013,2359,0,0,872,268.98,0.957,1.072,0.517,0.126,0.259,-0.734,1.636,0.3052,2.6255,0.775,0.001,0.010,0.049,-0.058,96,53,151,0,55,0,102105.40,16511.181,36712.858,14.390,8932.168,21.727,24183.157,9080.154,1332.731,16259.642,13007.714,5399.526,392.309,3422.514,0.000204,0.004354
2431,81.0,3564,235,29,1022,2542,0,0,1009,229.31,0.978,1.091,0.530,0.129,0.251,-0.740,1.634,0.3046,2.6498,0.772,0.001,0.005,0.048,-0.062,123,35,132,0,60,0,107912.55,17031.868,38421.537,19.810,9413.871,25.080,25829.118,9774.385,1570.946,18581.083,14864.867,5122.257,217.928,3435.208,0.000164,0.003827
2461,82.0,3717,252,29,1024,2693,0,0,1162,241.51,0.996,1.105,0.542,0.133,0.244,-0.744,1.630,0.3023,2.6257,0.771,0.001,0.005,0.048,-0.064,111,35,150,0,83,0,113053.43,17407.945,41190.041,13.299,9797.447,26.236,27755.941,10599.896,1818.428,18678.215,14942.572,5796.568,221.119,3542.818,0.000187,0.002762
2491,83.0,3837,232,29,1033,2804,0,0,1335,204.78,1.007,1.112,0.556,0.137,0.240,-0.747,1.627,0.3023,2.6303,0.771,0.000,0.005,0.047,-0.066,122,50,186,0,77,0,117197.73,18292.098,42957.202,14.890,10389.054,25.037,29275.885,11061.107,2095.531,19097.638,15278.111,6783.999,230.698,3853.135,0.000172,0.003437
2521,84.0,3975,224,29,1037,2938,0,0,1531,219.41,1.021,1.123,0.567,0.141,0.236,-0.751,1.626,0.3009,2.5917,0.776,0.000,0.006,0.046,-0.068,115,45,175,0,100,0,121403.55,18722.956,44766.000,13.068,10139.638,29.136,30644.636,11500.976,2431.617,20224.833,16179.866,6793.467,169.009,3711.542,0.000298,0.001811
2551,85.0,4026,225,29,1038,2988,0,0,1682,226.27,1.034,1.128,0.575,0.143,0.234,-0.756,1.625,0.3024,2.5744,0.774,0.002,0.006,0.046,-0.068,100,68,203,0,111,0,123212.33,19196.201,44333.697,11.646,10813.491,26.620,31931.649,11855.495,2738.474,19410.907,15528.726,7381.406,101.455,3842.095,0.000157,0.000965
2581,86.0,4112,259,29,1041,3071,0,0,1898,286.70,1.046,1.135,0.585,0.145,0.231,-0.760,1.626,0.2984,2.6006,0.762,0.001,0.004,0.046,-0.070,92,55,162,0,147,0,125516.86,19204.077,45641.769,9.594,11008.887,23.655,33008.716,12158.269,3090.738,20102.768,16082.215,6427.141,144.963,3700.530,0.000288,-0.001272
2611,87.0,4215,213,29,1039,3176,0,0,2035,258.23,1.064,1.145,0.595,0.149,0.227,-0.766,1.621,0.3013,2.5778,0.758,0.001,0.005,0.046,-0.072,103,42,176,0,129,0,128895.73,19527.327,48448.208,8.858,11022.181,20.210,34368.999,12719.053,3398.719,20418.636,16334.909,6310.165,132.372,3592.473,0.000300,-0.005459
2641,88.0,4213,202,29,1033,3180,0,0,2153,253.32,1.072,1.148,0.601,0.152,0.226,-0.770,1.623,0.2999,2.5387,0.758,0.001,0.005,0.046,-0.074,111,60,154,0,208,0,130282.92,19462.149,48258.315,9.048,11016.651,25.894,35444.204,13103.848,3700.847,18958.370,15166.696,6673.365,144.634,3483.757,0.000274,-0.007894
2671,89.0,4279,222,29,1031,3248,0,0,2204,253.65,1.081,1.156,0.606,0.155,0.223,-0.774,1.619,0.3011,2.5585,0.788,0.001,0.005,0.046,-0.075,116,36,156,0,198,0,132298.50,19882.321,50153.784,8.225,11397.135,25.805,36061.673,13341.370,3843.607,20629.668,16503.734,6916.105,133.754,3606.301,0.000259,-0.011048
2701,90.0,4275,213,29,1027,3248,0,0,2293,266.72,1.091,1.159,0.609,0.157,0.223,-0.780,1.619,0.2980,2.5442,0.776,0.001,0.006,0.047,-0.076,108,47,194,0,206,0,132692.17,19877.875,50640.030,9.484,10910.106,27.391,36769.759,13552.783,3960.656,20440.037,16352.030,8071.698,194.376,3496.442,0.000302,-0.014101
2731,91.0,4240,208,29,1023,3217,0,0,2376,251.95,1.099,1.160,0.612,0.158,0.223,-0.785,1.617,0.2991,2.5385,0.767,0.002,0.005,0.047,-0.078,96,46,179,0,210,0,132815.02,19477.096,50610.860,10.179,11012.737,25.808,37043.512,13569.677,4124.946,18406.312,14725.050,8034.567,76.397,3444.927,0.000181,-0.014428
2761,92.0,4221,188,29,1021,3200,0,0,2387,265.91,1.107,1.160,0.619,0.158,0.223,-0.787,1.618,0.2988,2.5245,0.779,0.000,0.005,0.047,-0.077,99,41,191,0,216,0,132698.19,19574.426,50752.922,9.671,10462.202,29.215,37386.892,13673.954,4231.617,19816.688,15853.350,7600.237,238.993,3358.813,0.000185,-0.014492
2791,93.0,4214,221,29,1017,3197,0,0,2381,262.90,1.116,1.162,0.624,0.159,0.223,-0.791,1.617,0.2973,2.5170,0.766,0.000,0.005,0.048,-0.078,100,42,158,0,202,0,132472.47,19416.493,49833.054,7.818,10907.573,29.645,37613.636,13648.836,4252.039,18383.459,14706.768,6835.673,177.567,3278.643,0.000191,-0.014798
2821,94.0,4221,187,29,1015,3206,0,0,2384,271.25,1.123,1.164,0.629,0.161,0.222,-0.795,1.619,0.2935,2.5105,0.765,0.002,0.006,0.048,-0.078,100,40,155,0,225,0,133041.16,18829.606,51210.568,6.370,10403.979,22.268,37946.193,13598.850,4278.993,19804.201,15843.361,6441.192,152.024,3099.760,0.000234,-0.016050
2851,95.0,4133,195,29,1009,3124,0,0,2309,279.23,1.124,1.161,0.632,0.162,0.224,-0.797,1.621,0.2957,2.5131,0.767,0.001,0.005,0.048,-0.077,105,60,182,0,234,0,129230.52,18680.870,47561.866,10.083,10197.596,23.038,37822.070,13357.381,4180.359,17965.612,14372.490,7821.520,169.101,3119.903,0.000247,-0.017562
2881,96.0,4049,175,29,1007,3042,0,0,2283,267.70,1.125,1.157,0.636,0.162,0.227,-0.802,1.623,0.2954,2.5075,0.767,0.000,0.004,0.048,-0.077,106,44,193,0,234,0,125882.31,18244.439,47596.208,9.355,10341.408,26.929,37144.884,13043.559,4094.274,18009.338,14407.471,8116.494,61.172,3135.957,0.000260,-0.018157
2911,97.0,3991,184,29,996,2995,0,0,2239,293.66,1.130,1.157,0.637,0.163,0.228,-0.805,1.622,0.2945,2.4775,0.764,0.000,0.005,0.048,-0.077,91,45,171,0,221,0,123318.29,17705.172,46330.413,6.776,9459.807,25.964,36611.890,12719.280,4010.525,17821.489,14257.192,6882.985,73.964,2743.441,0.000215,-0.018923
2941,98.0,3893,192,29,983,2910,0,0,2085,279.18,1.132,1.155,0.639,0.163,0.229,-0.806,1.624,0.2912,2.4992,0.766,0.000,0.004,0.048,-0.076,113,39,150,0,248,0,119855.64,17197.585,45305.481,7.236,9378.391,24.030,36339.058,12600.137,3894.550,16028.316,12822.653,7024.265,191.364,2717.911,0.000321,-0.022396
2971,99.0,3790,170,29,979,2811,0,0,2042,325.58,1.129,1.151,0.645,0.163,0.233,-0.811,1.623,0.2913,2.4993,0.768,0.000,0.004,0.049,-0.076,115,55,148,0,218,0,115828.77,16671.153,42988.961,6.378,8652.527,23.382,35571.945,12364.025,3729.798,14759.514,11807.611,6386.875,195.871,2492.935,0.000328,-0.026125
3001,100.0,3697,180,27,974,2723,0,0,1974,278.68,1.128,1.148,0.648,0.163,0.237,-0.814,1.626,0.2891,2.4707,0.770,0.000,0.006,0.049,-0.074,98,50,153,0,219,0,111670.02,16103.018,41981.988,6.125,8210.945,26.611,34810.020,11920.130,3638.140,15425.120,12340.096,6382.925,45.381,2368.268,0.000279,-0.029995
3031,101.0,3555,183,27,979,2576,0,0,1888,252.36,1.123,1.137,0.647,0.162,0.244,-0.817,1.625,0.2867,2.4811,0.773,0.000,0.004,0.050,-0.071,102,51,174,0,215,0,107182.52,15644.455,41055.385,6.602,8020.293,25.964,33823.362,11439.001,3454.374,13989.465,11191.572,7093.969,221.531,2363.812,0.000214,-0.029789
3061,102.0,3471,195,27,970,2501,0,0,1818,338.06,1.124,1.135,0.649,0.163,0.246,-0.821,1.627,0.2876,2.4878,0.763,0.000,0.003,0.050,-0.071,99,52,126,1,209,0,103838.03,15127.013,39329.220,5.378,7718.932,30.145,32720.352,11050.020,3325.985,14443.403,11554.722,5653.893,102.575,2064.588,0.000260,-0.028542
3091,103.0,3403,168,27,957,2446,0,0,1742,347.44,1.126,1.134,0.652,0.161,0.247,-0.824,1.626,0.2873,2.4681,0.767,0.000,0.002,0.050,-0.070,100,53,95,0,193,0,99719.36,14275.737,36475.796,3.419,6890.003,27.608,32202.977,10826.807,3180.688,12819.227,10255.381,4255.588,80.653,1763.069,0.000210,-0.027318
3121,104.0,3263,189,27,938,2325,0,0,1637,359.21,1.121,1.125,0.653,0.163,0.251,-0.824,1.629,0.2866,2.4647,0.768,0.000,0.003,0.050,-0.068,108,54,95,0,234,0,94073.03,13613.786,33229.952,2.479,6638.092,25.883,31274.102,10391.525,3006.136,11428.524,9142.819,3791.627,88.706,1654.743,0.000152,-0.025869
3151,105.0,3143,165,27,925,2218,0,0,1563,385.08,1.118,1.120,0.655,0.162,0.255,-0.827,1.630,0.2860,2.4828,0.807,0.001,0.003,0.051,-0.065,101,61,114,1,187,0,88558.29,13139.850,32801.491,3.130,6225.225,24.022,29997.992,9888.847,2853.702,11463.332,9170.666,4725.689,34.959,1665.361,0.000142,-0.025864
3181,106.0,2943,162,27,900,2043,0,0,1406,401.83,1.110,1.108,0.658,0.161,0.263,-0.830,1.629,0.2870,2.4641,0.786,0.007,0.002,0.051,-0.063,117,70,121,1,187,0,82196.39,12407.412,29856.024,4.567,5855.677,23.561,28582.935,9259.826,2637.402,8481.027,6784.821,4882.334,31.873,1539.321,0.000187,-0.026617
3211,107.0,2806,166,27,885,1921,0,0,1319,391.55,1.103,1.099,0.660,0.159,0.268,-0.832,1.634,0.2870,2.4630,0.790,0.001,0.002,0.051,-0.061,105,69,94,0,158,0,77466.20,11477.312,28355.624,3.189,5228.517,23.444,26998.789,8625.543,2409.470,8632.916,6906.333,3469.755,31.090,1305.082,0.000209,-0.026119
3241,108.0,2640,161,27,868,1772,0,0,1167,429.78,1.092,1.085,0.663,0.159,0.276,-0.836,1.632,0.2860,2.4343,0.788,0.002,0.002,0.052,-0.059,99,76,92,1,182,0,72972.67,10825.806,26660.874,2.449,4750.724,26.798,25693.230,8080.926,2195.706,8652.453,6921.963,3099.431,34.940,1147.942,0.000152,-0.026378
3271,109.0,2469,153,27,839,1630,0,0,1049,473.97,1.083,1.073,0.666,0.156,0.284,-0.837,1.633,0.2876,2.4423,0.821,0.002,0.002,0.052,-0.055,94,79,86,1,149,0,67472.90,10083.264,23612.421,2.822,4278.042,25.353,23927.631,7479.837,1953.603,6894.324,5515.459,3355.681,6.949,1095.711,0.000133,-0.026897
3301,110.0,2328,158,25,819,1509,0,0,940,392.25,1.071,1.060,0.666,0.154,0.291,-0.841,1.635,0.2855,2.4138,0.815,0.002,0.003,0.052,-0.053,88,74,74,1,137,0,63254.90,9514.654,22484.712,2.454,3792.239,25.198,22287.262,6845.089,1754.792,6922.581,5538.065,2903.187,89.912,955.059,0.000140,-0.026945
3331,111.0,2213,136,25,787,1426,0,0,831,589.25,1.067,1.057,0.671,0.155,0.293,-0.844,1.635,0.2821,2.4365,0.821,0.000,0.002,0.052,-0.054,92,64,72,0,119,0,59389.11,8838.819,21231.726,2.272,3491.963,26.056,21028.307,6391.133,1549.564,6537.915,5230.332,2793.173,6.371,862.476,0.000162,-0.027417
3361,112.0,2089,134,25,749,1340,0,0,721,553.10,1.064,1.056,0.674,0.156,0.295,-0.846,1.635,0.2808,2.4541,0.843,0.000,0.004,0.052,-0.054,96,69,54,0,114,0,55323.69,8270.351,19015.211,1.301,3185.286,20.033,19905.082,6088.213,1351.325,5387.671,4310.137,2169.179,15.637,745.316,0.000163,-0.026260
3391,113.0,1959,140,25,717,1242,0,0,622,518.71,1.058,1.050,0.676,0.154,0.300,-0.846,1.635,0.2807,2.4373,0.849,0.003,0.003,0.052,-0.052,92,84,52,1,110,0,51153.83,7607.645,17502.269,1.647,2633.034,24.426,18652.828,5647.238,1153.137,5652.333,4521.867,2028.377,20.687,648.685,0.000109,-0.025602
3421,114.0,1815,147,25,688,1127,0,0,550,507.95,1.050,1.034,0.673,0.152,0.309,-0.847,1.639,0.2805,2.4540,0.843,0.000,0.003,0.052,-0.049,93,86,47,1,103,0,46812.44,7013.901,15732.687,0.744,2755.667,24.089,17388.006,5198.505,999.131,4416.383,3533.106,1978.130,0.000,641.680,0.000094,-0.025064
3451,115.0,1707,136,25,663,1044,0,0,480,576.96,1.041,1.028,0.682,0.151,0.314,-0.850,1.639,0.2765,2.4179,0.850,0.000,0.003,0.052,-0.045,97,91,31,1,74,0,42989.61,6604.849,14251.356,0.513,2195.082,25.683,16253.674,4733.829,899.110,4209.649,3367.719,1434.683,1.781,514.539,0.000097,-0.025345
3481,116.0,1582,118,25,632,950,0,0,395,508.45,1.035,1.018,0.680,0.150,0.321,-0.851,1.645,0.2759,2.4210,0.843,0.002,0.004,0.052,-0.042,90,91,33,0,86,0,39220.45,6118.831,13306.718,0.973,2127.095,19.889,15272.160,4378.276,751.402,4131.226,3304.981,1484.198,23.080,460.328,0.000119,-0.025273
3511,117.0,1496,131,25,604,892,0,0,315,568.86,1.029,1.013,0.677,0.150,0.323,-0.854,1.654,0.2743,2.3987,0.863,0.002,0.002,0.052,-0.043,79,89,16,1,62,0,36869.29,5686.818,12524.832,0.408,2073.271,18.701,14185.908,4021.742,606.766,3944.268,3155.414,551.978,20.697,387.263,0.000144,-0.026658
3541,118.0,1413,126,25,576,837,0,0,258,582.99,1.026,1.009,0.675,0.152,0.327,-0.855,1.649,0.2721,2.4078,0.858,0.000,0.001,0.052,-0.044,80,95,26,1,49,0,34724.52,5342.217,12459.202,0.426,1699.374,19.840,13352.994,3775.445,481.502,4122.454,3297.964,1103.507,19.639,389.038,0.000136,-0.027558
3571,119.0,1337,129,25,546,791,0,0,230,670.64,1.026,1.007,0.681,0.153,0.328,-0.862,1.653,0.2693,2.3942,0.872,0.000,0.003,0.052,-0.041,72,92,28,0,34,0,32786.18,5062.563,11440.400,0.593,1477.746,21.762,12599.434,3471.619,414.740,3739.509,2991.607,883.789,1.929,322.487,0.000109,-0.027986
3601,120.0,1274,149,25,522,752,0,0,192,618.66,1.027,1.004,0.682,0.155,0.330,-0.864,1.657,0.2692,2.4151,0.879,0.002,0.001,0.052,-0.041,74,80,25,0,31,0,30895.71,4903.017,11065.015,0.264,1545.955,20.453,12048.660,3302.512,363.932,3560.671,2848.537,1075.342,11.169,345.015,0.000089,-0.028191
3631,121.0,1222,153,25,505,717,0,0,161,566.87,1.027,1.000,0.684,0.156,0.333,-0.869,1.661,0.2692,2.4099,0.852,0.000,0.001,0.052,-0.038,75,83,11,2,27,0,30323.02,4711.917,11141.092,0.419,1620.383,24.149,11523.793,3122.282,291.531,3465.437,2772.350,507.161,0.000,288.263,0.000129,-0.027501
3661,122.0,1196,149,25,482,714,0,0,134,619.90,1.038,1.013,0.691,0.158,0.327,-0.870,1.664,0.2642,2.3870,0.873,0.000,0.001,0.052,-0.040,82,65,12,2,25,0,30004.76,4500.420,11309.160,0.326,1324.718,23.183,11266.987,3022.493,235.915,3732.658,2986.127,606.043,0.000,250.195,0.000097,-0.028285
3691,123.0,1174,178,25,473,701,0,0,117,635.53,1.040,1.014,0.698,0.157,0.327,-0.872,1.666,0.2633,2.3676,0.878,0.000,0.000,0.052,-0.039,68,66,10,1,20,0,30332.66,4495.599,11717.363,0.453,1374.805,23.978,11208.008,3045.928,204.763,3663.639,2930.911,454.317,0.000,239.774,0.000088,-0.027978
3721,124.0,1197,186,25,462,735,0,0,106,592.09,1.056,1.032,0.703,0.159,0.317,-0.876,1.666,0.2603,2.3860,0.879,0.002,0.000,0.051,-0.043,93,61,11,1,11,0,32272.42,4493.355,13321.990,0.338,1312.145,20.927,11108.775,3033.381,175.472,5209.676,4167.741,297.620,0.000,218.737,0.000113,-0.027667
3751,125.0,1216,171,24,449,767,0,0,83,550.84,1.070,1.051,0.704,0.163,0.306,-0.879,1.671,0.2610,2.3975,0.873,0.002,0.004,0.051,-0.047,87,51,18,0,19,0,33893.42,4519.093,14078.061,0.460,1498.121,26.466,11560.362,3183.437,146.673,5132.132,4105.706,775.248,3.621,280.849,0.000076,-0.027236
3781,126.0,1222,210,24,444,778,0,0,73,510.32,1.079,1.053,0.704,0.169,0.302,-0.880,1.672,0.2594,2.3313,0.858,0.002,0.004,0.051,-0.048,78,59,21,3,14,0,35050.47,4568.103,13791.708,0.793,1507.927,22.095,11776.206,3287.374,119.973,4967.217,3973.774,750.721,2.361,273.472,0.000121,-0.027520
3811,127.0,1250,226,24,442,808,0,0,66,391.30,1.088,1.066,0.706,0.169,0.296,-0.881,1.674,0.2593,2.3885,0.849,0.000,0.005,0.050,-0.050,99,58,28,0,7,0,37813.50,4654.709,15893.914,0.901,1644.716,24.753,11990.965,3314.240,104.842,5760.070,4608.056,898.384,4.502,321.548,0.000134,-0.027322
3841,128.0,1327,213,24,433,894,0,0,65,372.90,1.115,1.097,0.706,0.173,0.279,-0.889,1.676,0.2607,2.4215,0.862,0.002,0.002,0.050,-0.054,95,51,14,1,6,0,41861.30,4851.690,18018.845,0.356,1917.828,24.139,12781.161,3632.812,95.445,7227.304,5781.844,490.225,91.701,286.285,0.000116,-0.026705
3871,129.0,1406,242,24,429,977,0,0,63,389.94,1.137,1.122,0.707,0.177,0.266,-0.890,1.677,0.2618,2.3890,0.836,0.002,0.005,0.050,-0.058,87,47,24,2,1,0,45475.21,4932.028,19071.891,0.639,1844.980,20.816,13643.899,3881.861,88.951,7337.215,5869.772,943.851,32.164,332.476,0.000148,-0.026052
3901,130.0,1524,221,23,428,1096,0,0,67,374.77,1.163,1.148,0.711,0.184,0.250,-0.892,1.679,0.2606,2.3917,0.853,0.005,0.005,0.049,-0.063,100,50,42,1,6,0,50455.05,5156.921,23279.881,1.110,2190.172,21.720,14859.176,4260.702,89.748,10490.479,8392.384,1468.905,248.018,433.427,0.000159,-0.024518
3931,131.0,1629,201,23,430,1199,0,0,62,278.12,1.183,1.162,0.716,0.185,0.240,-0.892,1.681,0.2593,2.4178,0.826,0.000,0.003,0.048,-0.065,111,60,43,0,6,0,54344.21,5333.210,24177.515,1.028,2250.631,20.634,16329.388,4838.888,90.766,10313.571,8250.857,1690.723,129.418,480.705,0.000150,-0.023898
3961,132.0,1711,227,23,429,1282,0,0,59,275.10,1.200,1.175,0.715,0.189,0.232,-0.894,1.681,0.2570,2.3705,0.834,0.000,0.005,0.048,-0.069,114,73,52,1,6,0,58194.04,5526.280,25782.885,1.019,2519.428,25.677,17413.893,5194.511,85.181,10393.335,8314.668,1961.357,210.294,516.452,0.000122,-0.022949
3991,133.0,1819,246,23,428,1391,0,0,61,222.56,1.220,1.195,0.718,0.191,0.222,-0.894,1.680,0.2596,2.3710,0.825,0.000,0.004,0.048,-0.075,105,75,64,2,1,0,62514.34,5814.045,28515.861,1.650,2493.464,26.186,18637.840,5561.804,80.574,12248.189,9798.552,2545.935,145.655,589.805,0.000165,-0.022354
4021,134.0,1913,249,23,431,1482,0,0,64,220.05,1.237,1.207,0.726,0.194,0.216,-0.896,1.680,0.2572,2.3809,0.845,0.000,0.007,0.048,-0.078,112,93,65,1,2,0,68396.48,6169.389,31595.230,1.713,2915.412,25.928,20125.766,6129.361,83.592,12423.644,9938.916,2225.775,247.226,587.735,0.000111,-0.022400
4051,135.0,2054,233,23,434,1620,0,0,73,212.93,1.259,1.221,0.730,0.196,0.207,-0.897,1.681,0.2562,2.3775,0.831,0.000,0.006,0.047,-0.081,111,69,67,1,5,0,74726.19,6507.468,33824.223,1.152,2988.717,23.666,21606.437,6594.526,101.499,13961.925,11169.540,2231.156,84.640,592.504,0.000208,-0.023078
4081,136.0,2203,222,23,444,1759,0,0,90,195.69,1.275,1.232,0.736,0.200,0.200,-0.899,1.678,0.2556,2.3963,0.817,0.002,0.007,0.047,-0.082,106,63,70,1,4,0,79956.64,6700.263,36115.896,1.937,3568.548,27.853,23798.347,7229.636,121.196,14070.022,11256.018,2789.361,123.958,711.143,0.000196,-0.021628
4111,137.0,2359,205,23,451,1908,0,0,104,248.74,1.295,1.241,0.739,0.203,0.194,-0.901,1.679,0.2543,2.3698,0.825,0.004,0.005,0.047,-0.085,133,90,64,2,6,0,85587.30,7120.907,38423.624,1.186,3677.494,24.977,25525.501,7758.667,142.477,15746.617,12597.294,2385.476,257.693,695.914,0.000189,-0.021379
4141,138.0,2446,221,23,453,1993,0,0,109,197.91,1.304,1.248,0.745,0.205,0.190,-0.902,1.681,0.2524,2.3606,0.831,0.007,0.003,0.047,-0.087,114,93,102,1,14,0,89134.09,7571.888,39529.896,2.112,3926.036,27.953,27350.863,8326.127,157.892,14694.651,11755.721,3671.677,221.690,889.930,0.000217,-0.022662
4171,139.0,2570,225,23,461,2109,0,0,130,180.18,1.319,1.254,0.744,0.208,0.186,-0.904,1.678,0.2525,2.3481,0.822,0.004,0.004,0.047,-0.088,128,113,105,0,13,0,94866.26,7926.021,43877.859,2.061,4306.538,29.642,28697.960,8603.003,180.663,17699.110,14159.288,3953.872,155.954,942.503,0.000154,-0.022224
4201,140.0,2707,200,23,466,2241,0,0,156,170.66,1.333,1.262,0.747,0.211,0.182,-0.906,1.676,0.2504,2.3235,0.823,0.004,0.008,0.046,-0.091,134,125,107,0,9,0,100426.09,8223.833,46083.765,2.480,4326.238,28.077,30509.299,9100.772,222.430,18833.764,15067.011,3940.712,242.787,967.490,0.000201,-0.022382
4231,141.0,2781,232,23,479,2302,0,0,183,154.27,1.339,1.259,0.753,0.214,0.182,-0.907,1.673,0.2480,2.2954,0.823,0.002,0.004,0.046,-0.091,135,118,157,1,20,0,102360.91,8659.061,46364.580,3.957,4495.494,26.454,32144.699,9541.673,275.007,18475.513,14780.410,6188.111,82.823,1165.363,0.000157,-0.022182
4261,142.0,2861,205,23,480,2381,0,0,197,197.43,1.349,1.261,0.755,0.216,0.179,-0.906,1.673,0.2502,2.3116,0.824,0.002,0.005,0.046,-0.092,118,133,139,0,31,0,107708.89,8944.966,50449.645,3.090,4781.412,29.756,33290.030,9932.839,297.576,19323.929,15459.143,5344.656,199.273,1120.565,0.000267,-0.021121
4291,143.0,2904,224,23,480,2424,0,0,228,269.17,1.359,1.262,0.760,0.218,0.177,-0.908,1.672,0.2510,2.3220,0.814,0.002,0.006,0.046,-0.092,110,141,184,4,24,0,108886.15,9269.078,49337.835,4.601,5217.531,28.791,34231.426,10144.049,353.329,20030.236,16024.189,7269.921,107.059,1322.428,0.000177,-0.020711
4321,144.0,2977,207,23,496,2481,0,0,271,164.40,1.363,1.258,0.765,0.218,0.178,-0.910,1.667,0.2471,2.3054,0.798,0.006,0.006,0.046,-0.092,125,126,193,0,20,0,113360.48,9562.532,53663.791,3.096,5116.617,28.876,34992.468,10291.727,404.399,20722.047,16577.638,7364.825,224.336,1332.916,0.000197,-0.019090
4351,145.0,3072,205,23,502,2570,0,0,314,186.34,1.373,1.260,0.768,0.220,0.176,-0.912,1.667,0.2451,2.2751,0.814,0.006,0.007,0.046,-0.093,127,128,143,0,31,0,118321.59,9943.393,53146.953,2.769,5549.985,28.000,36391.898,10593.371,490.969,20095.376,16076.301,5276.186,223.691,1136.818,0.000205,-0.018445
4381,146.0,3186,219,23,516,2670,0,0,398,189.93,1.382,1.263,0.772,0.220,0.175,-0.913,1.665,0.2440,2.2707,0.798,0.004,0.006,0.046,-0.094,122,145,130,0,30,0,122315.23,10262.030,53646.082,2.834,5594.675,29.825,37913.144,10991.927,581.340,21231.866,16985.493,5002.214,50.978,1131.330,0.000201,-0.018049
4411,147.0,3275,192,23,527,2748,0,0,478,197.33,1.392,1.265,0.778,0.222,0.175,-0.912,1.670,0.2443,2.2768,0.789,0.002,0.007,0.046,-0.094,100,122,192,0,50,0,126426.66,10484.665,59492.258,4.014,5869.676,28.886,39400.768,11303.126,744.997,23048.171,18438.537,8038.940,302.160,1469.890,0.000243,-0.016384
4441,148.0,3325,207,23,536,2789,0,0,556,197.23,1.397,1.262,0.784,0.222,0.175,-0.913,1.669,0.2445,2.2554,0.791,0.002,0.006,0.046,-0.092,109,125,185,1,71,0,127635.44,10622.278,57453.874,3.946,5648.199,26.951,40593.054,11559.750,874.920,22000.417,17600.334,7714.536,350.305,1378.672,0.000281,-0.017078
4471,149.0,3340,221,23,546,2794,0,0,665,200.38,1.403,1.257,0.793,0.221,0.176,-0.914,1.675,0.2431,2.2345,0.768,0.002,0.005,0.046,-0.092,122,150,183,4,77,0,128957.20,10641.261,58173.218,3.775,5945.771,28.654,41235.279,11557.719,1064.269,21796.045,17436.837,7742.243,143.371,1394.395,0.000181,-0.016945
4501,150.0,3404,208,23,550,2854,0,0,794,234.96,1.410,1.256,0.796,0.223,0.175,-0.916,1.674,0.2470,2.2221,0.763,0.005,0.007,0.046,-0.092,113,129,152,2,81,0,130262.52,10525.252,58463.582,3.310,5757.282,25.504,42243.065,11691.868,1281.635,22084.205,17667.364,6314.382,484.354,1254.681,0.000286,-0.014386
