tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
2251,75.0,4399,250,33,2366,2033,0,0,2260,223.52,0.998,0.806,0.265,0.092,0.413,-0.920,1.664,0.3938,2.0796,0.650,0.000,0.015,0.120,0.017,161,7,263,0,81,0,117187.41,32976.795,41445.033,5.304,21198.790,74.860,30519.336,10104.532,3584.949,24851.559,19881.248,13727.897,943.619,3188.487,0.000193,0.058841
2281,76.0,4524,247,33,2330,2194,0,0,2333,157.54,1.021,0.826,0.289,0.095,0.397,-0.919,1.667,0.3927,2.0769,0.636,0.000,0.016,0.121,0.018,149,15,291,0,81,0,123327.18,34096.732,43276.303,4.213,22963.937,60.735,32873.367,10864.365,3689.191,26669.153,21335.322,14430.989,624.061,3421.677,0.000176,0.058476
2311,77.0,4684,227,33,2300,2384,0,0,2406,186.02,1.045,0.848,0.318,0.097,0.381,-0.920,1.671,0.3917,2.0725,0.649,0.000,0.015,0.123,0.019,157,19,283,0,93,0,131419.14,34869.797,47197.703,3.423,23123.372,56.320,34944.820,11723.445,3767.358,28792.747,23034.198,13673.900,757.234,3353.647,0.000281,0.056636
2341,78.0,4760,254,33,2268,2492,0,0,2521,228.85,1.059,0.862,0.344,0.097,0.371,-0.919,1.672,0.3938,2.0695,0.663,0.001,0.016,0.124,0.021,150,20,334,0,88,0,137457.56,37046.773,48472.676,4.459,23847.205,55.453,36750.988,12393.091,3896.396,26830.716,21464.574,16623.212,736.921,3718.740,0.000188,0.057310
2371,79.0,4898,226,33,2245,2653,0,0,2575,203.88,1.076,0.877,0.373,0.100,0.359,-0.919,1.674,0.3917,2.0440,0.643,0.001,0.013,0.126,0.023,158,13,351,0,119,0,142248.33,37729.341,52474.085,7.585,25764.032,57.098,38541.326,12952.401,4059.661,31993.067,25594.454,18459.485,975.007,4033.750,0.000251,0.055774
2401,80.0,4999,233,32,2228,2771,0,0,2631,173.43,1.088,0.887,0.398,0.102,0.350,-0.919,1.675,0.3942,2.0343,0.653,0.001,0.012,0.127,0.024,142,13,386,0,109,0,147911.61,38310.940,55261.796,4.732,26300.920,53.888,40240.919,13448.368,4148.260,31475.702,25180.562,18755.136,835.933,4190.434,0.000300,0.054459
2431,81.0,5138,257,32,2208,2930,0,0,2783,181.55,1.106,0.902,0.420,0.103,0.339,-0.919,1.677,0.3965,2.0252,0.647,0.000,0.011,0.128,0.025,171,17,358,0,142,0,155287.17,39936.023,57875.679,4.641,27291.076,53.253,42295.327,14104.933,4327.778,34056.743,27245.394,17894.975,830.728,4175.692,0.000319,0.053167
2461,82.0,5232,232,32,2180,3052,0,0,2947,235.39,1.118,0.912,0.447,0.104,0.331,-0.918,1.678,0.3947,2.0217,0.652,0.001,0.013,0.129,0.027,155,19,365,0,127,0,161527.28,40507.322,59649.764,4.244,27787.755,50.220,44233.369,14797.509,4664.877,31388.176,25110.541,18691.123,915.871,4340.836,0.000344,0.051059
2491,83.0,5359,234,32,2163,3196,0,0,3100,193.35,1.133,0.924,0.475,0.108,0.322,-0.918,1.681,0.3946,2.0036,0.642,0.001,0.014,0.130,0.027,174,12,375,0,161,0,164747.95,40994.790,61399.286,4.344,28147.663,50.953,46043.509,15181.647,4940.173,35036.715,28029.373,20037.545,1415.902,4551.620,0.000445,0.049722
2521,84.0,5515,238,32,2144,3371,0,0,3228,201.16,1.146,0.937,0.506,0.109,0.312,-0.918,1.683,0.3935,1.9966,0.650,0.000,0.013,0.132,0.030,151,8,346,0,187,0,172784.77,41747.901,65604.641,4.009,28999.316,43.816,48115.285,15710.694,5201.377,35957.806,28766.245,17938.009,810.487,4352.323,0.000363,0.049024
2551,85.0,5646,223,31,2112,3534,0,0,3383,210.54,1.158,0.950,0.534,0.111,0.302,-0.917,1.686,0.3945,1.9865,0.660,0.001,0.012,0.134,0.033,161,26,346,0,201,0,178852.08,41988.673,67016.230,4.770,29739.015,45.695,50254.254,16352.054,5439.966,35928.307,28742.646,18345.672,895.778,4468.979,0.000309,0.048568
2581,86.0,5774,240,31,2099,3675,0,0,3559,241.15,1.162,0.961,0.560,0.114,0.295,-0.917,1.689,0.3965,1.9821,0.653,0.000,0.011,0.136,0.035,181,24,348,0,208,0,183621.94,42525.477,67671.518,4.658,29431.242,44.813,51977.309,16827.125,5801.432,35813.746,28650.997,18695.258,598.309,4369.615,0.000381,0.047450
2611,87.0,5874,222,31,2076,3798,0,0,3662,240.66,1.170,0.972,0.586,0.114,0.288,-0.917,1.694,0.3956,1.9832,0.659,0.000,0.009,0.137,0.037,154,24,355,0,206,0,187027.92,42759.787,67989.171,5.315,29079.356,41.947,53594.328,17293.769,6017.081,34841.732,27873.386,18535.754,633.738,4305.274,0.000389,0.051701
2641,88.0,5996,221,31,2060,3936,0,0,3829,274.13,1.179,0.983,0.611,0.115,0.282,-0.918,1.698,0.3989,1.9782,0.662,0.001,0.020,0.138,0.037,165,25,246,0,250,0,195135.78,43238.461,69035.399,3.855,30098.846,42.048,55388.917,17880.177,6291.270,32440.985,25952.788,13439.790,880.553,3800.954,0.000325,0.054858
2671,89.0,6000,204,31,2039,3961,0,0,3980,241.49,1.184,0.988,0.630,0.117,0.280,-0.918,1.703,0.3981,1.9736,0.650,0.004,0.044,0.137,0.037,140,17,268,0,254,0,202340.28,42628.487,72054.519,4.542,28802.145,50.001,56690.524,18252.612,6600.415,27385.156,21908.125,14646.880,1910.863,3904.720,0.000344,0.058138
2701,90.0,6000,217,31,2011,3989,0,0,4049,249.93,1.188,0.991,0.643,0.117,0.277,-0.918,1.707,0.3973,1.9595,0.648,0.013,0.078,0.137,0.038,154,21,186,0,269,0,210366.22,42658.063,69511.686,2.572,28934.545,48.639,57184.431,18115.987,6804.217,23945.474,19156.379,9528.902,4400.260,3323.491,0.000436,0.060424
2731,91.0,5998,232,31,2000,3998,0,0,4091,249.50,1.192,0.992,0.652,0.119,0.277,-0.920,1.710,0.4001,1.9490,0.658,0.014,0.085,0.137,0.038,157,17,182,0,325,0,216598.95,42503.701,70468.654,2.656,28758.049,47.678,57609.918,18006.380,6836.564,26057.349,20845.880,9994.080,5690.920,3392.945,0.000391,0.060328
2761,92.0,6000,219,31,1989,4011,0,0,4173,305.91,1.193,0.995,0.664,0.120,0.276,-0.920,1.719,0.4018,1.9390,0.655,0.018,0.101,0.137,0.039,136,17,173,0,289,0,222994.09,42967.767,72085.037,2.409,29413.516,44.627,57909.651,18108.593,6963.762,23909.976,19127.981,10589.223,6894.741,3412.113,0.000279,0.059448
2791,93.0,6000,214,31,1970,4030,0,0,4231,324.86,1.197,0.999,0.674,0.120,0.275,-0.921,1.724,0.4022,1.9527,0.654,0.022,0.110,0.137,0.039,134,23,177,0,275,0,225675.61,41873.803,69751.634,2.667,28679.193,40.150,58184.702,18109.025,7018.265,23606.432,18885.146,11158.215,6318.180,3436.909,0.000383,0.056118
2821,94.0,5996,200,31,1953,4043,0,0,4148,383.54,1.202,1.003,0.687,0.120,0.274,-0.921,1.733,0.4022,1.9344,0.647,0.020,0.101,0.137,0.040,162,21,192,0,299,0,224248.50,41343.210,67160.184,2.161,27485.926,44.268,58605.540,18245.894,6988.741,25122.044,20097.636,11329.365,6474.954,3263.760,0.000331,0.056694
2851,95.0,6000,194,31,1933,4067,0,0,4102,347.48,1.209,1.006,0.697,0.120,0.272,-0.922,1.740,0.4045,1.9278,0.640,0.021,0.079,0.138,0.041,140,22,182,0,350,0,223266.56,39759.104,69104.767,2.314,26727.831,41.343,59076.652,18295.720,6902.199,27964.397,22371.518,10895.853,5909.411,3175.416,0.000279,0.057495
2881,96.0,6000,169,31,1914,4086,0,0,4041,358.73,1.214,1.011,0.707,0.122,0.271,-0.923,1.749,0.4041,1.9243,0.632,0.017,0.081,0.138,0.042,127,21,160,0,295,0,221730.19,38683.588,66948.601,2.040,25559.169,44.351,59667.193,18389.310,6728.731,23522.459,18817.967,9923.999,4943.194,2813.685,0.000358,0.060309
2911,97.0,6000,188,31,1898,4102,0,0,4064,341.99,1.222,1.015,0.718,0.122,0.270,-0.924,1.756,0.4083,1.9263,0.632,0.022,0.072,0.138,0.041,137,18,205,0,301,0,217648.03,37549.969,66142.341,2.444,23868.531,40.512,60129.397,18468.531,6695.642,26138.130,20910.504,10287.831,4087.981,2879.909,0.000381,0.063328
2941,98.0,5995,196,31,1902,4093,0,0,3971,354.68,1.225,1.019,0.729,0.122,0.272,-0.925,1.768,0.4114,1.9162,0.622,0.015,0.045,0.138,0.042,143,35,207,0,352,0,211072.39,36788.796,65133.061,2.110,23026.911,45.344,60709.686,18497.459,6617.883,28913.539,23130.832,10889.675,3271.561,2730.637,0.000327,0.065365
2971,99.0,5994,162,31,1919,4075,0,0,3975,333.12,1.226,1.019,0.736,0.122,0.275,-0.927,1.780,0.4158,1.9142,0.617,0.010,0.021,0.138,0.042,140,35,229,0,358,0,201373.50,35932.444,63530.108,2.495,22162.712,43.575,60898.186,18498.290,6557.734,30549.603,24439.683,12034.693,2246.033,2819.093,0.000489,0.068584
3001,100.0,5922,149,31,1932,3990,0,0,3896,304.86,1.222,1.017,0.746,0.122,0.281,-0.928,1.789,0.4209,1.8967,0.603,0.002,0.008,0.137,0.043,155,34,217,0,382,0,190079.62,34654.586,58313.364,2.035,21427.733,43.818,60730.505,18324.301,6487.506,27343.756,21875.005,10138.070,418.687,2696.030,0.000412,0.065868
3031,101.0,5743,135,31,1923,3820,0,0,3841,369.29,1.216,1.014,0.754,0.122,0.289,-0.929,1.803,0.4239,1.9047,0.598,0.003,0.008,0.137,0.045,148,32,204,0,398,0,178629.59,33447.305,55638.206,1.488,19888.422,42.437,59622.873,17841.580,6351.748,22393.903,17915.123,9591.473,275.787,2374.792,0.000260,0.065313
3061,102.0,5531,144,31,1918,3613,0,0,3773,380.00,1.206,1.007,0.755,0.122,0.299,-0.930,1.817,0.4264,1.8861,0.590,0.002,0.006,0.136,0.046,174,57,169,0,392,0,168452.08,32290.129,51852.449,1.687,19206.567,44.984,57190.077,16862.858,6268.898,19841.066,15872.853,7595.354,273.276,2163.097,0.000220,0.065613
3091,103.0,5275,158,31,1887,3388,0,0,3536,366.86,1.196,1.000,0.762,0.122,0.308,-0.931,1.830,0.4311,1.8792,0.588,0.002,0.008,0.136,0.049,165,49,156,0,476,0,159087.03,31038.282,49600.738,1.443,18318.023,47.000,54618.524,15835.318,6056.155,20512.837,16410.270,7215.334,192.388,1985.231,0.000278,0.065083
3121,104.0,5024,163,31,1854,3170,0,0,3269,443.26,1.187,0.993,0.768,0.124,0.317,-0.932,1.844,0.4336,1.8708,0.581,0.003,0.009,0.136,0.050,170,47,172,0,420,0,148937.31,29475.294,47574.047,1.256,17355.366,44.849,51781.171,14781.976,5648.544,19069.509,15255.607,8627.024,472.168,2075.524,0.000264,0.065378
3151,105.0,4761,171,31,1838,2923,0,0,3003,418.03,1.170,0.983,0.770,0.123,0.332,-0.933,1.854,0.4393,1.8621,0.596,0.003,0.010,0.136,0.051,167,56,185,0,402,0,141137.45,28433.479,45722.231,1.699,16094.293,42.695,48804.050,13757.685,5196.096,18334.663,14667.731,8039.786,546.684,1946.046,0.000350,0.068051
3181,106.0,4546,163,31,1801,2745,0,0,2797,442.14,1.161,0.980,0.774,0.126,0.341,-0.934,1.864,0.4474,1.8431,0.580,0.002,0.009,0.136,0.052,167,52,153,0,355,0,133126.62,27068.757,41478.528,1.295,14872.724,42.660,46014.399,12830.898,4846.394,16863.264,13490.612,7400.925,301.050,1793.093,0.000221,0.068334
3211,107.0,4326,170,31,1778,2548,0,0,2599,429.89,1.147,0.972,0.775,0.126,0.353,-0.935,1.878,0.4485,1.8607,0.590,0.003,0.007,0.136,0.054,158,58,173,1,302,0,125704.23,25811.280,39637.098,1.705,14561.378,41.844,43475.701,12024.504,4504.559,15257.712,12206.170,7644.286,371.312,1800.572,0.000204,0.069645
3241,108.0,4082,139,31,1742,2340,0,0,2386,413.11,1.133,0.964,0.777,0.129,0.366,-0.936,1.894,0.4481,1.8500,0.583,0.003,0.006,0.137,0.056,169,70,184,0,305,0,117782.84,24170.135,37203.526,1.247,14328.139,42.253,40864.018,11217.411,4137.344,15480.430,12384.344,8056.804,112.417,1812.226,0.000365,0.071967
3271,109.0,3867,150,31,1692,2175,0,0,2195,430.94,1.122,0.960,0.786,0.131,0.375,-0.938,1.902,0.4523,1.8440,0.583,0.004,0.006,0.137,0.057,168,47,167,0,271,0,108452.77,22823.436,32198.132,1.185,12590.003,45.869,38483.198,10396.397,3822.118,13208.588,10566.871,7372.764,58.145,1578.474,0.000186,0.072611
3301,110.0,3656,135,31,1633,2023,0,0,2017,462.64,1.116,0.956,0.790,0.135,0.383,-0.938,1.911,0.4548,1.8218,0.603,0.003,0.010,0.137,0.057,164,47,184,0,233,0,99582.84,21470.796,30727.875,1.251,12189.720,41.257,36026.943,9561.699,3458.143,12683.130,10146.504,7655.165,179.684,1651.603,0.000195,0.071666
3331,111.0,3396,154,31,1557,1839,0,0,1806,525.84,1.107,0.950,0.794,0.136,0.394,-0.939,1.921,0.4584,1.8215,0.612,0.003,0.008,0.136,0.058,171,90,160,0,243,0,90378.73,20276.310,27210.650,0.866,11236.054,43.160,34186.573,8962.730,3188.904,11616.850,9293.480,6394.886,214.973,1420.495,0.000211,0.070525
3361,112.0,3195,137,31,1482,1713,0,0,1603,476.46,1.101,0.946,0.795,0.138,0.399,-0.938,1.935,0.4552,1.8133,0.615,0.001,0.006,0.136,0.059,179,82,122,0,216,0,83700.74,18727.544,26338.947,0.639,10726.091,42.687,31909.250,8254.789,2831.123,10975.133,8780.107,5139.358,165.342,1250.225,0.000228,0.069097
3391,113.0,2979,165,31,1403,1576,0,0,1380,442.73,1.095,0.944,0.795,0.139,0.405,-0.938,1.944,0.4548,1.8003,0.618,0.001,0.006,0.135,0.060,151,73,118,1,197,0,76128.94,17280.703,22634.127,0.543,9084.753,41.111,29598.905,7616.093,2445.822,8764.788,7011.830,4881.127,73.117,1119.156,0.000274,0.066448
3421,114.0,2781,142,31,1340,1441,0,0,1215,488.71,1.085,0.940,0.796,0.139,0.414,-0.939,1.955,0.4597,1.8151,0.637,0.001,0.007,0.135,0.061,165,73,108,0,150,0,69017.72,16102.619,19996.780,0.666,8447.764,40.394,27476.627,7023.838,2107.869,6720.496,5376.397,4218.272,57.016,983.561,0.000155,0.067377
3451,115.0,2578,136,30,1275,1303,0,0,1056,431.58,1.073,0.932,0.794,0.139,0.425,-0.939,1.961,0.4596,1.7949,0.644,0.001,0.007,0.134,0.061,158,94,103,0,138,0,63553.41,15165.633,19515.988,0.542,7450.261,39.798,25169.881,6298.343,1819.083,6772.124,5417.699,4276.659,315.072,913.005,0.000131,0.068114
3481,116.0,2397,158,30,1212,1185,0,0,905,535.06,1.063,0.929,0.795,0.140,0.434,-0.941,1.968,0.4636,1.7829,0.648,0.001,0.010,0.135,0.061,150,69,83,0,156,0,58115.54,14097.623,16974.818,0.421,7994.291,47.359,23384.529,5729.076,1564.029,6636.027,5308.822,3569.141,77.378,859.382,0.000250,0.071400
3511,117.0,2222,174,30,1160,1062,0,0,787,535.48,1.045,0.921,0.796,0.143,0.448,-0.941,1.970,0.4682,1.7989,0.663,0.000,0.008,0.134,0.062,137,91,86,0,106,0,53366.10,13326.288,15718.489,0.375,6756.248,46.017,21467.816,5204.927,1345.674,5636.955,4509.564,3555.877,311.278,781.625,0.000135,0.071803
3541,118.0,2104,169,30,1114,990,0,0,684,501.95,1.038,0.919,0.800,0.147,0.454,-0.941,1.978,0.4684,1.7937,0.668,0.000,0.008,0.135,0.063,145,77,72,1,90,0,50774.66,12884.701,15775.777,0.381,6417.650,53.554,19926.052,4817.245,1153.747,6357.684,5086.147,3212.498,145.332,725.887,0.000128,0.071938
3571,119.0,1996,175,30,1065,931,0,0,597,501.41,1.036,0.917,0.800,0.148,0.458,-0.940,1.988,0.4666,1.7944,0.679,0.000,0.009,0.135,0.063,146,62,77,0,81,0,48293.79,12582.999,14358.717,0.243,5874.169,44.810,18923.026,4500.326,995.484,5761.770,4609.416,2989.510,173.372,688.761,0.000134,0.073045
3601,120.0,1876,212,29,1024,852,0,0,516,529.56,1.025,0.913,0.803,0.149,0.469,-0.940,1.989,0.4670,1.7633,0.680,0.000,0.009,0.135,0.061,148,70,84,1,69,0,46003.29,11937.251,14053.343,0.393,5680.775,42.218,17890.414,4133.453,860.229,5357.389,4285.911,3356.457,271.998,697.460,0.000117,0.073844
3631,121.0,1812,202,29,991,821,0,0,426,465.99,1.030,0.912,0.812,0.156,0.471,-0.941,1.994,0.4687,1.7300,0.681,0.000,0.012,0.134,0.060,135,65,87,0,49,0,45107.67,11664.434,15292.010,0.385,5835.241,41.955,17088.809,3859.598,704.894,7227.548,5782.038,3691.149,270.116,792.374,0.000171,0.073710
3661,122.0,1765,215,29,970,795,0,0,384,430.83,1.030,0.914,0.816,0.159,0.474,-0.942,1.996,0.4709,1.7319,0.690,0.000,0.011,0.134,0.061,134,59,80,0,36,0,45324.79,11475.499,15013.640,0.308,5330.935,45.777,16643.121,3746.136,609.281,6742.881,5394.305,3027.052,240.656,657.508,0.000163,0.074081
3691,123.0,1730,236,29,953,777,0,0,321,364.53,1.033,0.913,0.820,0.162,0.477,-0.941,2.002,0.4670,1.7385,0.686,0.001,0.012,0.134,0.060,137,45,96,0,36,0,44121.20,11429.789,14583.860,0.638,6260.306,43.112,16404.762,3654.923,535.098,7410.331,5928.265,4061.360,257.748,821.916,0.000144,0.074963
3721,124.0,1716,249,29,944,772,0,0,298,303.82,1.037,0.914,0.820,0.169,0.477,-0.941,2.000,0.4680,1.7342,0.681,0.000,0.008,0.134,0.058,135,45,96,0,20,0,44140.03,11493.927,15746.706,0.576,6036.662,45.962,16335.261,3726.873,459.225,7668.397,6134.718,4087.183,246.486,833.680,0.000179,0.076595
3751,125.0,1693,293,28,936,757,0,0,239,286.24,1.040,0.914,0.822,0.174,0.479,-0.942,2.000,0.4686,1.6738,0.680,0.000,0.013,0.133,0.056,159,48,101,0,20,0,45175.58,11715.068,16512.378,0.690,5332.083,51.202,16105.759,3513.707,389.453,7641.673,6113.338,4502.445,320.174,832.708,0.000142,0.077555
3781,126.0,1715,347,28,938,777,0,0,217,270.21,1.053,0.921,0.834,0.176,0.476,-0.942,2.001,0.4745,1.6692,0.682,0.000,0.013,0.132,0.055,169,41,113,0,13,0,47074.79,12072.998,17727.480,0.495,6153.459,49.430,16362.969,3563.590,325.289,9767.343,7813.875,4502.920,327.717,865.814,0.000095,0.078457
3811,127.0,1734,343,28,932,802,0,0,200,234.01,1.070,0.931,0.843,0.182,0.470,-0.944,2.000,0.4744,1.6718,0.696,0.000,0.010,0.132,0.051,147,37,136,0,16,0,50416.44,12804.704,21301.671,0.649,7377.543,55.147,16816.590,3608.266,291.073,11120.208,8896.167,6312.456,395.462,1117.480,0.000145,0.077852
3841,128.0,1795,348,28,927,868,0,0,173,265.04,1.102,0.946,0.863,0.193,0.455,-0.944,2.001,0.4746,1.6658,0.673,0.000,0.009,0.132,0.045,161,37,134,0,10,0,54080.51,13110.410,22552.261,0.798,7187.555,54.798,17911.411,3880.806,263.190,13078.407,10462.726,5894.563,356.622,1077.121,0.000163,0.076672
3871,129.0,1867,359,28,935,932,0,0,152,189.23,1.126,0.960,0.884,0.201,0.444,-0.945,2.001,0.4762,1.6431,0.682,0.000,0.011,0.133,0.041,164,24,165,0,5,0,57845.21,13951.776,25325.569,1.115,7739.845,56.085,19257.116,4243.764,237.452,14166.638,11333.310,7256.328,420.558,1265.218,0.000108,0.076802
3901,130.0,1950,365,28,934,1016,0,0,137,244.49,1.158,0.977,0.904,0.208,0.428,-0.945,2.003,0.4751,1.6304,0.674,0.000,0.014,0.133,0.036,176,40,151,0,9,0,63593.69,14550.193,28346.423,0.815,8638.211,49.763,20525.048,4505.284,210.544,15288.551,12230.841,6927.275,638.386,1284.700,0.000147,0.076013
3931,131.0,2021,359,28,945,1076,0,0,139,149.52,1.181,0.989,0.922,0.215,0.420,-0.945,2.007,0.4776,1.6152,0.673,0.000,0.009,0.132,0.031,177,23,200,2,6,0,65478.33,15015.687,29149.446,1.348,9666.087,53.274,22093.234,4774.951,193.279,16269.214,13015.371,9574.022,704.974,1687.539,0.000193,0.075624
3961,132.0,2059,381,28,947,1112,0,0,156,153.40,1.202,1.001,0.950,0.232,0.415,-0.944,2.008,0.4801,1.6104,0.675,0.000,0.013,0.130,0.024,186,42,238,0,6,0,68838.87,16110.634,32427.860,1.202,9748.967,49.932,23494.283,5054.695,206.969,17882.474,14305.979,10467.004,562.450,1817.266,0.000174,0.075796
3991,133.0,2120,411,28,957,1163,0,0,142,140.66,1.225,1.016,0.976,0.248,0.411,-0.945,2.009,0.4801,1.6125,0.660,0.000,0.013,0.129,0.018,167,37,254,1,9,0,71155.12,16896.585,34646.210,1.623,11172.602,57.448,24998.694,5332.490,211.762,20041.748,16033.398,12030.655,616.789,2029.432,0.000193,0.076204
4021,134.0,2221,422,28,969,1252,0,0,138,113.75,1.256,1.032,1.006,0.263,0.401,-0.945,2.011,0.4819,1.5883,0.653,0.001,0.014,0.127,0.012,193,44,262,0,9,0,77054.76,17570.887,40434.791,1.623,11582.975,54.191,26599.953,5615.236,201.786,23141.756,18513.405,12230.342,749.366,2082.623,0.000177,0.077663
4051,135.0,2316,447,28,976,1340,0,0,140,118.41,1.286,1.049,1.032,0.278,0.390,-0.943,2.011,0.4822,1.5738,0.660,0.000,0.009,0.127,0.006,187,43,279,0,9,0,82012.16,18921.420,41752.630,1.773,12850.928,50.817,29095.985,6055.047,186.667,23865.086,19092.069,12681.005,707.146,2219.559,0.000345,0.077988
4081,136.0,2405,433,28,980,1425,0,0,150,129.01,1.312,1.067,1.067,0.294,0.381,-0.943,2.013,0.4842,1.5831,0.667,0.001,0.013,0.126,-0.002,194,39,306,0,2,0,85838.35,19806.904,44523.251,2.344,13424.355,51.163,31379.451,6404.127,209.180,24681.160,19744.929,14117.916,993.176,2466.224,0.000212,0.077503
4111,137.0,2536,379,28,990,1546,0,0,152,125.40,1.347,1.089,1.103,0.316,0.371,-0.943,2.013,0.4842,1.5590,0.652,0.000,0.013,0.125,-0.011,217,51,293,0,6,0,91843.41,20822.821,49521.728,2.378,14373.415,53.014,33950.951,6874.991,218.740,27283.327,21826.662,13923.979,1445.294,2471.252,0.000220,0.078063
4141,138.0,2619,395,28,1002,1617,0,0,160,125.97,1.368,1.099,1.126,0.330,0.367,-0.942,2.014,0.4846,1.5394,0.652,0.000,0.012,0.124,-0.016,209,59,305,2,9,0,96424.65,21548.220,50986.506,2.475,14967.445,55.696,36568.035,7256.784,224.883,26118.275,20894.621,14873.781,1254.677,2554.141,0.000172,0.077769
4171,139.0,2734,376,28,1004,1730,0,0,154,145.93,1.394,1.118,1.147,0.343,0.356,-0.941,2.014,0.4864,1.5310,0.656,0.000,0.011,0.124,-0.019,230,64,301,0,11,0,102412.40,22525.584,55030.341,2.471,15674.682,55.722,38921.325,7621.410,221.444,28150.356,22520.285,15241.415,1280.140,2654.842,0.000161,0.078096
4201,140.0,2842,350,26,1007,1835,0,0,159,110.08,1.415,1.134,1.173,0.352,0.347,-0.940,2.013,0.4862,1.5481,0.644,0.000,0.010,0.123,-0.023,228,76,328,0,12,0,108340.60,23516.280,57488.739,2.645,17053.884,59.389,41281.102,8043.057,222.744,30223.228,24178.583,15670.221,995.623,2822.069,0.000210,0.078556
4231,141.0,2955,392,26,1015,1940,0,0,170,132.25,1.434,1.145,1.201,0.363,0.340,-0.940,2.015,0.4848,1.5198,0.639,0.000,0.008,0.122,-0.027,209,65,335,0,7,0,111530.55,24122.520,58874.632,3.331,17531.317,56.031,44131.843,8605.035,240.845,30022.158,24017.727,16912.550,963.177,2952.656,0.000194,0.078886
4261,142.0,3049,336,26,1016,2033,0,0,177,142.93,1.450,1.158,1.235,0.375,0.332,-0.940,2.017,0.4858,1.5338,0.635,0.000,0.011,0.121,-0.032,222,76,349,1,15,0,115354.60,24643.291,62369.824,3.006,17862.984,60.941,46478.734,8983.464,256.192,31056.070,24844.856,17374.953,778.145,3109.364,0.000318,0.079546
4291,143.0,3132,346,26,1015,2117,0,0,191,122.79,1.465,1.172,1.265,0.385,0.326,-0.940,2.018,0.4847,1.5229,0.641,0.000,0.011,0.120,-0.037,228,91,350,1,19,0,117529.59,25610.456,62336.152,2.276,18551.003,59.302,48845.318,9447.190,272.307,31684.495,25347.596,16644.589,1182.564,3045.035,0.000263,0.078282
4321,144.0,3176,324,26,1018,2158,0,0,182,126.99,1.471,1.179,1.297,0.398,0.323,-0.942,2.018,0.4879,1.5197,0.640,0.001,0.008,0.118,-0.040,221,97,387,0,16,0,120645.88,26070.309,67008.270,2.778,18351.228,59.915,50427.550,9624.077,273.505,31677.898,25342.319,18986.962,976.434,3340.952,0.000226,0.078977
4351,145.0,3268,372,26,1020,2248,0,0,215,126.64,1.483,1.185,1.339,0.408,0.316,-0.943,2.019,0.4880,1.5282,0.648,0.000,0.008,0.117,-0.043,202,124,347,1,16,0,124630.01,26718.943,69494.198,2.643,19456.495,58.268,52722.478,10007.796,288.373,33781.918,27025.534,17946.939,1255.657,3254.032,0.000192,0.077892
4381,146.0,3316,340,26,1020,2296,0,0,243,127.58,1.490,1.190,1.374,0.411,0.312,-0.945,2.021,0.4901,1.5277,0.649,0.000,0.007,0.116,-0.045,239,117,409,1,17,0,125338.50,27182.243,71349.177,2.612,19801.210,64.906,55068.764,10421.814,334.708,34531.742,27625.394,20678.315,918.678,3496.912,0.000248,0.076603
4411,147.0,3394,327,26,1021,2373,0,0,247,114.62,1.498,1.195,1.416,0.418,0.307,-0.946,2.020,0.4900,1.5174,0.650,0.000,0.008,0.115,-0.048,229,122,343,0,27,0,130261.45,27915.913,72682.344,2.546,20215.376,63.305,56594.138,10512.926,360.255,33241.822,26593.458,17375.479,1081.195,3105.500,0.000277,0.076648
4441,148.0,3423,325,26,1022,2401,0,0,278,126.93,1.501,1.194,1.449,0.425,0.305,-0.948,2.023,0.4903,1.4994,0.660,0.000,0.007,0.114,-0.049,212,132,380,1,25,0,131485.66,27996.626,72447.429,2.705,20637.088,56.098,58774.274,10632.758,373.890,33016.247,26412.998,18519.772,1052.712,3265.889,0.000216,0.077512
4471,149.0,3496,320,26,1016,2480,0,0,292,147.99,1.513,1.201,1.494,0.435,0.298,-0.949,2.025,0.4889,1.4956,0.634,0.000,0.009,0.113,-0.052,248,153,327,1,39,0,131976.44,27609.569,72687.470,2.332,20119.110,63.858,61050.951,10763.904,429.318,34751.434,27801.147,16335.656,1334.993,2943.495,0.000229,0.077488
4501,150.0,3458,345,26,1017,2441,0,0,297,120.11,1.508,1.199,1.519,0.442,0.301,-0.950,2.026,0.4892,1.4951,0.655,0.000,0.011,0.113,-0.053,221,167,387,1,43,0,133038.59,27698.808,75796.883,1.684,20157.944,70.051,62011.130,10785.420,433.738,32514.953,26011.963,18231.928,1322.831,3147.173,0.000208,0.077180
