tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
2281,76.0,3044,291,24,1219,1825,0,0,342,296.20,0.858,1.150,0.497,0.115,0.300,-0.912,1.755,0.3362,3.1008,0.703,0.006,0.039,0.166,0.050,70,51,78,0,12,0,83952.46,15986.076,22593.415,0.818,9564.942,18.163,20780.383,6448.403,448.639,11670.217,9336.174,2614.414,296.838,1169.424,0.000160,-0.032194
2311,77.0,3175,297,24,1232,1943,0,0,365,253.46,0.871,1.166,0.508,0.116,0.292,-0.913,1.754,0.3344,3.1079,0.701,0.004,0.043,0.167,0.051,63,61,89,0,13,0,90084.75,16780.796,25873.613,0.742,9569.370,15.896,22061.943,6710.673,480.558,12312.968,9850.374,2883.631,633.070,1290.399,0.000208,-0.033317
2341,78.0,3318,298,24,1244,2074,0,0,390,250.88,0.883,1.181,0.517,0.119,0.283,-0.913,1.752,0.3323,3.0956,0.719,0.006,0.039,0.168,0.052,73,60,79,0,25,0,95851.42,17751.144,26927.312,0.714,10623.016,16.180,23425.216,7085.746,521.389,12889.104,10311.284,2867.347,1082.065,1352.909,0.000096,-0.033451
2371,79.0,3454,295,24,1272,2182,0,0,432,278.86,0.893,1.191,0.525,0.120,0.279,-0.913,1.750,0.3331,3.0917,0.694,0.007,0.038,0.169,0.052,77,69,109,0,24,0,100265.92,18463.002,28035.757,0.925,11136.778,15.249,24869.452,7817.567,572.460,14136.974,11309.580,3826.815,658.320,1513.174,0.000134,-0.032603
2401,80.0,3599,285,24,1307,2292,0,0,473,230.71,0.901,1.200,0.534,0.123,0.276,-0.913,1.745,0.3282,3.0850,0.679,0.005,0.034,0.169,0.054,72,71,135,0,24,0,104709.12,19362.691,30445.794,1.751,12034.626,17.137,26182.596,8301.526,623.617,15721.451,12577.161,4940.757,492.050,1682.196,0.000129,-0.033145
2431,81.0,3689,266,24,1326,2363,0,0,537,216.54,0.907,1.203,0.541,0.124,0.274,-0.913,1.743,0.3280,3.0769,0.693,0.005,0.036,0.170,0.054,69,73,144,0,33,0,109184.34,20127.243,31176.359,2.004,11610.813,15.184,27357.295,8716.593,700.733,14357.047,11485.638,4739.296,744.118,1700.950,0.000189,-0.031628
2461,82.0,3784,269,24,1356,2428,0,0,604,241.78,0.915,1.203,0.550,0.124,0.273,-0.913,1.740,0.3248,3.0589,0.679,0.007,0.036,0.170,0.054,62,85,157,0,29,0,113221.51,20984.734,32204.878,2.200,12665.009,14.823,28174.308,8932.775,801.975,15482.634,12386.108,5556.468,797.047,1795.546,0.000246,-0.029772
2491,83.0,3892,279,24,1400,2492,0,0,700,282.08,0.921,1.201,0.557,0.125,0.275,-0.914,1.733,0.3266,3.0422,0.657,0.009,0.035,0.171,0.054,66,78,167,0,44,0,116920.46,21740.233,33550.293,1.968,12872.462,13.184,29257.927,9124.166,916.106,16714.424,13371.539,6023.633,1048.817,1880.005,0.000185,-0.029714
2521,84.0,3992,275,24,1435,2557,0,0,807,240.62,0.928,1.202,0.567,0.125,0.275,-0.914,1.731,0.3268,3.0305,0.661,0.009,0.038,0.170,0.055,71,88,166,0,37,0,120342.41,22490.742,34103.885,1.805,13013.753,14.804,30364.005,9339.106,1061.410,16522.558,13218.047,6290.631,902.509,1912.314,0.000228,-0.030820
2551,85.0,4043,304,24,1481,2561,0,1,882,295.88,0.930,1.194,0.579,0.125,0.281,-0.914,1.728,0.3238,3.0161,0.660,0.009,0.040,0.169,0.055,81,91,207,0,69,0,125086.34,23640.325,36819.766,2.273,14239.905,14.938,31010.258,9404.955,1199.835,17628.755,14103.004,7580.341,889.698,2107.587,0.000201,-0.032410
2581,86.0,4210,318,24,1524,2686,0,0,1041,267.46,0.941,1.203,0.589,0.126,0.279,-0.916,1.724,0.3233,3.0066,0.651,0.009,0.037,0.170,0.055,81,74,193,0,59,0,130501.89,24729.922,38108.560,2.135,14845.146,17.740,32163.334,9651.146,1369.163,21043.949,16835.159,6891.999,1029.291,2111.353,0.000166,-0.033382
2611,87.0,4321,246,24,1566,2755,0,0,1203,247.99,0.946,1.202,0.599,0.128,0.280,-0.917,1.719,0.3230,3.0039,0.644,0.007,0.037,0.169,0.055,77,65,188,0,72,0,133930.42,25789.875,36739.981,2.356,15902.334,17.163,33743.504,10111.482,1621.227,18537.377,14829.902,6734.678,992.453,2192.862,0.000183,-0.033217
2641,88.0,4413,273,24,1608,2805,0,0,1367,269.52,0.951,1.199,0.607,0.131,0.282,-0.918,1.715,0.3214,2.9840,0.640,0.005,0.038,0.169,0.056,76,74,199,0,70,0,134208.06,26355.980,37331.611,2.603,16760.416,16.904,34724.864,10479.699,1884.374,18828.519,15062.816,8657.424,1456.306,2444.183,0.000198,-0.032666
2671,89.0,4414,264,24,1635,2779,0,0,1518,271.74,0.957,1.192,0.615,0.130,0.287,-0.918,1.714,0.3213,2.9565,0.645,0.006,0.034,0.169,0.056,76,83,241,0,98,0,133636.05,26920.313,37185.070,3.309,15799.598,13.999,35324.453,10321.284,2167.965,18495.687,14796.549,9693.338,1045.417,2429.100,0.000256,-0.034873
2701,90.0,4370,235,24,1664,2705,0,1,1591,302.67,0.962,1.181,0.622,0.130,0.295,-0.919,1.712,0.3202,2.9314,0.641,0.006,0.037,0.169,0.055,74,53,248,0,123,0,132692.34,27451.941,35997.375,2.570,17089.105,17.151,35507.865,10801.322,2345.657,16738.182,13390.546,8904.702,1082.732,2405.684,0.000183,-0.032813
2731,91.0,4311,256,24,1681,2629,0,1,1714,284.93,0.964,1.169,0.630,0.129,0.302,-0.920,1.711,0.3198,2.9054,0.624,0.006,0.041,0.169,0.055,78,78,264,0,111,0,130640.79,27334.736,36568.939,3.089,17102.772,18.446,35481.546,10259.487,2546.039,17502.859,14002.287,10489.979,1097.213,2583.480,0.000195,-0.034508
2761,92.0,4269,273,24,1698,2571,0,0,1812,275.20,0.969,1.159,0.636,0.130,0.308,-0.922,1.710,0.3198,2.8671,0.652,0.006,0.039,0.168,0.056,82,57,274,0,106,0,130244.60,27816.973,38289.174,3.704,17822.429,19.425,35194.146,9757.091,2743.915,17547.968,14038.374,11084.114,1545.469,2671.708,0.000218,-0.033615
2791,93.0,4238,250,24,1708,2530,0,0,1903,263.05,0.975,1.153,0.644,0.131,0.312,-0.922,1.714,0.3212,2.8612,0.641,0.006,0.044,0.168,0.056,80,43,287,0,110,0,129647.70,28382.238,37615.249,2.553,16934.565,17.705,35322.010,9679.371,2909.395,18369.986,14695.989,11127.102,1281.514,2603.556,0.000313,-0.031124
2821,94.0,4200,272,24,1703,2497,0,0,1962,320.13,0.978,1.151,0.652,0.131,0.314,-0.922,1.715,0.3172,2.8554,0.640,0.006,0.044,0.168,0.056,77,52,266,0,119,0,127452.73,27745.849,36073.683,2.124,16821.248,17.819,35443.631,9774.325,3052.315,18079.493,14463.595,10361.562,1227.161,2541.737,0.000213,-0.030691
2851,95.0,4168,266,24,1694,2474,0,0,2018,372.82,0.987,1.151,0.660,0.130,0.315,-0.922,1.711,0.3176,2.8415,0.635,0.008,0.045,0.168,0.055,66,53,221,0,111,0,126886.67,27168.697,36324.803,1.848,16284.290,16.144,35420.987,9706.292,3135.446,16068.091,12854.473,8533.179,1716.995,2334.893,0.000168,-0.029481
2881,96.0,4104,304,24,1682,2422,0,0,2022,345.13,0.997,1.147,0.668,0.131,0.318,-0.921,1.711,0.3147,2.8144,0.638,0.007,0.036,0.167,0.055,74,59,242,0,138,0,121776.36,26816.475,33793.429,2.132,16438.225,16.525,35500.316,9794.364,3186.776,17364.512,13891.610,10177.203,1177.133,2413.652,0.000171,-0.029428
2911,97.0,4059,280,24,1664,2395,0,0,2018,387.48,1.007,1.146,0.677,0.132,0.319,-0.921,1.713,0.3159,2.7861,0.652,0.007,0.040,0.168,0.056,95,52,198,0,142,0,118552.81,26008.452,33955.384,1.910,15355.693,20.099,35543.749,9535.731,3218.048,16069.995,12855.996,8069.005,1462.224,2146.542,0.000239,-0.027658
2941,98.0,3923,251,24,1659,2264,0,0,2006,323.58,1.006,1.129,0.684,0.132,0.330,-0.921,1.715,0.3124,2.7669,0.642,0.007,0.038,0.167,0.055,93,61,218,0,148,0,114937.22,25362.846,33795.693,2.364,14134.257,20.329,35104.652,9182.485,3214.970,13516.106,10812.885,8984.404,1357.241,2229.521,0.000220,-0.027149
2971,99.0,3823,232,24,1625,2198,0,0,1959,436.03,1.014,1.126,0.691,0.134,0.332,-0.921,1.713,0.3123,2.7403,0.643,0.007,0.038,0.167,0.056,90,41,192,0,159,0,111750.63,24368.236,32359.306,2.100,13739.020,23.861,34173.980,8689.215,3182.278,13821.552,11057.242,8143.885,893.259,2069.300,0.000216,-0.024699
3001,100.0,3753,248,23,1606,2147,0,0,1835,362.92,1.022,1.122,0.699,0.134,0.334,-0.920,1.715,0.3128,2.7086,0.655,0.007,0.033,0.167,0.055,82,47,198,0,130,0,109178.62,23802.408,31998.396,2.160,13393.475,17.543,33777.337,8522.900,3010.046,14351.705,11481.365,7381.894,813.367,1999.101,0.000237,-0.022866
3031,101.0,3651,245,23,1587,2064,0,0,1777,373.89,1.026,1.116,0.706,0.135,0.340,-0.919,1.716,0.3128,2.6970,0.668,0.006,0.036,0.167,0.056,97,60,174,0,148,0,105433.40,22825.419,30480.033,2.250,12432.715,20.353,33414.136,8350.615,2871.386,13232.793,10586.234,7220.494,709.917,1839.809,0.000218,-0.022208
3061,102.0,3510,222,23,1534,1976,0,0,1726,503.52,1.035,1.110,0.713,0.136,0.343,-0.918,1.722,0.3103,2.6682,0.673,0.005,0.045,0.166,0.056,77,67,167,1,148,0,100884.12,21969.296,28787.039,1.898,12105.370,20.318,32823.122,8119.518,2766.365,11694.841,9355.873,6500.382,958.557,1800.603,0.000257,-0.020318
3091,103.0,3343,208,23,1483,1859,0,1,1598,498.49,1.038,1.100,0.719,0.137,0.349,-0.917,1.723,0.3090,2.6463,0.675,0.005,0.041,0.166,0.056,78,60,148,0,158,0,95131.99,20644.497,26201.653,1.553,11106.683,16.890,31656.606,7695.616,2627.062,9537.863,7630.291,6028.295,1072.571,1612.112,0.000171,-0.019475
3121,104.0,3176,220,23,1452,1723,0,1,1488,442.24,1.035,1.081,0.728,0.137,0.359,-0.917,1.722,0.3066,2.6079,0.680,0.004,0.038,0.165,0.055,76,61,165,0,140,0,87765.86,19421.279,23779.337,1.750,10413.641,21.554,30214.301,7307.251,2410.469,9622.960,7698.368,6384.575,681.613,1645.697,0.000204,-0.018270
3151,105.0,2983,221,23,1400,1583,0,0,1313,487.05,1.033,1.068,0.738,0.137,0.368,-0.918,1.727,0.3053,2.5951,0.683,0.003,0.042,0.163,0.056,70,65,155,0,137,0,81194.42,17984.805,23219.241,1.700,9733.702,20.383,28700.296,6868.709,2177.854,7864.949,6291.959,6110.768,896.276,1450.287,0.000220,-0.018611
3181,106.0,2832,237,23,1349,1483,0,0,1192,458.98,1.031,1.060,0.744,0.138,0.373,-0.919,1.731,0.3032,2.5898,0.684,0.003,0.039,0.162,0.057,82,62,130,0,109,0,76192.20,16879.737,22217.135,1.108,8797.434,24.529,27123.570,6290.256,1949.041,7367.078,5893.663,5229.994,684.826,1349.100,0.000197,-0.019341
3211,107.0,2639,254,23,1291,1348,0,0,1035,525.97,1.026,1.045,0.751,0.136,0.382,-0.921,1.736,0.3019,2.5810,0.691,0.003,0.039,0.161,0.057,93,71,147,0,120,0,68258.59,15512.354,18962.965,1.691,7439.586,24.991,25354.855,5713.502,1735.268,7165.454,5732.364,6247.637,604.134,1322.138,0.000128,-0.018787
3241,108.0,2469,232,23,1242,1227,0,0,888,470.43,1.021,1.026,0.757,0.135,0.393,-0.920,1.739,0.3013,2.5525,0.700,0.002,0.042,0.159,0.058,71,63,135,0,96,0,63831.03,14551.240,19481.269,1.187,6913.895,26.006,23769.154,5110.720,1486.806,6264.366,5011.493,4994.073,698.287,1149.342,0.000222,-0.019208
3271,109.0,2316,286,23,1190,1126,0,0,788,488.56,1.017,1.013,0.759,0.134,0.401,-0.920,1.741,0.2978,2.5390,0.714,0.003,0.040,0.158,0.058,91,82,94,0,81,0,58181.32,13342.057,16020.016,0.846,5813.551,27.440,22362.287,4800.722,1297.886,5154.858,4123.887,4213.464,361.882,945.410,0.000120,-0.017565
3301,110.0,2175,233,23,1132,1043,0,0,678,579.76,1.014,1.005,0.760,0.134,0.406,-0.919,1.745,0.2910,2.5381,0.728,0.004,0.039,0.157,0.057,89,91,82,2,89,0,55414.14,12726.746,17015.190,0.695,5788.356,25.111,20935.149,4537.981,1166.259,6014.272,4811.418,3467.488,311.447,888.641,0.000126,-0.017934
3331,111.0,2033,267,23,1084,949,0,0,557,520.10,1.005,0.988,0.761,0.131,0.416,-0.919,1.749,0.2886,2.5406,0.739,0.003,0.035,0.155,0.058,94,67,85,0,88,0,50658.99,11781.222,13734.658,0.729,5239.779,26.863,19678.161,4166.220,978.785,4883.030,3906.424,3197.770,496.702,777.514,0.000135,-0.018298
3361,112.0,1902,269,23,1027,875,0,0,485,558.08,1.003,0.980,0.760,0.131,0.422,-0.919,1.754,0.2907,2.5283,0.752,0.002,0.033,0.154,0.058,86,81,79,0,71,0,46277.00,10794.852,13144.297,0.616,4780.485,28.869,18424.892,3787.795,836.880,5057.444,4045.955,3143.196,359.701,757.806,0.000119,-0.018430
3391,113.0,1784,261,23,978,806,0,0,406,586.53,1.001,0.969,0.760,0.130,0.429,-0.918,1.761,0.2864,2.5170,0.745,0.002,0.037,0.153,0.058,77,81,60,1,50,0,43454.09,10086.704,12601.818,0.454,4505.782,30.664,17280.825,3525.185,711.156,3831.413,3065.130,2354.938,211.035,662.459,0.000116,-0.019401
3421,114.0,1675,253,23,933,742,0,0,345,555.10,0.996,0.960,0.763,0.128,0.436,-0.917,1.764,0.2850,2.4958,0.765,0.002,0.036,0.152,0.059,85,81,59,0,39,0,39734.37,9330.368,10759.163,0.707,4058.923,27.588,16270.721,3240.570,594.045,3542.631,2834.105,2191.458,194.581,610.059,0.000124,-0.020418
3451,115.0,1579,266,22,887,692,0,0,302,664.92,0.995,0.954,0.765,0.128,0.440,-0.918,1.766,0.2823,2.4972,0.774,0.001,0.045,0.151,0.060,76,86,44,0,26,0,36624.68,8694.635,10520.850,0.413,3777.294,28.193,15268.842,3046.960,510.637,3049.206,2439.365,1818.872,535.935,534.502,0.000124,-0.020670
3481,116.0,1469,233,22,836,633,0,0,248,693.27,0.989,0.943,0.775,0.127,0.446,-0.919,1.777,0.2813,2.4991,0.781,0.001,0.044,0.151,0.062,74,92,37,0,35,0,33698.10,8230.428,9520.154,0.348,3331.590,26.058,14296.119,2788.988,436.671,2823.045,2258.436,1563.628,560.206,467.286,0.000172,-0.021314
3511,117.0,1359,231,22,796,563,0,0,205,543.30,0.976,0.921,0.775,0.124,0.458,-0.917,1.784,0.2798,2.4899,0.777,0.001,0.055,0.149,0.062,74,81,45,0,31,0,30696.15,7664.960,8533.449,0.436,3131.559,27.448,13177.671,2586.842,354.552,2457.811,1966.249,1718.209,389.698,482.255,0.000132,-0.022329
3541,118.0,1262,273,22,755,507,0,0,179,592.65,0.962,0.907,0.769,0.122,0.467,-0.917,1.783,0.2750,2.4959,0.778,0.003,0.051,0.147,0.062,84,85,26,0,22,0,28691.46,7065.022,7910.639,0.167,2714.129,31.736,12130.596,2384.102,298.541,1812.402,1449.922,1000.105,459.344,345.360,0.000080,-0.021555
3571,119.0,1190,280,22,721,469,0,0,150,621.81,0.954,0.897,0.763,0.120,0.474,-0.918,1.788,0.2770,2.5183,0.768,0.001,0.053,0.146,0.062,88,75,28,0,14,0,26898.13,6634.259,7667.149,0.231,2394.579,33.057,11309.647,2274.034,244.457,2310.652,1848.522,1146.960,334.161,323.571,0.000093,-0.022134
3601,120.0,1131,276,22,698,433,0,0,126,616.97,0.943,0.883,0.769,0.117,0.482,-0.919,1.792,0.2756,2.4978,0.789,0.001,0.062,0.144,0.064,84,55,33,0,17,0,25302.57,6461.694,7597.628,0.337,2255.849,34.222,10753.956,2034.922,205.711,2318.120,1854.496,1461.272,365.222,370.516,0.000093,-0.021513
3631,121.0,1087,303,22,677,410,0,0,101,590.41,0.937,0.878,0.768,0.118,0.486,-0.921,1.797,0.2717,2.4793,0.780,0.001,0.061,0.143,0.066,74,55,27,1,8,0,24448.38,6373.914,7097.030,0.166,2226.504,29.483,10254.593,1829.977,172.630,2407.778,1926.223,972.908,309.378,304.262,0.000101,-0.020921
3661,122.0,1053,339,22,657,396,0,0,77,623.44,0.937,0.879,0.763,0.116,0.488,-0.924,1.795,0.2708,2.4972,0.798,0.002,0.053,0.143,0.065,78,49,15,1,12,0,24725.02,6283.016,7577.623,0.094,2228.841,32.453,9757.738,1742.783,133.487,2175.203,1740.163,651.940,596.044,267.052,0.000110,-0.022198
3691,123.0,1027,344,22,642,385,0,0,60,658.15,0.938,0.875,0.764,0.116,0.490,-0.924,1.793,0.2717,2.4801,0.777,0.002,0.068,0.142,0.065,93,40,33,0,7,0,24894.87,6217.846,7917.550,0.382,2116.451,36.530,9539.493,1738.060,98.608,2807.748,2246.199,1258.297,458.654,311.263,0.000118,-0.023114
3721,124.0,1002,389,22,629,373,0,0,53,629.36,0.934,0.872,0.767,0.116,0.491,-0.927,1.795,0.2689,2.4846,0.792,0.002,0.086,0.143,0.065,79,38,30,0,4,0,24488.70,6182.919,6998.026,0.319,2226.506,36.177,9298.071,1636.257,83.078,2360.495,1888.396,1189.684,592.642,315.603,0.000108,-0.023660
3751,125.0,985,406,22,616,369,0,0,34,532.54,0.938,0.876,0.764,0.116,0.490,-0.927,1.795,0.2695,2.4789,0.788,0.002,0.081,0.143,0.064,83,30,34,1,6,0,25254.52,6242.590,8466.772,0.424,2129.790,35.573,9118.798,1564.423,61.600,2838.475,2270.780,1374.245,940.867,316.344,0.000064,-0.023702
3781,126.0,993,472,22,603,390,0,0,27,561.47,0.956,0.898,0.773,0.117,0.478,-0.928,1.800,0.2670,2.4897,0.790,0.000,0.087,0.146,0.065,86,32,17,1,6,0,26853.24,6346.271,8596.002,0.096,2460.328,34.001,9248.201,1719.976,42.582,3224.341,2579.473,749.977,694.314,243.722,0.000105,-0.024444
3811,127.0,1033,502,22,596,437,0,0,20,585.66,0.986,0.937,0.778,0.122,0.456,-0.929,1.804,0.2697,2.4939,0.798,0.002,0.082,0.150,0.063,83,23,21,2,1,0,28953.21,6635.835,10686.962,0.210,2741.149,29.944,9738.410,1961.284,33.357,4443.785,3555.028,895.306,1400.457,305.472,0.000089,-0.025233
3841,128.0,1075,535,22,595,480,0,0,20,548.57,1.009,0.967,0.782,0.127,0.440,-0.930,1.804,0.2651,2.4975,0.788,0.000,0.077,0.152,0.065,82,28,31,1,1,0,32014.28,6820.426,12525.195,0.177,2808.380,35.699,10304.930,2114.278,27.221,5242.942,4194.354,1211.630,1215.559,362.521,0.000086,-0.025432
3871,129.0,1135,505,22,594,541,0,0,20,514.03,1.047,1.004,0.782,0.135,0.418,-0.932,1.803,0.2663,2.4889,0.791,0.000,0.078,0.156,0.068,86,22,34,0,0,0,35491.21,7115.504,13377.968,0.252,3045.288,33.935,11166.705,2121.521,25.577,6014.800,4811.840,1318.896,798.305,382.821,0.000118,-0.023725
3901,130.0,1214,502,22,594,620,0,0,22,358.60,1.084,1.049,0.790,0.143,0.394,-0.933,1.804,0.2656,2.5298,0.783,0.000,0.068,0.161,0.070,83,23,35,0,1,0,38514.67,7573.832,15282.678,0.351,3654.401,31.239,12325.639,2481.435,26.115,7074.830,5659.864,1529.707,1604.085,451.460,0.000116,-0.022812
3931,131.0,1262,522,22,599,663,0,0,20,277.35,1.102,1.067,0.797,0.146,0.383,-0.933,1.806,0.2667,2.5084,0.759,0.000,0.056,0.162,0.069,76,37,64,0,2,0,40514.50,7874.366,16626.764,0.530,3707.950,29.388,13377.520,2812.259,26.468,7730.174,6184.140,3105.684,1020.024,613.837,0.000114,-0.022686
3961,132.0,1311,502,22,604,707,0,0,22,217.97,1.121,1.085,0.799,0.149,0.373,-0.934,1.807,0.2674,2.5022,0.756,0.002,0.059,0.165,0.069,95,34,68,0,2,0,42770.98,8223.574,17687.582,1.200,4201.305,24.982,14145.296,3069.827,24.813,7912.387,6329.909,2996.289,1198.360,638.817,0.000098,-0.022278
3991,133.0,1373,489,22,610,763,0,0,24,226.54,1.140,1.106,0.811,0.153,0.361,-0.934,1.808,0.2642,2.5032,0.762,0.005,0.064,0.167,0.070,87,32,66,2,1,0,46200.59,8597.824,19749.467,0.711,4554.394,26.057,14973.322,3302.593,27.815,8359.343,6687.475,2779.032,1533.653,630.107,0.000145,-0.021898
4021,134.0,1480,468,22,612,868,0,0,25,226.95,1.174,1.146,0.815,0.162,0.340,-0.935,1.810,0.2647,2.5125,0.757,0.003,0.055,0.171,0.070,90,42,69,1,0,0,51207.88,9116.211,22502.080,0.698,4651.323,24.768,16033.403,3698.040,29.988,11354.982,9083.985,2795.607,1115.648,668.019,0.000123,-0.021531
4051,135.0,1553,433,22,617,935,0,1,24,209.51,1.193,1.165,0.826,0.168,0.329,-0.933,1.810,0.2636,2.4965,0.758,0.003,0.053,0.173,0.069,91,37,83,1,2,0,54058.54,9400.438,23147.076,1.150,5241.947,19.913,17594.686,3980.092,32.046,10132.662,8106.130,3873.836,1368.452,822.360,0.000182,-0.020225
4081,136.0,1557,457,22,621,936,0,0,20,172.62,1.199,1.156,0.831,0.171,0.329,-0.933,1.806,0.2664,2.4602,0.734,0.002,0.045,0.173,0.070,86,38,151,0,0,0,53930.91,9694.500,22955.046,1.937,5318.699,20.338,18402.042,3922.575,26.821,9944.356,7955.485,6041.915,1297.726,1099.169,0.000184,-0.018880
4111,137.0,1595,469,22,633,962,0,0,15,130.74,1.205,1.151,0.841,0.172,0.328,-0.933,1.814,0.2636,2.4170,0.750,0.000,0.038,0.174,0.069,76,40,136,0,1,0,55862.02,10400.756,24282.973,0.982,5324.779,24.525,18655.012,4133.770,19.308,11065.729,8852.583,5664.673,1008.482,1059.204,0.000174,-0.019513
4141,138.0,1647,561,22,636,1011,0,0,17,179.03,1.218,1.164,0.851,0.172,0.321,-0.931,1.812,0.2632,2.4360,0.753,0.000,0.043,0.176,0.069,81,53,129,1,0,0,58920.46,11059.364,26313.477,1.024,6198.006,19.182,19240.215,4394.419,20.276,12261.326,9809.061,5941.564,1118.135,1148.550,0.000183,-0.018215
4171,139.0,1727,547,22,649,1078,0,0,17,152.65,1.238,1.182,0.860,0.176,0.314,-0.929,1.814,0.2636,2.4152,0.736,0.002,0.034,0.177,0.073,89,52,150,0,0,0,62569.00,11520.355,29145.969,1.622,6492.135,20.929,20368.874,4577.002,20.064,14690.033,11752.027,6838.861,986.853,1289.748,0.000151,-0.017774
4201,140.0,1829,494,22,661,1168,0,0,15,147.75,1.263,1.201,0.868,0.184,0.304,-0.931,1.819,0.2644,2.3988,0.742,0.002,0.039,0.178,0.074,81,48,138,0,0,0,67947.81,12117.380,32125.901,1.479,7645.033,21.773,21894.456,4959.782,21.862,15121.670,12097.336,6235.296,1437.858,1292.362,0.000223,-0.019405
4231,141.0,1908,441,22,673,1235,0,0,20,132.47,1.288,1.208,0.877,0.189,0.299,-0.931,1.823,0.2607,2.3642,0.722,0.000,0.032,0.179,0.073,100,56,195,0,0,0,69920.75,12597.513,32816.876,2.251,7694.653,22.146,23633.176,5202.499,23.244,17604.182,14083.346,8245.602,1326.502,1491.845,0.000129,-0.019129
4261,142.0,1953,465,22,690,1263,0,0,21,150.81,1.294,1.204,0.890,0.192,0.299,-0.931,1.828,0.2595,2.3391,0.719,0.000,0.033,0.178,0.074,83,45,189,0,0,0,70583.14,12858.912,32631.530,2.807,7883.436,23.336,24747.795,5237.462,28.046,14703.348,11762.679,9069.964,1216.349,1590.572,0.000194,-0.020417
4291,143.0,1964,469,22,695,1268,0,1,24,135.71,1.300,1.203,0.904,0.199,0.300,-0.932,1.830,0.2611,2.3150,0.707,0.001,0.033,0.177,0.077,99,65,215,0,0,0,71191.12,13389.785,33502.607,2.871,8643.126,21.265,25287.590,5268.880,28.735,15661.402,12529.122,9238.292,1657.305,1674.202,0.000166,-0.021094
4321,144.0,1963,485,22,704,1259,0,0,24,151.61,1.304,1.199,0.928,0.204,0.304,-0.934,1.831,0.2648,2.2965,0.715,0.001,0.025,0.176,0.080,92,50,263,0,1,0,71887.80,13755.979,36616.575,3.352,8490.278,24.120,25588.174,5402.989,35.253,16840.434,13472.347,11606.052,1754.131,1924.538,0.000183,-0.022618
4351,145.0,1995,478,22,708,1287,0,0,22,157.38,1.315,1.206,0.943,0.206,0.302,-0.934,1.829,0.2616,2.2886,0.718,0.000,0.024,0.175,0.084,90,43,257,0,1,0,72791.12,14456.684,36723.025,7.617,9096.254,17.357,26370.048,5651.319,34.170,17922.706,14338.165,11457.978,1184.222,2001.727,0.000143,-0.023047
4381,146.0,1979,521,22,715,1264,0,0,23,165.81,1.308,1.201,0.966,0.206,0.306,-0.936,1.832,0.2634,2.2571,0.705,0.000,0.034,0.173,0.088,80,76,272,1,1,0,72546.91,14707.097,36943.182,3.347,9231.079,19.614,26824.109,5936.715,29.313,17874.686,14299.749,12531.862,905.962,2094.939,0.000252,-0.020513
4411,147.0,1977,468,22,722,1255,0,0,27,109.40,1.314,1.195,0.997,0.212,0.309,-0.934,1.833,0.2616,2.1802,0.704,0.000,0.029,0.171,0.093,98,37,329,0,1,0,70934.02,14749.781,38733.209,4.183,9015.966,22.576,26885.944,5777.345,33.404,19738.909,15791.128,14687.837,1434.814,2332.941,0.000184,-0.020487
4441,148.0,1981,519,22,724,1257,0,0,21,136.85,1.327,1.200,1.025,0.219,0.310,-0.934,1.833,0.2617,2.1499,0.718,0.000,0.037,0.168,0.098,112,50,257,0,2,0,71770.20,15260.449,37085.481,3.097,10021.962,25.420,27222.897,5579.976,34.533,17218.865,13775.092,11967.338,1267.594,1996.738,0.000107,-0.020277
4471,149.0,1990,528,22,723,1267,0,0,22,126.80,1.346,1.204,1.048,0.229,0.309,-0.932,1.834,0.2607,2.1063,0.715,0.001,0.025,0.167,0.107,124,51,269,0,1,0,71441.09,15511.877,38579.615,3.671,10436.836,26.631,28104.742,5642.973,33.120,18476.366,14781.093,13324.190,1361.967,2262.004,0.000152,-0.019163
4501,150.0,1999,513,22,723,1276,0,0,25,142.79,1.359,1.208,1.075,0.242,0.308,-0.933,1.838,0.2598,2.0670,0.703,0.001,0.028,0.165,0.118,100,54,263,0,1,0,72862.66,15240.248,40044.633,3.377,10029.089,28.634,28789.445,5735.462,33.908,18340.381,14672.305,12352.083,1151.127,2136.589,0.000198,-0.020200
4531,151.0,2028,500,22,724,1304,0,0,34,124.88,1.372,1.217,1.101,0.251,0.305,-0.933,1.838,0.2621,2.0388,0.717,0.000,0.018,0.165,0.126,121,62,245,0,0,0,71820.01,15348.375,38331.090,2.849,9856.450,31.270,30066.983,6006.203,44.412,18867.674,15094.140,11752.492,1029.028,2052.312,0.000201,-0.020024
