tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual
2251,75.0,4867,523,31,3746,1121,0,0,2702,319.57,0.677,0.536,0.374,0.144,0.555,-0.891,1.667,0.3585,1.6207,0.609,0.004,0.018,0.146,-0.095,190,12,238,0,100,0,105056.85,43189.717,16531.615,5.517,25702.702,74.687,25383.444,4727.268,4222.250,20117.912,16094.329,11986.191,433.916,4391.045,0.000216,-0.029878
2281,76.0,4921,556,31,3733,1188,0,0,2757,288.99,0.688,0.547,0.401,0.153,0.548,-0.893,1.668,0.3571,1.6171,0.600,0.006,0.021,0.144,-0.095,173,7,280,0,93,0,107250.73,44500.280,17402.393,7.020,26376.188,69.761,26961.180,4635.501,4269.679,20153.502,16122.802,14254.814,877.702,4686.251,0.000298,-0.028670
2311,77.0,5008,595,31,3730,1278,0,0,2816,218.13,0.702,0.562,0.444,0.166,0.539,-0.897,1.669,0.3567,1.5881,0.594,0.004,0.023,0.143,-0.095,195,9,313,0,79,0,108595.38,45841.185,18821.436,6.450,28686.863,69.313,28269.627,4892.114,4400.440,22967.725,18374.180,15377.625,654.320,5136.740,0.000303,-0.030157
2341,78.0,5087,547,31,3728,1359,0,0,2832,296.70,0.714,0.574,0.483,0.177,0.532,-0.899,1.669,0.3565,1.5776,0.599,0.005,0.024,0.141,-0.095,162,7,306,0,95,0,113279.22,47900.410,21507.399,5.801,28902.866,67.052,29937.259,5226.597,4498.715,22671.132,18136.906,14521.463,1153.970,4857.539,0.000205,-0.030925
2371,79.0,5192,551,31,3726,1466,0,0,2952,359.13,0.732,0.590,0.514,0.188,0.522,-0.899,1.670,0.3556,1.5659,0.603,0.004,0.020,0.140,-0.096,148,13,286,0,95,0,117567.88,50070.473,21830.016,6.416,30727.597,62.538,31897.094,5632.030,4612.995,23206.161,18564.929,14897.657,837.269,5099.964,0.000231,-0.030596
2401,80.0,5286,503,31,3723,1563,0,0,3136,225.29,0.747,0.604,0.544,0.200,0.514,-0.901,1.670,0.3571,1.5767,0.593,0.003,0.019,0.139,-0.096,157,12,328,0,103,0,119589.30,51605.608,23847.087,6.771,35584.331,64.207,33816.229,6348.438,4914.221,25418.255,20334.605,16984.179,597.335,5694.002,0.000196,-0.030532
2431,81.0,5345,485,31,3699,1646,0,0,3255,231.73,0.762,0.619,0.579,0.213,0.506,-0.902,1.671,0.3538,1.5855,0.590,0.003,0.019,0.138,-0.095,171,9,346,0,102,0,120571.70,52849.904,24710.731,6.983,37861.444,65.721,35679.323,6656.051,5172.501,24944.191,19955.353,17477.147,784.074,5827.291,0.000239,-0.029911
2461,82.0,5395,464,31,3648,1747,0,0,3345,231.38,0.781,0.637,0.613,0.226,0.496,-0.904,1.672,0.3563,1.5770,0.597,0.001,0.017,0.136,-0.096,141,12,346,0,116,0,121904.25,54235.322,26420.729,5.905,38292.021,62.962,37800.091,7220.635,5372.232,25822.730,20658.184,17365.107,715.131,5691.658,0.000207,-0.030021
2491,83.0,5448,490,31,3601,1847,0,0,3422,224.03,0.801,0.652,0.640,0.235,0.486,-0.906,1.672,0.3573,1.5729,0.603,0.001,0.018,0.134,-0.097,146,6,351,0,110,0,123257.05,55574.463,28150.432,6.016,39275.183,56.623,39824.323,7792.398,5520.104,25870.067,20696.054,17682.337,783.259,5601.674,0.000288,-0.031200
2521,84.0,5514,422,31,3550,1964,0,0,3409,251.98,0.822,0.668,0.669,0.245,0.474,-0.908,1.672,0.3547,1.5703,0.596,0.001,0.017,0.133,-0.097,144,13,324,0,120,0,127340.03,56696.137,28629.563,5.158,38453.433,53.179,41442.284,7617.628,5537.351,25977.344,20781.875,15727.709,423.116,5304.319,0.000324,-0.034666
2551,85.0,5547,381,31,3502,2045,0,0,3469,321.75,0.839,0.681,0.691,0.250,0.466,-0.908,1.674,0.3522,1.5558,0.606,0.001,0.018,0.132,-0.098,138,8,362,0,118,0,128420.83,56782.143,30016.388,5.354,39763.984,48.992,43120.822,7710.706,5617.924,26154.957,20923.966,17975.282,441.494,5625.863,0.000220,-0.037017
2581,86.0,5526,376,31,3437,2089,0,0,3399,288.98,0.853,0.691,0.706,0.257,0.460,-0.910,1.675,0.3523,1.5668,0.606,0.001,0.018,0.131,-0.098,143,9,369,0,144,0,130322.18,57710.427,30344.917,5.025,39916.494,57.182,44520.308,7723.684,5605.210,25161.776,20129.421,17079.411,601.708,5596.341,0.000252,-0.036354
2611,87.0,5544,385,31,3384,2160,0,0,3416,238.94,0.869,0.702,0.725,0.263,0.452,-0.912,1.676,0.3538,1.5571,0.613,0.001,0.015,0.130,-0.098,141,13,313,0,132,0,132360.34,57238.374,30897.593,4.000,39447.755,46.370,45877.028,7954.557,5571.607,24059.339,19247.471,15972.284,569.158,5345.301,0.000268,-0.035843
2641,88.0,5493,381,31,3324,2169,0,0,3385,289.69,0.879,0.708,0.734,0.266,0.449,-0.912,1.677,0.3537,1.5536,0.614,0.000,0.012,0.129,-0.099,134,12,359,0,136,0,131506.50,57450.155,30855.320,5.171,39613.765,43.232,46624.066,8044.021,5577.699,23186.826,18549.461,18031.575,583.724,5666.046,0.000310,-0.035423
2671,89.0,5519,358,31,3274,2245,0,0,3389,290.60,0.897,0.720,0.754,0.271,0.441,-0.913,1.677,0.3516,1.5482,0.629,0.001,0.014,0.128,-0.100,118,11,344,0,131,0,134360.34,58284.743,33455.805,4.429,41070.432,43.271,47215.107,8093.829,5586.496,26224.087,20979.270,16614.986,482.957,5652.947,0.000232,-0.033671
2701,90.0,5489,340,30,3220,2269,0,0,3442,244.40,0.909,0.728,0.769,0.272,0.436,-0.914,1.678,0.3530,1.5516,0.635,0.000,0.014,0.128,-0.100,108,13,363,0,128,0,134665.42,57833.002,34043.854,5.446,40096.520,39.375,48481.787,8524.502,5650.881,24397.780,19518.224,17896.536,492.920,5651.031,0.000224,-0.033931
2731,91.0,5399,328,30,3177,2222,0,0,3470,256.82,0.911,0.726,0.769,0.271,0.437,-0.915,1.678,0.3525,1.5444,0.630,0.000,0.012,0.128,-0.099,114,9,400,0,134,0,130806.24,57241.789,32677.374,5.277,40045.556,42.805,48883.822,8759.444,5807.638,23319.107,18655.286,19480.691,469.582,5718.630,0.000257,-0.034017
2761,92.0,5322,315,30,3129,2193,0,0,3482,308.95,0.916,0.727,0.773,0.272,0.438,-0.916,1.680,0.3501,1.5513,0.636,0.000,0.014,0.128,-0.099,111,6,363,0,125,0,129241.39,55919.500,31729.798,3.573,38693.263,40.528,48081.719,8687.321,5854.398,21594.220,17275.376,16615.723,354.266,5305.449,0.000252,-0.033585
2791,93.0,5276,352,30,3084,2192,0,0,3440,322.86,0.924,0.730,0.781,0.272,0.436,-0.916,1.681,0.3527,1.5388,0.644,0.000,0.012,0.128,-0.098,121,13,321,0,136,0,128361.96,55617.379,33025.200,4.076,38159.838,38.163,48571.302,8811.492,5890.507,22209.035,17767.228,16077.176,673.209,5060.591,0.000226,-0.033429
2821,94.0,5225,304,30,3040,2185,0,0,3452,279.25,0.931,0.734,0.786,0.275,0.434,-0.917,1.682,0.3530,1.5432,0.662,0.000,0.012,0.128,-0.098,102,11,314,0,143,0,128851.59,55315.663,33925.497,3.475,38040.701,35.058,48502.496,8769.730,5888.380,21680.666,17344.533,15735.004,541.681,4981.580,0.000271,-0.035101
2851,95.0,5160,318,30,2988,2172,0,0,3448,310.89,0.939,0.736,0.794,0.277,0.432,-0.918,1.683,0.3516,1.5349,0.654,0.000,0.012,0.128,-0.097,108,7,312,0,131,0,124902.48,53966.135,30868.628,3.345,37485.705,36.557,48594.272,8975.556,5918.619,20353.086,16282.469,16088.069,286.293,4853.784,0.000378,-0.038072
2881,96.0,5066,298,30,2925,2141,0,0,3312,380.98,0.945,0.738,0.799,0.279,0.431,-0.920,1.683,0.3494,1.5424,0.656,0.000,0.012,0.127,-0.097,118,18,288,0,145,0,122362.18,51986.278,31172.465,2.507,35906.720,40.225,48310.614,8604.648,5841.137,18926.985,15141.588,14131.067,621.037,4407.661,0.000260,-0.037781
2911,97.0,5019,281,30,2867,2152,0,0,3277,408.65,0.956,0.745,0.812,0.282,0.428,-0.921,1.686,0.3511,1.5439,0.664,0.000,0.010,0.126,-0.097,110,16,239,0,145,0,120300.26,50596.491,29862.740,1.938,34272.572,38.218,48376.198,8410.926,5689.567,18628.250,14902.600,11958.257,342.333,4020.153,0.000270,-0.038760
2941,98.0,4933,290,30,2797,2136,0,0,3224,375.77,0.963,0.750,0.819,0.285,0.425,-0.922,1.686,0.3474,1.5543,0.679,0.000,0.011,0.126,-0.097,107,12,225,0,158,0,117799.76,49556.694,28670.083,1.926,33730.100,36.239,48454.606,8344.553,5642.738,16348.626,13078.901,10896.927,283.302,3837.357,0.000263,-0.040032
2971,99.0,4748,279,30,2725,2023,0,0,3098,428.53,0.956,0.744,0.811,0.283,0.430,-0.923,1.688,0.3500,1.5531,0.676,0.000,0.010,0.127,-0.097,113,15,259,0,176,0,111925.54,47457.446,28197.584,2.543,32404.744,41.189,47564.836,8249.640,5523.693,14068.119,11254.495,13035.738,394.433,3949.825,0.000178,-0.040422
3001,100.0,4598,270,30,2659,1939,0,0,2934,422.62,0.953,0.740,0.807,0.282,0.434,-0.925,1.688,0.3489,1.5531,0.691,0.000,0.013,0.127,-0.096,121,21,239,0,169,0,106428.06,45509.637,26507.181,2.090,30183.391,38.909,45579.170,7585.563,5261.914,14864.177,11891.342,12115.519,298.083,3703.298,0.000224,-0.040038
3031,101.0,4444,305,30,2611,1833,0,0,2756,347.73,0.945,0.732,0.797,0.274,0.441,-0.926,1.690,0.3492,1.5568,0.700,0.000,0.013,0.129,-0.096,99,23,221,0,167,0,102203.59,43689.021,25902.131,1.800,28710.250,38.631,44072.773,7357.056,4924.246,13770.382,11016.306,11037.378,333.682,3338.222,0.000152,-0.039835
3061,102.0,4324,295,30,2554,1770,0,0,2633,420.89,0.943,0.730,0.795,0.273,0.444,-0.927,1.691,0.3483,1.5551,0.700,0.001,0.015,0.129,-0.096,100,26,193,0,169,0,98568.08,41618.932,25417.055,1.699,27280.909,37.300,42475.610,7017.961,4657.604,14317.113,11453.690,10002.007,572.133,3084.454,0.000270,-0.041995
3091,103.0,4241,268,30,2505,1736,0,0,2488,471.65,0.943,0.730,0.801,0.274,0.444,-0.928,1.691,0.3475,1.5476,0.703,0.000,0.013,0.129,-0.095,97,26,152,0,136,0,95224.74,39377.773,24302.853,1.752,26332.267,37.090,41747.614,6984.833,4397.699,12354.964,9883.971,8182.766,476.325,2765.483,0.000354,-0.044135
3121,104.0,4126,285,30,2450,1676,0,0,2403,417.85,0.940,0.727,0.798,0.272,0.447,-0.929,1.694,0.3488,1.5475,0.716,0.001,0.011,0.130,-0.094,108,30,159,0,149,0,89957.74,37713.819,22170.158,1.689,24619.586,32.527,41188.265,6864.965,4133.781,11891.690,9513.352,7737.602,250.307,2599.408,0.000247,-0.046180
3151,105.0,3960,278,27,2389,1571,0,0,2249,495.04,0.931,0.718,0.783,0.268,0.454,-0.929,1.696,0.3467,1.5458,0.725,0.000,0.013,0.131,-0.094,101,27,166,0,171,0,84125.84,35745.099,21078.008,1.452,22674.523,38.026,39365.647,6737.077,3959.551,10663.658,8530.926,7768.719,219.434,2473.294,0.000191,-0.047448
3181,106.0,3790,255,27,2344,1446,0,0,2071,425.06,0.912,0.703,0.757,0.261,0.465,-0.930,1.695,0.3480,1.5405,0.729,0.000,0.016,0.133,-0.093,114,32,127,0,161,0,79188.62,33556.705,19446.608,1.048,21137.829,37.680,37374.035,6289.233,3600.487,8132.125,6505.700,6431.347,425.383,2194.671,0.000240,-0.048060
3211,107.0,3629,275,27,2273,1356,0,0,1972,561.18,0.904,0.697,0.744,0.255,0.471,-0.931,1.695,0.3474,1.5417,0.732,0.000,0.014,0.134,-0.093,101,42,104,0,154,0,74800.89,32104.567,16955.083,0.731,19681.809,34.154,35238.717,5855.616,3360.100,7569.379,6055.504,5169.083,405.888,1904.832,0.000237,-0.049640
3241,108.0,3504,293,27,2204,1300,0,0,1841,657.14,0.901,0.694,0.741,0.253,0.473,-0.931,1.695,0.3468,1.5545,0.739,0.000,0.011,0.134,-0.092,121,32,96,0,138,0,70342.93,29445.264,16733.793,0.604,18312.901,36.858,33847.654,5644.198,3159.873,7627.749,6102.199,4599.773,115.388,1745.190,0.000179,-0.050364
3271,109.0,3365,288,27,2129,1236,0,0,1711,645.21,0.898,0.691,0.734,0.249,0.477,-0.932,1.698,0.3481,1.5619,0.746,0.000,0.013,0.134,-0.091,117,46,75,0,147,0,66197.42,27593.250,15716.226,0.534,16509.417,37.998,32498.679,5406.291,2921.080,6996.343,5597.074,3582.783,149.237,1498.179,0.000184,-0.052072
3301,110.0,3231,289,26,2039,1192,0,0,1574,831.47,0.901,0.693,0.736,0.248,0.476,-0.933,1.700,0.3438,1.5626,0.752,0.000,0.012,0.134,-0.092,109,47,50,0,151,0,62365.04,25781.231,14815.544,0.367,15550.251,37.458,31163.703,5256.256,2662.175,6182.059,4945.647,2636.323,151.049,1323.607,0.000123,-0.052321
3331,111.0,3061,258,26,1950,1111,0,0,1447,683.91,0.893,0.686,0.729,0.244,0.481,-0.934,1.701,0.3443,1.5579,0.779,0.000,0.008,0.135,-0.091,101,63,69,1,151,0,56783.31,23639.884,13889.046,0.450,13701.861,39.772,29837.984,4932.705,2463.771,6238.838,4991.071,3285.781,90.642,1252.455,0.000152,-0.052325
3361,112.0,2893,233,26,1866,1027,0,0,1309,761.18,0.883,0.680,0.714,0.239,0.487,-0.935,1.705,0.3446,1.5733,0.781,0.000,0.014,0.136,-0.091,102,66,49,2,136,0,51659.50,22127.449,11946.828,0.369,12952.985,37.830,27946.818,4515.106,2209.273,4616.226,3692.981,2198.578,279.619,1125.817,0.000188,-0.053662
3391,113.0,2719,231,26,1788,931,0,0,1178,861.65,0.866,0.665,0.692,0.232,0.497,-0.936,1.707,0.3466,1.5672,0.792,0.000,0.012,0.138,-0.090,105,69,28,2,140,0,47247.35,20362.147,10067.864,0.183,10828.422,39.718,25910.415,4125.314,1997.628,3530.773,2824.618,1145.043,102.732,855.054,0.000182,-0.054996
3421,114.0,2584,218,26,1723,861,0,0,1055,839.47,0.854,0.657,0.678,0.228,0.504,-0.936,1.705,0.3415,1.5762,0.799,0.000,0.010,0.139,-0.090,106,70,30,1,104,0,43571.28,19118.957,9793.598,0.164,10551.862,33.843,24127.211,3781.367,1758.747,3764.454,3011.563,1127.733,193.329,847.514,0.000104,-0.055150
3451,115.0,2402,223,26,1646,756,0,0,916,831.12,0.827,0.639,0.650,0.220,0.518,-0.938,1.704,0.3424,1.5870,0.802,0.000,0.011,0.141,-0.088,97,71,26,0,140,0,40052.13,17669.462,8960.199,0.223,9072.304,32.720,22184.507,3517.537,1555.492,2987.906,2390.325,1429.480,126.375,738.062,0.000145,-0.053857
3481,116.0,2274,254,26,1583,691,0,0,837,804.83,0.813,0.627,0.631,0.214,0.526,-0.939,1.704,0.3433,1.5948,0.810,0.000,0.012,0.143,-0.088,97,72,29,0,94,0,37010.84,16450.525,8131.290,0.120,8202.034,41.518,20308.068,3112.658,1363.849,3683.652,2946.922,1305.083,150.092,646.746,0.000098,-0.053085
3511,117.0,2171,251,26,1530,641,0,0,755,885.15,0.802,0.619,0.619,0.208,0.533,-0.938,1.705,0.3436,1.5907,0.823,0.000,0.009,0.144,-0.088,106,69,17,1,63,0,34838.12,15533.130,7441.874,0.081,7652.312,37.677,18972.992,2917.034,1237.307,2570.429,2056.343,804.684,105.488,596.218,0.000143,-0.052699
3541,118.0,2056,266,26,1481,575,0,0,665,799.01,0.781,0.604,0.596,0.199,0.545,-0.938,1.705,0.3449,1.6047,0.837,0.000,0.012,0.146,-0.088,112,69,19,1,69,0,33652.16,14968.139,7408.667,0.104,7048.025,40.330,17780.498,2738.400,1093.947,2311.366,1849.093,812.434,126.481,548.831,0.000098,-0.052583
3571,119.0,1962,289,26,1439,523,0,0,571,831.86,0.764,0.589,0.576,0.191,0.554,-0.938,1.707,0.3415,1.6112,0.828,0.000,0.025,0.148,-0.088,107,63,21,0,58,0,32259.05,14428.136,6589.342,0.084,7100.530,36.478,16586.669,2550.668,937.605,2559.764,2047.811,1016.039,243.714,564.024,0.000132,-0.052232
3601,120.0,1876,331,26,1398,478,0,0,482,879.43,0.747,0.579,0.556,0.186,0.564,-0.940,1.708,0.3407,1.6148,0.832,0.000,0.023,0.149,-0.087,113,53,23,2,57,0,30898.40,13804.498,6074.941,0.130,6675.892,37.732,15560.440,2311.671,807.242,2543.941,2035.153,1176.593,328.494,546.992,0.000089,-0.051982
3631,121.0,1835,338,26,1367,468,0,0,420,919.62,0.746,0.579,0.556,0.187,0.564,-0.941,1.706,0.3409,1.6065,0.844,0.001,0.026,0.149,-0.086,112,48,12,0,32,0,31787.06,13585.276,6731.297,0.055,6694.287,36.788,14881.910,2157.635,679.502,2722.799,2178.239,476.885,216.961,470.512,0.000106,-0.051576
3661,122.0,1816,340,26,1341,475,0,0,368,919.60,0.755,0.584,0.566,0.190,0.559,-0.940,1.708,0.3399,1.6137,0.835,0.001,0.021,0.149,-0.086,93,51,14,0,29,0,32258.82,13512.782,6620.866,0.056,6886.121,35.662,14694.627,2208.300,583.426,4034.124,3227.299,650.064,233.059,485.651,0.000186,-0.050175
3691,123.0,1780,361,26,1318,462,0,0,316,806.40,0.753,0.583,0.564,0.187,0.561,-0.941,1.709,0.3431,1.6167,0.831,0.002,0.024,0.149,-0.085,112,44,20,1,34,0,33226.95,13461.280,7192.978,0.139,6338.419,29.761,14603.754,2203.224,506.452,3381.099,2704.879,1011.524,195.444,489.646,0.000115,-0.050119
3721,124.0,1802,339,26,1299,503,0,0,283,855.23,0.780,0.603,0.594,0.197,0.548,-0.942,1.707,0.3416,1.6080,0.831,0.002,0.018,0.147,-0.086,94,33,16,1,17,0,35176.59,13690.900,8286.820,0.119,7047.326,37.993,14749.101,2113.891,442.326,4791.102,3832.881,996.319,265.709,502.635,0.000099,-0.049659
3751,125.0,1801,370,26,1288,513,0,0,252,812.91,0.787,0.610,0.605,0.201,0.544,-0.943,1.706,0.3403,1.6276,0.838,0.001,0.019,0.146,-0.086,92,39,23,3,15,0,36348.55,13953.763,7577.801,0.090,7276.425,35.616,15270.141,2301.546,388.592,4056.992,3245.594,762.289,292.848,532.885,0.000109,-0.048919
3781,126.0,1823,443,26,1286,537,0,0,243,733.01,0.798,0.622,0.620,0.205,0.537,-0.944,1.707,0.3398,1.6527,0.822,0.003,0.020,0.146,-0.086,100,41,19,0,13,0,37762.20,14287.905,8128.498,0.120,8059.797,38.173,15652.818,2398.758,365.337,4914.535,3931.628,948.706,100.323,554.022,0.000096,-0.048817
3811,127.0,1835,438,26,1272,563,0,0,229,782.86,0.815,0.636,0.641,0.211,0.529,-0.945,1.708,0.3444,1.6388,0.836,0.002,0.021,0.144,-0.087,107,44,26,6,15,0,40253.29,14762.832,9400.695,0.140,7765.415,34.161,16045.231,2536.769,345.258,5283.053,4226.443,878.562,270.931,539.216,0.000125,-0.048669
3841,128.0,1889,457,26,1283,606,0,0,221,653.96,0.834,0.652,0.660,0.219,0.520,-0.946,1.706,0.3414,1.6694,0.844,0.002,0.031,0.143,-0.086,116,40,21,1,12,0,43282.91,15503.128,10561.644,0.139,9012.778,38.843,16631.265,2628.283,338.908,6573.735,5258.988,892.933,604.865,624.283,0.000096,-0.049303
3871,129.0,1956,462,26,1290,666,0,0,215,505.54,0.862,0.672,0.690,0.227,0.506,-0.944,1.705,0.3376,1.6510,0.818,0.003,0.027,0.141,-0.087,108,32,44,1,12,0,46093.94,16436.270,12374.294,0.201,10114.730,34.993,17734.695,2912.427,322.998,8212.271,6569.817,1944.633,620.391,822.139,0.000217,-0.049603
3901,130.0,2016,472,25,1295,721,0,0,193,401.17,0.887,0.691,0.715,0.234,0.494,-0.945,1.703,0.3457,1.6416,0.822,0.004,0.024,0.139,-0.088,116,40,34,3,15,0,48315.57,16800.286,12226.473,0.169,10231.801,38.574,18952.988,3034.169,297.544,7872.771,6298.216,1559.098,605.482,781.462,0.000156,-0.050361
3931,131.0,2095,509,25,1301,794,0,0,189,437.17,0.916,0.716,0.749,0.246,0.479,-0.945,1.703,0.3455,1.6287,0.812,0.004,0.021,0.137,-0.089,94,51,40,3,9,0,51433.07,17882.934,13904.734,0.144,12167.454,32.811,20200.086,3390.429,280.798,9532.317,7625.854,1616.032,360.569,915.937,0.000096,-0.050244
3961,132.0,2176,531,25,1315,861,0,0,187,431.20,0.938,0.736,0.778,0.253,0.468,-0.946,1.702,0.3426,1.6435,0.805,0.001,0.017,0.136,-0.090,124,50,49,1,14,0,54518.36,18476.256,15598.720,0.273,12274.136,36.302,21516.448,3779.804,281.848,10035.887,8028.710,2151.786,290.281,962.617,0.000146,-0.049928
3991,133.0,2287,539,25,1333,954,0,0,183,383.95,0.968,0.760,0.814,0.265,0.453,-0.945,1.700,0.3424,1.6538,0.817,0.004,0.021,0.133,-0.091,110,45,37,3,15,0,58775.11,19744.573,17441.673,0.291,13401.818,33.785,23268.746,4000.589,283.371,10984.929,8787.943,1758.655,433.595,987.849,0.000135,-0.049554
4021,134.0,2402,454,25,1344,1058,0,0,186,378.43,1.004,0.787,0.849,0.280,0.436,-0.944,1.700,0.3460,1.6406,0.802,0.004,0.018,0.130,-0.091,117,70,39,3,13,0,64968.58,21108.442,21067.725,0.188,14641.822,28.083,25301.194,4352.215,286.102,12739.821,10191.857,1672.566,749.427,1073.411,0.000178,-0.048728
4051,135.0,2508,410,24,1347,1161,0,0,172,350.27,1.037,0.812,0.882,0.292,0.420,-0.945,1.700,0.3420,1.6426,0.797,0.002,0.014,0.127,-0.091,109,54,53,0,17,0,69032.41,22298.605,20994.398,0.385,16410.107,28.038,27359.837,4679.961,275.252,12472.428,9977.943,2448.946,727.923,1243.151,0.000199,-0.047574
4081,136.0,2567,457,24,1353,1214,0,0,181,289.03,1.051,0.822,0.900,0.299,0.413,-0.944,1.699,0.3416,1.6467,0.811,0.000,0.016,0.126,-0.092,103,58,85,3,10,0,70738.81,23064.552,21655.851,0.480,16747.563,28.599,29273.939,5307.267,267.221,11507.338,9205.870,3754.816,688.147,1421.625,0.000182,-0.047056
4111,137.0,2617,400,24,1351,1266,0,0,189,212.35,1.065,0.836,0.916,0.305,0.406,-0.943,1.698,0.3389,1.6492,0.807,0.002,0.017,0.126,-0.092,101,72,102,0,17,0,72259.23,24376.781,23295.998,0.937,17808.879,29.366,30300.962,5522.956,278.356,13140.462,10512.370,5068.259,749.842,1604.833,0.000146,-0.046308
4141,138.0,2668,436,24,1354,1314,0,0,199,232.76,1.079,0.846,0.932,0.310,0.400,-0.944,1.698,0.3409,1.6466,0.802,0.000,0.017,0.125,-0.092,108,78,94,2,13,0,74531.12,24963.192,23394.789,0.614,17149.241,29.004,31282.457,5577.943,290.091,12905.584,10324.468,4185.393,729.433,1440.274,0.000152,-0.046107
4171,139.0,2747,426,24,1362,1385,0,0,210,214.45,1.097,0.859,0.951,0.319,0.392,-0.945,1.695,0.3432,1.6349,0.803,0.000,0.022,0.123,-0.092,108,89,83,1,17,0,79732.43,26241.496,26551.691,0.609,19584.533,27.964,32433.337,5959.942,306.524,14615.840,11692.673,3441.269,1067.878,1460.371,0.000188,-0.045572
4201,140.0,2858,423,24,1363,1495,0,0,222,246.79,1.125,0.880,0.982,0.331,0.378,-0.945,1.694,0.3426,1.6449,0.803,0.002,0.017,0.121,-0.093,103,63,91,1,19,0,83748.09,27337.901,27747.144,0.583,20623.150,27.536,34772.640,6776.122,330.137,15734.984,12587.987,3869.208,634.403,1540.466,0.000182,-0.046594
4231,141.0,2936,374,24,1371,1565,0,0,248,209.32,1.142,0.892,0.999,0.340,0.371,-0.947,1.694,0.3410,1.6480,0.793,0.000,0.018,0.120,-0.093,108,87,102,2,17,0,86755.35,28257.007,28748.864,0.498,20939.402,26.184,36534.740,6983.492,357.618,15634.249,12507.399,4460.594,910.284,1625.519,0.000169,-0.047169
4261,142.0,3012,377,24,1378,1634,0,0,254,204.66,1.158,0.902,1.016,0.346,0.364,-0.946,1.693,0.3430,1.6315,0.798,0.001,0.015,0.119,-0.094,100,73,118,1,24,0,88605.47,28856.766,29471.032,0.583,22231.300,27.736,38001.678,7057.535,375.574,16049.402,12839.522,5330.589,682.178,1820.833,0.000335,-0.046241
4291,143.0,3073,367,24,1382,1691,0,0,271,207.26,1.172,0.912,1.027,0.352,0.359,-0.946,1.694,0.3429,1.6314,0.804,0.001,0.014,0.118,-0.094,99,92,116,2,26,0,91564.86,29788.278,31758.098,0.787,22175.990,23.122,39624.238,7196.997,399.538,16494.400,13195.520,5477.760,715.854,1874.510,0.000141,-0.046099
4321,144.0,3127,433,24,1389,1738,0,0,284,204.52,1.180,0.919,1.039,0.354,0.355,-0.944,1.694,0.3463,1.6351,0.798,0.000,0.013,0.117,-0.095,114,97,140,1,20,0,92976.23,30433.148,31835.805,0.577,23045.723,24.573,40452.943,7284.976,414.186,17068.797,13655.038,6396.312,844.730,2051.243,0.000269,-0.047525
4351,145.0,3111,414,24,1392,1719,0,0,305,230.88,1.178,0.913,1.034,0.349,0.358,-0.943,1.697,0.3474,1.6259,0.788,0.001,0.018,0.118,-0.096,97,123,180,1,30,0,94253.35,31415.361,33271.050,1.002,23585.401,22.434,41244.178,7362.986,424.396,17477.977,13982.382,7802.660,824.540,2255.939,0.000254,-0.046479
4381,146.0,3165,387,24,1401,1764,0,0,318,207.87,1.187,0.917,1.046,0.350,0.354,-0.943,1.697,0.3422,1.6289,0.799,0.001,0.016,0.117,-0.096,108,92,147,2,25,0,98647.87,32065.026,34472.160,0.958,24303.080,23.839,41375.305,7341.547,455.526,17649.736,14119.789,6340.337,949.060,2151.906,0.000201,-0.047640
4411,147.0,3263,357,24,1408,1855,0,0,337,219.32,1.206,0.933,1.064,0.356,0.347,-0.945,1.697,0.3458,1.6213,0.790,0.001,0.015,0.115,-0.096,113,88,132,1,23,0,102562.91,32513.136,35804.749,0.816,25270.368,26.256,43126.579,7663.391,475.467,19068.142,15254.514,6184.695,1028.169,2111.723,0.000150,-0.047631
4441,148.0,3288,367,24,1413,1875,0,0,375,173.17,1.213,0.935,1.068,0.358,0.346,-0.946,1.696,0.3476,1.6208,0.796,0.001,0.013,0.115,-0.096,89,103,170,0,34,0,103062.75,32821.990,34828.141,0.962,24889.975,23.833,44489.275,7771.836,520.375,18712.302,14969.842,7810.202,565.549,2251.567,0.000252,-0.046920
4471,149.0,3309,377,24,1418,1891,0,0,415,183.65,1.220,0.937,1.075,0.358,0.344,-0.946,1.696,0.3444,1.6125,0.789,0.001,0.013,0.115,-0.096,103,93,179,0,32,0,103574.91,33096.401,36306.999,0.853,25147.108,25.551,45264.372,8114.414,572.351,18292.318,14633.855,8238.249,739.950,2304.296,0.000165,-0.046120
4501,150.0,3359,340,24,1428,1931,0,0,443,211.35,1.229,0.945,1.084,0.359,0.342,-0.946,1.695,0.3487,1.6222,0.773,0.000,0.012,0.114,-0.096,105,117,150,2,39,0,104749.93,33134.315,37410.797,0.782,25395.681,26.665,46347.849,8393.454,626.959,19967.197,15973.758,7099.230,663.918,2246.019,0.000178,-0.046138
