tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated
3241,108.0,5010,121,26,1026,3984,0,0,3487,376.98,1.242,0.804,0.127,0.062,0.203,-0.901,2.093,0.3863,1.5223,0.625,0.001,0.009,0.149,0.001,47,104,59,0,465,0,157915.31,16895.021,34348.099,23.803,10093.719,10.367,40601.598,13855.312,6037.824,8789.076,7031.261,3162.148,57.482,1217.419,0.000317,-0.009273,2696,0,47,12,59,47,11394,65,12,23.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126728,1526,2631,49001.818,34337.290,10092.313,0.315,23.488,36820.544,12730.761,798.640,168,602,104,47,451,234209,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,6000,6000,150,0
3271,109.0,4644,127,26,1023,3621,0,0,3082,476.14,1.230,0.800,0.129,0.061,0.215,-0.902,2.100,0.3869,1.5221,0.634,0.001,0.009,0.150,-0.000,52,88,30,0,433,0,145368.72,16182.522,32037.669,11.708,9275.076,10.976,36922.799,12492.394,5424.978,8615.044,6892.035,2990.056,125.610,1099.650,0.000218,-0.010866,2404,0,23,7,30,23,10133,69,7,11.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113984,1421,2335,45636.226,32018.832,9270.982,0.187,11.522,33135.825,11488.503,683.532,165,528,88,23,417,234486,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3151,6000,6000,150,0
3301,110.0,4363,130,25,1010,3353,0,0,2775,535.15,1.222,0.798,0.130,0.061,0.224,-0.902,2.102,0.3862,1.5248,0.645,0.000,0.008,0.150,-0.001,54,82,34,0,372,0,134506.58,15363.395,29850.304,15.282,8919.819,10.735,34201.612,11513.152,4846.835,9653.751,7723.001,2427.932,129.979,1040.862,0.000283,-0.011867,2449,0,22,12,34,22,9216,59,12,15.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104342,1326,2390,42849.903,29837.562,8919.546,0.199,15.084,30414.324,10578.675,614.150,186,454,82,22,350,199408,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,4363,4351,275,0
3331,111.0,4073,135,25,1006,3067,0,0,2515,502.33,1.211,0.793,0.131,0.060,0.236,-0.903,2.099,0.3881,1.5168,0.653,0.000,0.008,0.151,-0.002,54,108,33,0,319,0,124444.27,14740.879,26508.865,13.799,7708.178,10.854,31978.643,10540.387,4350.455,7854.161,6283.329,1973.751,20.831,890.945,0.000213,-0.012577,2045,0,26,7,33,26,8835,27,7,13.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96427,1177,2018,37788.080,26494.440,7705.207,0.244,13.555,28239.286,9674.691,555.354,149,435,106,26,303,198777,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,4363,4351,275,0
3361,112.0,3807,138,25,989,2818,0,0,2275,494.31,1.201,0.789,0.132,0.061,0.246,-0.904,2.101,0.3833,1.5092,0.657,0.002,0.009,0.151,-0.004,44,93,43,0,278,0,114471.27,13969.116,23609.957,25.943,7660.081,13.535,29600.012,9582.339,3937.538,6799.735,5439.788,2193.176,28.567,876.428,0.000259,-0.014827,1913,0,25,18,43,25,8185,5,18,25.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88137,1052,1908,34457.624,23598.284,7659.326,0.243,25.700,25876.834,8795.864,476.249,130,379,92,25,262,169392,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,4363,4351,275,0
3391,113.0,3556,151,25,969,2587,0,0,2006,490.58,1.189,0.785,0.133,0.061,0.256,-0.905,2.103,0.3860,1.5105,0.667,0.001,0.009,0.151,-0.005,55,100,33,1,273,0,105703.44,13462.680,21636.807,18.495,6877.688,10.611,27472.701,8863.739,3521.595,7212.802,5770.242,1692.981,100.857,791.389,0.000221,-0.015976,1721,0,18,15,33,18,7814,20,15,18.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81091,962,1701,31436.218,21629.201,6873.231,0.110,18.386,23794.734,8109.271,450.445,137,368,100,18,250,169383,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,4363,4351,275,0
3421,114.0,3308,167,25,968,2340,0,0,1742,525.74,1.171,0.779,0.135,0.061,0.271,-0.905,2.110,0.3888,1.5161,0.676,0.000,0.009,0.152,-0.007,48,100,34,0,254,0,99360.50,12800.666,20463.704,11.787,6654.030,12.361,25328.516,8108.045,3058.482,6295.790,5036.632,1080.764,39.141,744.989,0.000181,-0.015770,1523,0,24,10,34,24,7193,7,10,11.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74107,904,1516,29888.098,20454.425,6653.353,0.185,11.602,21690.012,7393.383,416.675,116,363,98,24,241,169022,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,4363,4351,275,0
3451,115.0,3125,153,25,961,2164,0,0,1568,507.33,1.158,0.774,0.137,0.059,0.282,-0.905,2.116,0.3914,1.5167,0.670,0.002,0.010,0.152,-0.009,60,87,29,0,194,0,94220.63,12411.658,19224.658,22.984,5598.894,12.687,23345.171,7394.082,2696.268,5799.270,4639.416,1413.694,124.992,665.103,0.000151,-0.016517,1293,0,19,10,29,19,6606,6,10,22.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67422,847,1287,27358.710,19212.278,5598.432,0.159,22.825,19695.202,6717.616,372.606,110,286,87,19,180,133342,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,3125,3110,31,0
3481,116.0,2943,146,25,970,1973,0,0,1410,548.79,1.140,0.767,0.138,0.059,0.300,-0.905,2.128,0.3916,1.5029,0.672,0.003,0.007,0.153,-0.011,59,99,31,0,172,0,88858.77,12015.519,16544.685,12.665,5683.913,13.297,21753.941,6733.405,2401.951,5240.052,4192.041,1291.850,49.616,655.953,0.000241,-0.018291,1270,0,23,8,31,23,6130,6,8,12.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61933,732,1264,24504.487,16538.390,5683.247,0.199,12.466,18112.660,6107.352,324.994,88,279,98,23,158,143653,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,3125,3110,31,0
3511,117.0,2801,174,25,979,1822,0,0,1283,567.79,1.123,0.761,0.141,0.059,0.315,-0.905,2.130,0.3913,1.5122,0.666,0.004,0.008,0.153,-0.012,56,92,27,0,132,0,84078.43,11806.910,14804.278,15.870,5837.334,12.013,20399.938,6362.861,2157.551,4631.066,3704.853,844.834,4.568,711.432,0.000257,-0.020760,1251,0,14,13,27,14,5706,40,13,15.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57230,654,1211,22722.593,14798.607,5827.841,0.115,15.755,16739.392,5766.820,293.810,74,225,92,14,119,111730,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,3125,3110,31,0
3541,118.0,2684,146,25,975,1709,0,0,1137,506.24,1.112,0.758,0.143,0.059,0.326,-0.905,2.132,0.3900,1.5059,0.666,0.002,0.008,0.154,-0.014,59,73,20,0,141,0,81070.12,11564.138,15605.186,21.722,4974.589,12.236,19258.329,5934.347,1923.376,5305.506,4244.405,1422.853,32.093,567.251,0.000176,-0.022333,1082,0,9,11,20,9,5709,72,11,21.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53251,695,1010,22710.399,15590.966,4968.897,0.040,21.683,15591.821,5386.681,246.724,99,212,72,9,131,102084,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,3125,3110,31,0
3571,119.0,2567,175,25,982,1585,0,0,1024,486.95,1.095,0.754,0.145,0.060,0.340,-0.905,2.132,0.3961,1.5075,0.680,0.005,0.008,0.154,-0.015,60,78,39,0,130,0,78305.63,11541.205,14397.824,29.164,4946.561,14.006,18145.279,5487.441,1709.245,5716.812,4573.450,1615.648,64.019,567.687,0.000344,-0.024837,1037,0,26,13,39,26,5220,34,13,28.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49419,636,1003,21267.065,14391.685,4944.665,0.202,28.962,14475.878,4960.285,229.217,98,222,77,26,119,104000,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,3125,3110,31,0
3601,120.0,2479,175,26,985,1494,0,0,943,536.84,1.084,0.750,0.146,0.058,0.352,-0.906,2.141,0.3967,1.5200,0.672,0.004,0.009,0.155,-0.017,64,95,29,0,93,0,76997.62,11522.765,14021.521,12.161,5034.780,13.058,17250.065,5127.177,1524.540,5763.552,4610.842,1179.809,42.677,587.485,0.000155,-0.025659,952,0,21,8,29,21,5339,3,8,11.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46151,622,949,20961.564,14016.263,5033.081,0.209,11.952,13547.524,4607.279,217.398,101,192,93,21,78,86347,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,2479,2468,58,1
3631,121.0,2471,187,26,1016,1455,0,0,901,567.24,1.070,0.745,0.147,0.059,0.363,-0.907,2.154,0.3910,1.5040,0.669,0.004,0.010,0.155,-0.018,66,67,31,1,59,0,76230.58,11652.801,13719.334,25.700,4759.061,14.682,16710.189,4951.115,1416.424,6345.084,5076.067,1203.360,73.685,541.085,0.000291,-0.028472,946,0,19,12,31,19,5170,2,12,25.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44033,607,944,20302.644,13715.043,4758.288,0.205,25.495,12969.868,4421.523,223.064,100,139,66,19,54,68897,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,2479,2468,58,1
3661,122.0,2452,185,26,1035,1417,0,0,822,507.33,1.059,0.742,0.149,0.059,0.371,-0.908,2.153,0.3933,1.5200,0.659,0.005,0.011,0.155,-0.018,67,63,32,0,64,0,77864.40,11996.250,15201.016,32.076,4613.396,16.061,16506.482,4896.460,1312.042,6008.559,4806.847,1027.947,120.801,530.074,0.000206,-0.029397,914,0,19,13,32,19,5463,8,13,31.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43083,673,906,21778.862,15184.698,4611.772,0.083,31.994,12685.310,4363.842,218.603,101,139,62,19,58,60082,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,2479,2468,58,1
3691,123.0,2458,195,26,1060,1398,0,0,792,526.57,1.051,0.740,0.148,0.059,0.379,-0.908,2.164,0.3917,1.5368,0.650,0.004,0.009,0.156,-0.018,69,70,27,0,57,0,80166.30,12394.850,15469.036,37.888,5473.780,16.090,16281.975,4853.427,1228.616,6918.733,5534.986,1194.390,55.906,601.808,0.000276,-0.030853,1018,0,13,14,27,13,5385,9,14,37.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42092,682,1009,22981.599,15452.042,5472.280,0.116,37.772,12370.229,4318.648,213.669,114,133,69,13,51,60286,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,2479,2468,58,1
3721,124.0,2499,202,26,1100,1399,0,0,749,521.41,1.042,0.738,0.148,0.060,0.385,-0.909,2.168,0.3960,1.5255,0.644,0.006,0.013,0.156,-0.019,65,53,24,1,58,0,82851.87,12926.795,15723.646,38.496,5296.365,13.406,16350.673,4818.651,1153.055,7496.143,5996.915,1457.538,130.528,593.695,0.000135,-0.030815,971,0,12,12,24,12,5384,18,12,38.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42097,691,953,23036.639,15709.540,5292.352,0.064,38.432,12351.718,4284.211,200.331,117,116,52,12,52,52308,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,2479,2468,58,1
3751,125.0,2605,201,26,1152,1453,0,0,762,525.86,1.040,0.739,0.148,0.061,0.387,-0.910,2.184,0.3899,1.5393,0.628,0.005,0.014,0.156,-0.019,96,43,20,0,50,0,87440.98,13851.542,16625.674,24.682,5424.058,16.433,16705.168,4934.413,1100.578,9275.483,7420.386,699.269,67.378,550.885,0.000162,-0.029582,990,0,8,12,20,8,5344,38,12,24.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42857,734,952,24151.901,16608.799,5421.473,0.067,24.615,12555.711,4379.714,209.758,142,88,41,8,39,38666,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2605,2605,58,0
3781,126.0,2706,230,26,1199,1507,0,0,739,501.45,1.040,0.740,0.148,0.060,0.389,-0.910,2.191,0.4021,1.5407,0.634,0.008,0.016,0.156,-0.019,80,55,43,0,46,0,93472.90,14883.545,19215.568,48.079,5758.067,13.949,17326.756,5111.894,1092.045,10561.702,8449.362,1704.056,112.372,655.811,0.000237,-0.030937,1050,0,24,19,43,24,5634,51,19,47.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44319,844,999,27313.252,19196.663,5752.701,0.156,47.923,13019.912,4517.675,237.815,172,118,54,24,40,48668,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2605,2605,58,0
3811,127.0,2871,223,26,1283,1588,0,0,732,522.07,1.037,0.742,0.149,0.060,0.392,-0.911,2.205,0.3967,1.5517,0.626,0.009,0.014,0.156,-0.020,62,46,47,0,43,0,100331.21,16529.223,20046.040,50.708,6509.250,14.005,18156.544,5486.160,1049.047,12614.050,10091.240,1690.001,87.164,775.928,0.000200,-0.031244,1205,0,24,23,47,24,5973,80,23,50.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46454,883,1125,29079.242,20034.287,6503.553,0.199,50.509,13654.226,4828.577,280.390,188,107,46,24,37,49876,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2605,2605,58,0
3841,128.0,3086,241,26,1370,1716,0,0,734,459.46,1.039,0.745,0.149,0.061,0.390,-0.911,2.209,0.4008,1.5575,0.599,0.008,0.016,0.155,-0.020,65,49,32,0,44,0,109143.96,18155.313,21751.793,46.950,8090.429,15.683,19245.788,5882.146,1037.896,14384.649,11507.719,1123.500,155.673,819.374,0.000196,-0.032314,1452,0,11,21,32,11,6497,83,21,46.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49299,963,1369,32713.153,21735.183,8085.845,0.073,46.878,14461.344,5148.554,324.797,225,97,48,11,38,35181,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,2605,2605,58,0
