tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,species_pass_tick,species_pass_organisms,species_pass_near_other,species_pass_drifting,species_pass_isolated,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
10411,347.0,5997,53,28,3371,2623,1,2,4259,741.22,0.765,0.876,0.180,0.057,0.460,-0.953,2.261,0.3660,2.3765,0.501,0.118,0.356,0.121,0.003,57,20,100,1,167,0,262839.59,43220.907,27056.853,203.354,29562.517,19.282,35607.683,27358.020,7300.723,11564.011,9251.209,6352.197,7537.567,1595.628,0.000382,-0.186359,4209,0,24,76,99,24,30128,48,74,201.108,30,2,2,0,0,0,2,30,20,6,0,0,6,0,77579,1125,4158,58794.126,26708.396,29493.674,0.219,199.343,23869.441,24465.994,265.775,212,151,18,24,109,71609,276,7,3,192.245,109.404,10.447,0.000,1.765,52.294,46.110,9.354,1,3,0,0,3,667,60,3,0,75.000,26.073,0.000,0.000,0.000,11.043,7.888,0.073,0,0,0,0,0,0,2,0,0,0.000,0.000,0.000,0.000,0.000,0.370,0.189,0.000,0,1,1,0,0,251,30,0,0,0.000,0.000,0.000,0.000,0.000,2.236,1.452,0.045,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10351,5997,5959,101,2,897,388,100,63136,32034,4344,37436,19701,2671,547,74,55,75052,29226,5241,2782,1099,237,113,45,15,0,0,0,1708.809,91.546,16391.399,944.399,46,225,1,470,96,646,1195,450,91,1727,219,312,947,47,119,995,178,150,1109,133,58,0,0,0,2,0,0,0,0,1,0,0,0,520,404,264,237,0,0,0,0,596,446,213,195,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4601,0.4129,23,0,0,0.4997,0.4644,24,0,0
10441,348.0,6000,44,28,3327,2668,1,4,4273,734.33,0.770,0.883,0.181,0.057,0.454,-0.952,2.263,0.3637,2.3815,0.504,0.092,0.300,0.121,0.005,57,26,80,2,193,0,243258.02,40772.121,25351.859,137.000,26129.690,27.196,35839.842,26905.268,7305.600,12115.763,9692.610,6565.425,5360.159,1443.110,0.000500,-0.183923,3983,0,25,55,79,25,29708,55,53,135.795,30,0,0,0,0,0,0,44,30,5,0,0,3,2,79012,1056,3922,53427.319,25133.739,26064.924,0.041,135.795,24254.831,24046.931,242.208,225,182,24,25,133,85485,280,3,5,121.101,44.832,26.357,0.000,0.000,54.497,45.455,8.961,0,0,0,0,0,0,91,2,1,70.842,16.722,6.146,0.000,0.000,17.885,12.634,0.173,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.236,1.462,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,10351,5997,5959,101,2,889,421,72,62030,31255,4269,37046,19621,2325,588,82,78,76491,28738,5908,2832,971,264,90,60,0,0,0,0,1705.478,84.129,15664.637,1045.551,35,226,1,409,106,581,1105,425,97,1703,218,297,946,46,117,995,236,143,1114,102,78,0,0,1,2,0,1,0,0,1,0,0,0,527,415,238,226,0,0,0,0,610,452,208,167,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4702,0.4208,23,0,0,0.4947,0.4597,24,0,0
10471,349.0,5998,34,28,3286,2708,1,3,4233,726.51,0.775,0.888,0.180,0.057,0.450,-0.953,2.264,0.3634,2.2701,0.506,0.065,0.211,0.121,0.007,51,37,90,8,224,0,221366.27,38650.501,23350.855,164.266,24901.891,21.776,36040.257,27275.837,7339.079,14287.801,11430.241,6284.755,2792.105,1467.780,0.000547,-0.182167,4187,0,34,56,90,34,29577,58,51,151.930,30,0,0,0,0,0,0,60,42,30,0,0,30,0,80428,972,4113,50107.204,23148.989,24797.833,0.167,151.930,24632.166,24464.703,258.515,266,230,34,34,162,103661,278,4,15,180.129,62.759,50.182,0.000,0.000,54.069,54.527,10.816,0,1,0,0,1,114,103,0,1,2.427,0.000,0.908,0.000,0.000,19.489,17.330,0.312,0,1,0,0,1,30,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.225,1.232,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10351,5997,5959,101,2,846,445,89,61181,30609,4538,36470,18800,2321,607,90,114,77770,29424,6347,3006,1100,202,63,33,0,0,0,0,1655.328,84.886,16066.588,1076.802,44,247,0,412,81,512,1015,420,83,1648,238,289,950,43,118,1016,223,191,1097,88,93,0,1,1,0,0,1,0,0,1,0,0,0,535,416,223,226,0,0,0,0,624,451,199,195,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4635,0.4151,23,0,0,0.4934,0.4602,24,0,0
10501,350.0,6000,29,28,3240,2757,0,3,4205,621.77,0.781,0.896,0.179,0.057,0.444,-0.954,2.266,0.3623,2.2786,0.502,0.039,0.125,0.122,0.009,52,53,101,7,253,0,197915.78,35980.107,22541.246,101.459,21407.037,22.162,36223.096,27647.686,7330.939,16852.436,13481.949,4629.012,1614.903,1257.170,0.000308,-0.185283,3946,0,45,56,101,45,29472,66,54,98.234,11,0,0,0,0,0,0,60,41,22,0,0,22,0,81814,942,3867,45712.626,22393.610,21337.505,0.011,98.234,24993.233,24876.119,275.821,321,275,50,45,180,119625,304,3,4,99.005,45.695,14.793,0.000,0.000,58.093,58.992,7.765,0,0,0,0,0,0,90,0,9,35.607,0.000,11.354,0.000,0.000,16.078,11.923,0.258,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,11,0,0,0.000,0.000,0.000,0.000,0.000,0.815,0.530,0.000,0,1,0,0,1,162,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10501,6000,5971,127,0,774,463,43,60560,30545,4236,35779,18121,2784,620,144,74,79161,30060,5689,3017,1372,268,41,30,0,0,0,0,1621.959,84.445,16381.954,983.440,44,220,2,400,92,489,986,418,76,1635,240,283,927,40,115,1102,197,181,1094,97,86,1,0,0,2,0,0,0,0,0,0,0,0,525,410,210,220,0,0,0,0,608,450,199,201,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4770,0.4192,24,0,0,0.4986,0.4584,24,0,0
10531,351.0,6000,27,28,3228,2770,0,2,4239,663.08,0.782,0.897,0.179,0.055,0.443,-0.955,2.267,0.3653,2.2834,0.501,0.007,0.040,0.122,0.009,55,57,109,6,290,0,170191.23,33731.183,19550.638,113.856,19939.294,17.800,36202.571,27307.693,7373.001,18137.892,14510.314,4869.376,643.066,1096.938,0.000215,-0.185028,4021,0,42,67,108,42,29001,51,64,111.169,0,0,0,0,0,0,0,48,32,22,0,0,22,0,82519,815,3960,40979.185,19423.508,19882.453,0.053,110.717,25104.968,24570.054,266.533,321,311,56,42,213,144080,370,3,5,96.124,48.193,13.061,0.000,0.452,68.443,78.374,10.259,2,1,0,0,1,399,78,0,5,6.514,0.000,2.436,0.000,0.000,14.282,9.271,0.200,0,1,0,0,1,92,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10501,6000,5971,127,0,663,362,44,60353,30402,4426,35344,18040,2532,611,193,17,79978,30109,6289,2959,1452,260,30,28,2,0,0,0,1594.607,85.037,16150.241,1047.903,49,258,1,334,66,445,847,335,68,1631,221,297,916,38,125,1041,225,183,1083,126,112,0,1,1,0,0,0,0,0,0,0,0,0,501,429,223,223,0,0,0,0,614,494,195,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781,0.4210,24,0,0,0.4903,0.4604,24,0,0
10561,352.0,5804,20,28,3167,2636,0,1,4141,626.61,0.775,0.888,0.179,0.055,0.449,-0.956,2.266,0.3639,2.1898,0.514,0.001,0.000,0.122,0.007,60,78,79,7,381,0,142700.62,32354.212,18339.457,61.203,18370.934,18.926,35774.971,27252.458,7317.581,14254.305,11403.444,3995.006,32.777,1021.818,0.000199,-0.184358,3976,0,36,43,76,36,28434,56,40,60.928,0,0,0,0,0,0,0,30,16,10,0,0,10,0,82201,767,3913,38192.139,18263.223,18313.503,0.095,58.293,24859.824,24591.792,211.663,277,408,73,36,299,208151,379,2,3,75.053,31.988,15.813,0.000,2.635,62.146,80.296,4.961,0,2,0,0,2,382,45,1,4,32.227,7.372,2.392,0.000,0.000,8.916,6.008,0.059,0,1,0,0,1,554,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10501,6000,5971,127,0,669,361,18,59736,30132,4366,34894,17774,2584,671,161,13,79826,31349,5838,2740,1398,233,59,0,17,0,0,0,1579.949,80.934,16514.074,943.754,38,209,0,314,74,403,798,327,72,1599,234,291,864,46,133,1061,208,165,1008,119,75,0,0,1,0,0,0,0,0,0,0,0,0,468,419,220,227,0,0,0,0,567,457,167,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4680,0.4270,24,0,0,0.4871,0.4662,24,0,0
10591,353.0,5340,23,28,3100,2240,0,0,3877,678.53,0.747,0.851,0.180,0.053,0.475,-0.957,2.268,0.3613,2.1430,0.533,0.000,0.000,0.121,-0.001,49,99,67,9,438,0,121189.67,31046.796,16436.117,55.914,15456.954,15.735,32846.736,24436.299,7046.671,5824.113,4659.290,2792.122,0.000,763.131,0.000209,-0.184416,3557,0,24,43,66,24,27670,29,42,55.776,0,0,0,0,0,0,0,18,9,9,0,0,9,0,73280,681,3524,33043.126,16287.441,15425.795,0.001,54.022,22164.324,21907.258,174.444,102,493,93,24,376,208002,270,3,4,99.303,46.550,15.515,0.000,1.755,44.401,42.274,4.746,0,5,0,0,5,1185,18,0,0,0.000,0.000,0.000,0.000,0.000,3.799,4.644,0.033,0,1,1,0,0,736,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10501,6000,5971,127,0,649,349,0,58428,29890,3878,34376,17690,2564,675,165,0,71054,28687,5616,2454,1229,145,60,0,0,0,0,0,1551.885,76.505,15003.322,878.387,48,194,0,296,59,362,714,298,60,1600,201,288,830,48,133,955,182,147,820,70,66,0,0,0,0,0,0,0,0,0,0,0,0,441,418,212,228,0,0,0,0,457,343,150,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4426,0.4210,23,0,0,0.5078,0.4903,24,0,0
10621,354.0,4827,34,28,3005,1822,0,0,3440,641.77,0.713,0.807,0.183,0.052,0.506,-0.957,2.273,0.3598,2.2579,0.540,0.001,0.000,0.120,-0.010,54,103,62,7,472,0,106779.39,29843.342,16061.883,66.361,12517.250,20.566,28779.532,20727.226,6426.733,5123.844,4099.075,2782.674,0.000,640.936,0.000189,-0.185324,2898,0,20,42,62,20,26817,53,42,66.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60741,667,2842,29609.084,15951.204,12472.249,0.007,66.353,18394.205,18345.928,142.984,93,510,97,20,393,233042,195,4,3,112.303,61.574,7.765,0.000,0.000,35.066,22.192,5.327,1,2,1,0,1,249,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10501,6000,5971,127,0,609,292,42,56832,29177,4161,33482,17223,2237,686,180,4,58889,23837,4453,1987,956,139,60,0,0,0,0,0,1487.457,77.941,12587.084,716.967,31,162,0,288,51,373,701,273,58,1537,214,293,781,52,128,736,142,132,694,81,37,0,0,0,0,0,0,0,0,0,0,0,0,413,406,212,223,0,0,0,0,396,277,148,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4442,0.3792,23,0,0,0.4941,0.4681,24,0,0
10651,355.0,4462,32,28,2938,1524,0,0,3106,615.73,0.683,0.770,0.185,0.050,0.533,-0.957,2.279,0.3583,2.2923,0.553,0.000,0.000,0.120,-0.020,54,81,38,12,367,0,97927.84,28440.717,14211.987,38.295,10344.191,23.986,25210.506,16894.596,5741.194,5237.795,4190.236,2112.480,0.000,536.206,0.000213,-0.187736,2381,0,14,24,38,14,25854,46,24,38.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49904,589,2327,25415.414,14154.717,10292.397,0.021,38.274,15110.801,14598.439,124.731,92,390,78,14,298,175934,180,0,8,25.285,0.000,15.303,0.000,0.000,34.349,15.048,5.517,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10651,4462,4440,74,0,518,299,9,55311,28529,3947,32672,16859,2208,671,180,25,48359,18751,3926,1665,692,85,60,5,9,0,0,0,1466.515,71.578,9745.291,622.539,30,155,1,236,54,320,612,250,44,1507,199,276,771,58,127,583,124,74,636,70,37,0,0,0,0,0,0,0,0,0,0,0,0,409,391,201,231,0,0,0,0,349,270,97,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4571,0.4062,23,0,0,0.4939,0.4882,24,0,0
10681,356.0,4186,31,28,2881,1305,0,0,2882,655.40,0.658,0.742,0.188,0.050,0.556,-0.958,2.281,0.3606,2.1874,0.570,0.001,0.000,0.119,-0.025,60,61,29,14,307,0,93955.02,27937.359,13870.630,21.774,8611.232,26.270,22636.392,14381.611,5278.718,5167.381,4133.905,2043.285,0.000,429.108,0.000196,-0.188112,1933,0,12,17,29,12,25306,29,17,21.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42156,574,1903,23237.628,13750.542,8592.739,0.001,21.773,12775.586,12180.185,104.865,88,305,55,12,238,138989,163,2,1,56.154,31.317,3.855,0.000,0.000,30.939,14.290,5.012,0,2,0,0,2,1235,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10651,4462,4440,74,0,381,168,0,53932,27366,3993,32303,16764,2144,585,136,39,40750,15336,3540,1509,554,120,60,43,4,0,0,0,1399.575,70.488,8063.277,580.799,41,119,0,234,52,315,602,228,56,1465,206,264,767,58,121,518,106,70,525,55,31,0,0,0,0,0,0,0,0,0,0,0,0,412,377,196,225,0,0,0,0,263,245,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4585,0.4061,21,0,0,0.5022,0.4885,24,0,0
10711,357.0,4022,41,28,2909,1113,0,0,2644,637.65,0.628,0.707,0.191,0.051,0.582,-0.959,2.287,0.3626,2.2321,0.575,0.001,0.000,0.119,-0.032,69,55,10,6,246,0,92677.22,27543.655,11921.199,15.934,7750.302,25.363,20705.515,12651.968,4849.622,5274.786,4219.829,1155.697,0.000,340.828,0.000249,-0.188779,1621,0,0,10,9,0,25310,30,8,14.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36048,493,1591,20370.440,11858.250,7735.961,0.000,14.207,10906.429,10519.100,60.514,63,254,51,0,203,124116,107,0,0,0.000,0.000,0.000,0.000,0.000,19.441,9.447,2.827,0,1,1,0,0,201,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10651,4462,4440,74,0,390,134,19,53391,26805,3868,32421,16954,2052,582,143,12,34748,13450,2983,1347,569,157,60,10,5,0,0,0,1380.751,67.535,7039.044,486.831,46,111,1,213,40,271,514,217,42,1465,194,279,796,47,128,435,96,68,436,42,36,0,0,0,0,0,0,0,0,0,0,0,0,416,384,216,234,0,0,0,0,225,185,71,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4555,0.4113,21,0,0,0.5043,0.4725,24,0,0
10741,358.0,3906,29,28,2910,996,0,0,2461,715.23,0.609,0.687,0.193,0.050,0.598,-0.960,2.291,0.3599,2.1770,0.568,0.001,0.000,0.118,-0.036,67,45,12,8,214,0,93222.91,27056.976,11456.322,20.992,7550.877,31.169,19395.709,11434.980,4525.440,5890.491,4712.393,1073.878,0.000,380.492,0.000137,-0.189415,1536,0,1,11,12,1,25599,84,11,20.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31807,477,1451,19725.959,11398.584,7513.154,0.001,20.992,9588.047,9322.023,56.365,86,202,42,1,159,92060,74,1,1,13.045,4.974,3.473,0.000,0.000,13.026,6.272,1.746,0,1,1,0,0,507,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10651,4462,4440,74,0,420,138,18,53706,26614,3730,32445,16571,2383,626,150,26,30659,11882,2365,1162,537,89,60,0,0,0,0,0,1350.424,72.779,6176.310,384.118,48,95,0,196,38,264,510,199,36,1428,209,296,818,46,113,403,71,76,383,35,28,0,0,0,0,0,0,0,0,0,0,0,0,428,383,217,245,0,0,0,0,213,143,71,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4843,0.3888,23,0,0,0.4821,0.4796,24,0,0
10771,359.0,3860,36,28,2933,927,0,0,2328,636.73,0.596,0.672,0.194,0.048,0.610,-0.961,2.292,0.3611,2.2041,0.561,0.001,0.000,0.118,-0.038,58,44,17,3,169,0,94408.69,26919.020,10595.197,21.017,6767.182,29.541,18469.058,10733.890,4192.674,6725.428,5380.342,1268.205,0.000,340.546,0.000152,-0.190593,1285,0,5,12,17,5,25833,37,7,15.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28683,439,1247,17970.545,10532.786,6749.895,0.036,15.969,8643.877,8629.874,55.184,96,164,42,5,117,71051,53,0,1,11.908,0.000,7.458,0.000,0.000,9.257,4.354,1.413,0,1,0,0,1,241,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10651,4462,4440,74,0,467,136,19,53650,26327,3170,32834,16320,2482,593,120,39,27697,11323,2042,1007,392,62,32,0,0,0,0,0,1332.372,65.308,5958.198,323.553,43,69,0,203,34,240,470,199,32,1423,198,293,869,38,112,379,54,68,379,30,17,0,0,0,0,0,0,0,0,0,0,0,0,450,388,221,253,0,0,0,0,214,141,76,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4866,0.3845,22,0,0,0.5002,0.4835,24,0,0
