tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
6061,202.0,2000,1596,24,1740,246,14,516,2009.68,0.592,0.477,1.005,0.059,0.683,0.168,-0.076,152,0,8,3,3,0
6091,203.0,2000,1693,24,1741,245,14,507,2008.48,0.592,0.477,1.006,0.059,0.683,0.168,-0.076,120,0,4,3,3,0
6121,204.0,2000,1660,24,1742,244,14,485,1947.51,0.591,0.476,1.006,0.058,0.683,0.168,-0.076,158,0,4,0,7,0
6151,205.0,2000,1712,24,1743,244,13,474,1982.45,0.591,0.475,1.009,0.059,0.684,0.168,-0.076,159,0,9,1,8,0
6181,206.0,2000,1787,24,1745,242,13,465,1969.69,0.590,0.474,1.011,0.059,0.685,0.169,-0.076,149,0,9,3,7,0
6211,207.0,2000,1826,24,1741,246,13,473,2020.29,0.591,0.476,1.012,0.060,0.683,0.169,-0.076,143,0,10,3,6,0
6241,208.0,2000,1881,24,1742,245,13,483,2064.00,0.590,0.476,1.015,0.061,0.684,0.169,-0.076,143,0,8,2,7,0
6271,209.0,2000,1986,24,1742,245,13,485,2124.57,0.590,0.476,1.016,0.063,0.684,0.170,-0.076,151,0,6,2,6,0
6301,210.0,2000,2074,24,1746,241,13,486,2027.98,0.588,0.474,1.016,0.062,0.685,0.170,-0.076,161,2,9,1,6,0
6331,211.0,2000,2047,24,1745,242,13,482,1940.42,0.590,0.475,1.017,0.063,0.685,0.170,-0.076,146,0,15,1,3,0
6361,212.0,2000,1941,24,1744,243,13,496,1984.95,0.591,0.475,1.016,0.063,0.685,0.170,-0.077,166,0,4,2,9,0
6391,213.0,2000,1852,24,1744,243,13,476,1997.70,0.591,0.475,1.018,0.063,0.685,0.170,-0.077,163,0,6,3,5,0
6421,214.0,2000,1789,24,1744,243,13,464,2059.00,0.591,0.475,1.020,0.064,0.685,0.170,-0.077,157,0,3,4,2,0
6451,215.0,2000,1848,24,1744,244,12,459,2060.16,0.591,0.475,1.020,0.063,0.686,0.170,-0.077,141,0,3,1,3,0
6481,216.0,2000,1695,24,1743,245,12,456,2036.18,0.591,0.475,1.022,0.063,0.685,0.170,-0.077,151,0,7,2,7,0
6511,217.0,2000,1760,24,1745,243,12,472,2064.22,0.590,0.474,1.025,0.065,0.686,0.170,-0.077,153,0,9,1,4,0
6541,218.0,2000,1733,24,1747,241,12,509,2116.97,0.589,0.474,1.028,0.065,0.687,0.170,-0.077,154,0,6,5,3,0
6571,219.0,2000,1685,24,1746,242,12,517,2109.81,0.589,0.475,1.031,0.066,0.687,0.170,-0.077,148,0,4,2,4,0
6601,220.0,2000,1625,23,1748,240,12,501,2164.22,0.588,0.473,1.032,0.065,0.688,0.171,-0.077,147,0,10,6,7,0
6631,221.0,2000,1535,23,1750,238,12,508,2066.95,0.587,0.472,1.035,0.065,0.688,0.171,-0.078,147,0,12,1,5,0
6661,222.0,2000,1414,23,1752,236,12,512,2091.43,0.585,0.471,1.038,0.065,0.689,0.171,-0.078,173,0,6,3,6,0
6691,223.0,2000,1344,23,1749,236,15,530,2094.06,0.587,0.472,1.038,0.066,0.688,0.171,-0.077,165,0,10,2,4,0
6721,224.0,2000,1351,23,1747,235,18,534,2189.20,0.587,0.473,1.039,0.068,0.687,0.171,-0.077,151,0,3,2,4,0
6751,225.0,2000,1286,23,1746,234,20,517,2258.59,0.587,0.474,1.039,0.069,0.687,0.171,-0.077,157,1,3,2,6,0
6781,226.0,2000,1230,23,1748,232,20,530,2293.39,0.586,0.472,1.042,0.069,0.688,0.171,-0.077,177,0,5,3,3,0
6811,227.0,2000,1118,23,1748,232,20,533,2308.96,0.585,0.472,1.042,0.069,0.688,0.171,-0.077,143,0,5,0,1,0
6841,228.0,2000,1045,23,1750,230,20,553,2395.16,0.585,0.471,1.044,0.069,0.689,0.172,-0.077,155,0,5,5,4,0
6871,229.0,2000,848,23,1752,228,20,537,2407.57,0.584,0.471,1.044,0.068,0.689,0.172,-0.077,168,0,5,10,4,0
6901,230.0,2000,780,23,1753,227,20,528,2442.16,0.583,0.470,1.049,0.068,0.690,0.172,-0.077,160,0,7,6,5,0
6931,231.0,2000,703,23,1752,228,20,523,2435.22,0.584,0.471,1.050,0.068,0.689,0.172,-0.077,159,0,5,0,3,0
6961,232.0,2000,631,23,1753,228,19,530,2465.57,0.583,0.470,1.050,0.068,0.690,0.172,-0.077,165,0,7,4,5,0
6991,233.0,2000,624,23,1755,226,19,542,2456.59,0.582,0.468,1.052,0.068,0.691,0.172,-0.078,158,0,8,1,7,0
7021,234.0,2000,578,23,1757,224,19,543,2486.32,0.581,0.466,1.054,0.068,0.692,0.173,-0.078,145,0,8,5,7,0
7051,235.0,2000,551,23,1763,220,17,527,2605.65,0.577,0.464,1.057,0.067,0.694,0.174,-0.078,164,2,8,10,7,0
7081,236.0,2000,464,23,1761,223,16,518,2598.39,0.578,0.465,1.057,0.066,0.694,0.174,-0.079,154,0,6,6,11,0
7111,237.0,2000,412,23,1767,217,16,507,2700.10,0.575,0.461,1.056,0.066,0.696,0.174,-0.079,172,0,4,10,2,0
7141,238.0,2000,383,23,1773,212,15,515,2749.54,0.573,0.458,1.058,0.066,0.698,0.175,-0.080,168,1,6,11,6,0
7171,239.0,2000,351,23,1778,208,14,528,2737.75,0.571,0.455,1.059,0.065,0.700,0.175,-0.080,169,0,2,9,5,0
7201,240.0,2000,345,23,1784,202,14,513,2732.16,0.569,0.452,1.062,0.065,0.702,0.176,-0.080,163,3,1,8,4,0
7231,241.0,2000,353,23,1787,199,14,526,2784.67,0.568,0.451,1.061,0.066,0.704,0.176,-0.080,176,2,1,5,2,0
7261,242.0,2000,398,23,1793,193,14,516,2843.43,0.565,0.448,1.059,0.066,0.706,0.176,-0.081,170,3,0,11,8,0
7291,243.0,2000,420,23,1800,187,13,514,2915.68,0.563,0.444,1.061,0.065,0.709,0.176,-0.082,182,3,4,11,5,0
7321,244.0,2000,473,23,1808,180,12,510,2909.92,0.559,0.440,1.063,0.064,0.712,0.177,-0.082,174,0,5,10,7,0
7351,245.0,2000,540,23,1812,176,12,480,2961.09,0.557,0.438,1.064,0.065,0.714,0.178,-0.083,153,2,9,14,8,0
7381,246.0,2000,560,23,1819,169,12,475,2960.92,0.554,0.435,1.067,0.065,0.716,0.178,-0.083,166,1,6,13,5,0
7411,247.0,2000,627,23,1820,168,12,488,2914.11,0.553,0.434,1.068,0.065,0.717,0.179,-0.083,155,1,3,7,5,0
7441,248.0,2000,624,23,1819,169,12,465,2881.53,0.553,0.435,1.068,0.065,0.717,0.179,-0.084,164,1,6,6,2,0
7471,249.0,2000,694,23,1819,169,12,465,2913.66,0.554,0.435,1.069,0.065,0.717,0.179,-0.084,182,1,2,8,3,0
7501,250.0,2000,809,22,1819,169,12,492,2905.79,0.554,0.435,1.068,0.064,0.717,0.179,-0.084,176,0,4,6,1,0
7531,251.0,2000,948,22,1819,169,12,492,2899.28,0.554,0.435,1.068,0.064,0.717,0.179,-0.084,159,1,1,3,2,0
7561,252.0,2000,1046,22,1816,172,12,493,2913.52,0.556,0.436,1.067,0.063,0.716,0.179,-0.084,156,0,3,6,5,0
7591,253.0,2000,1150,22,1812,176,12,496,2946.47,0.558,0.438,1.066,0.063,0.714,0.179,-0.084,177,0,5,6,4,0
7621,254.0,2000,1254,22,1812,176,12,502,2989.40,0.558,0.438,1.067,0.063,0.714,0.179,-0.084,151,1,2,6,1,0
7651,255.0,2000,1427,22,1814,175,11,531,2932.17,0.556,0.436,1.069,0.062,0.715,0.180,-0.084,163,0,0,4,7,0
7681,256.0,2000,1463,22,1815,174,11,522,2906.69,0.556,0.436,1.071,0.062,0.716,0.180,-0.084,156,0,5,6,5,0
7711,257.0,2000,1487,22,1814,175,11,526,2977.59,0.556,0.437,1.072,0.062,0.716,0.180,-0.084,190,0,3,6,4,0
7741,258.0,2000,1600,22,1813,176,11,540,3033.46,0.556,0.437,1.073,0.062,0.715,0.180,-0.084,173,0,3,5,2,0
7771,259.0,2000,1773,22,1813,176,11,513,2964.90,0.556,0.437,1.073,0.062,0.716,0.180,-0.084,162,0,3,1,9,0
7801,260.0,2000,1868,22,1813,176,11,526,2927.49,0.556,0.437,1.075,0.062,0.716,0.180,-0.084,158,0,2,3,3,0
7831,261.0,2000,1877,22,1810,179,11,518,2938.36,0.557,0.438,1.074,0.063,0.715,0.180,-0.084,175,0,2,4,1,0
7861,262.0,2000,2020,22,1805,184,11,482,3010.32,0.560,0.441,1.072,0.063,0.713,0.180,-0.084,166,0,2,6,3,0
7891,263.0,2000,2024,22,1805,184,11,482,3125.77,0.560,0.440,1.073,0.062,0.713,0.180,-0.084,176,0,5,6,1,0
7921,264.0,2000,2037,22,1802,187,11,469,3159.35,0.562,0.442,1.072,0.062,0.712,0.180,-0.084,153,0,1,4,3,0
7951,265.0,2000,2090,22,1799,190,11,459,3146.01,0.564,0.443,1.071,0.062,0.711,0.181,-0.084,173,0,3,6,3,0
7981,266.0,2000,2231,22,1796,193,11,452,3283.80,0.565,0.444,1.071,0.062,0.710,0.181,-0.083,156,0,6,7,1,0
8011,267.0,2000,2311,22,1796,193,11,446,3280.49,0.565,0.444,1.072,0.062,0.710,0.181,-0.083,188,0,1,6,2,0
8041,268.0,2000,2426,22,1799,190,11,427,3417.35,0.564,0.443,1.073,0.062,0.711,0.181,-0.084,172,0,1,11,3,0
8071,269.0,2000,2462,22,1800,189,11,423,3432.62,0.564,0.442,1.076,0.063,0.711,0.181,-0.084,184,0,6,7,4,0
8101,270.0,2000,2467,21,1800,189,11,431,3553.05,0.564,0.442,1.080,0.063,0.711,0.181,-0.084,181,0,4,14,0,0
8131,271.0,2000,2499,21,1800,189,11,435,3620.13,0.564,0.442,1.082,0.062,0.711,0.182,-0.084,170,0,3,6,5,0
8161,272.0,2000,2433,21,1797,192,11,440,3728.09,0.566,0.443,1.084,0.062,0.710,0.182,-0.084,191,0,0,7,2,0
8191,273.0,2000,2502,21,1793,196,11,451,3733.49,0.567,0.446,1.084,0.062,0.709,0.182,-0.084,170,0,4,4,6,0
8221,274.0,2000,2282,21,1785,204,11,460,3821.05,0.570,0.449,1.084,0.061,0.706,0.182,-0.083,183,0,2,9,1,0
8251,275.0,2000,2115,20,1776,213,11,465,3821.71,0.575,0.453,1.079,0.061,0.703,0.182,-0.083,182,0,5,7,5,0
8281,276.0,2000,2051,20,1773,216,11,482,3948.10,0.577,0.455,1.078,0.062,0.701,0.181,-0.082,157,0,1,13,5,0
8311,277.0,2000,1981,20,1772,217,11,505,4005.83,0.577,0.456,1.078,0.061,0.701,0.181,-0.082,154,0,5,8,1,0
8341,278.0,2000,1933,20,1767,222,11,507,3880.94,0.580,0.459,1.074,0.061,0.699,0.181,-0.082,162,1,2,7,7,0
8371,279.0,2000,1890,20,1766,223,11,534,3859.98,0.580,0.460,1.076,0.062,0.699,0.181,-0.082,153,0,5,2,1,0
8401,280.0,2000,1798,20,1767,222,11,531,3800.02,0.580,0.459,1.078,0.062,0.699,0.181,-0.082,166,1,8,11,6,0
8431,281.0,2000,1710,20,1767,222,11,547,3763.18,0.580,0.459,1.079,0.062,0.699,0.181,-0.082,165,1,0,4,1,0
8461,282.0,2000,1705,20,1765,224,11,549,3799.64,0.580,0.460,1.081,0.062,0.699,0.181,-0.083,164,0,2,13,8,0
8491,283.0,2000,1575,20,1765,224,11,562,3756.84,0.581,0.460,1.084,0.062,0.699,0.181,-0.082,161,0,2,6,3,0
8521,284.0,2000,1465,20,1768,221,11,550,3702.13,0.579,0.459,1.089,0.061,0.700,0.182,-0.083,157,0,3,8,5,0
8551,285.0,2000,1326,19,1768,221,11,525,3730.38,0.579,0.459,1.090,0.061,0.700,0.182,-0.083,160,0,3,17,4,0
8581,286.0,2000,1249,19,1770,219,11,516,3702.87,0.579,0.458,1.091,0.063,0.701,0.182,-0.083,150,0,2,12,5,0
8611,287.0,2000,1055,19,1771,218,11,523,3792.61,0.578,0.457,1.090,0.064,0.701,0.183,-0.083,172,0,5,13,4,0
8641,288.0,2000,1004,19,1772,217,11,508,3758.28,0.577,0.457,1.089,0.065,0.702,0.183,-0.083,159,0,2,13,5,0
8671,289.0,2000,945,19,1772,217,11,505,3882.19,0.578,0.457,1.090,0.066,0.702,0.183,-0.083,167,0,3,11,1,0
8701,290.0,2000,867,17,1772,217,11,515,3952.01,0.578,0.457,1.093,0.066,0.702,0.183,-0.082,169,0,3,9,4,0
8731,291.0,2000,799,17,1774,215,11,531,4063.68,0.577,0.455,1.093,0.065,0.703,0.183,-0.083,161,1,2,18,5,0
8761,292.0,2000,763,17,1777,212,11,548,4068.76,0.575,0.454,1.095,0.066,0.704,0.183,-0.083,180,1,4,13,7,0
8791,293.0,2000,629,17,1778,212,10,543,4081.24,0.574,0.453,1.097,0.066,0.705,0.183,-0.083,182,0,3,12,4,0
8821,294.0,2000,597,17,1779,211,10,525,4169.73,0.574,0.453,1.098,0.066,0.705,0.183,-0.084,178,0,4,17,7,0
8851,295.0,2000,588,16,1781,209,10,518,4091.86,0.573,0.452,1.102,0.066,0.706,0.184,-0.084,157,0,3,15,8,0
8881,296.0,2000,540,16,1787,203,10,507,4154.44,0.571,0.449,1.106,0.067,0.709,0.184,-0.084,170,0,0,17,7,0
8911,297.0,2000,501,16,1792,200,8,490,4133.29,0.569,0.446,1.104,0.066,0.711,0.184,-0.085,171,1,0,25,6,0
8941,298.0,2000,491,16,1795,197,8,483,4152.58,0.567,0.445,1.101,0.065,0.712,0.185,-0.085,204,2,2,17,3,0
8971,299.0,2000,401,16,1794,198,8,486,4257.38,0.567,0.445,1.099,0.064,0.711,0.185,-0.085,159,0,2,26,0,0
9001,300.0,2000,413,16,1798,194,8,490,4196.35,0.564,0.442,1.098,0.064,0.713,0.185,-0.085,169,2,3,22,9,0
9031,301.0,2000,388,16,1803,189,8,474,4112.10,0.561,0.440,1.098,0.064,0.715,0.186,-0.086,176,3,1,16,9,0
9061,302.0,2000,410,16,1804,188,8,486,4054.56,0.560,0.439,1.097,0.063,0.716,0.186,-0.086,184,2,5,18,10,0
9091,303.0,2000,449,16,1802,190,8,501,3971.13,0.560,0.440,1.092,0.063,0.716,0.186,-0.085,175,5,2,17,6,0
9121,304.0,2000,482,16,1809,183,8,504,4015.59,0.557,0.436,1.090,0.062,0.718,0.186,-0.086,190,3,0,24,3,0
9151,305.0,2000,502,16,1813,179,8,507,3874.59,0.557,0.433,1.089,0.061,0.720,0.187,-0.087,183,1,3,17,6,0
9181,306.0,2000,595,16,1813,179,8,516,3817.06,0.556,0.434,1.090,0.061,0.720,0.187,-0.087,173,2,2,14,9,0
9211,307.0,2000,677,16,1813,179,8,533,3793.50,0.556,0.433,1.090,0.061,0.720,0.188,-0.087,163,2,2,10,4,0
9241,308.0,2000,670,16,1809,184,7,538,3874.20,0.557,0.435,1.086,0.060,0.719,0.188,-0.087,184,0,1,19,4,0
9271,309.0,2000,769,16,1807,186,7,526,3782.02,0.558,0.436,1.085,0.060,0.718,0.187,-0.087,192,1,3,9,6,0
9301,310.0,2000,844,16,1805,188,7,532,3846.50,0.559,0.437,1.085,0.059,0.717,0.187,-0.086,184,0,5,8,5,0
9331,311.0,2000,952,16,1803,190,7,528,3781.33,0.558,0.438,1.086,0.059,0.717,0.188,-0.086,180,2,6,7,3,0
9361,312.0,2000,980,16,1799,194,7,506,3846.39,0.560,0.440,1.083,0.059,0.715,0.187,-0.086,190,1,5,7,1,0
9391,313.0,2000,1070,16,1795,198,7,474,3739.60,0.562,0.442,1.080,0.061,0.714,0.187,-0.086,185,0,2,9,8,0
9421,314.0,2000,1147,16,1795,198,7,450,3708.08,0.562,0.442,1.080,0.061,0.714,0.187,-0.086,180,0,2,6,2,0
9451,315.0,2000,1261,16,1797,196,7,442,3620.61,0.561,0.441,1.080,0.061,0.714,0.187,-0.086,180,0,7,1,5,0
9481,316.0,2000,1330,16,1798,196,6,437,3581.30,0.561,0.440,1.080,0.061,0.715,0.188,-0.087,170,0,4,7,4,0
9511,317.0,2000,1461,16,1798,196,6,452,3530.40,0.561,0.440,1.079,0.061,0.715,0.187,-0.087,180,1,4,7,4,0
9541,318.0,2000,1551,16,1793,201,6,431,3481.07,0.563,0.443,1.078,0.061,0.713,0.187,-0.086,164,0,7,5,3,0
9571,319.0,2000,1616,16,1790,204,6,429,3335.30,0.564,0.445,1.077,0.061,0.712,0.187,-0.086,166,0,5,10,12,0
9601,320.0,2000,1872,16,1790,204,6,443,3365.37,0.564,0.445,1.077,0.061,0.712,0.187,-0.086,179,1,3,6,1,0
9631,321.0,2000,1975,16,1792,202,6,431,3317.25,0.563,0.444,1.077,0.061,0.713,0.187,-0.086,181,0,4,6,5,0
9661,322.0,2000,2088,16,1794,200,6,432,3351.67,0.563,0.443,1.078,0.061,0.713,0.187,-0.086,172,0,2,10,4,0
9691,323.0,2000,2127,16,1796,198,6,424,3334.23,0.561,0.441,1.075,0.060,0.714,0.187,-0.086,163,0,4,7,5,0
9721,324.0,2000,2087,16,1800,194,6,393,3380.58,0.559,0.439,1.074,0.061,0.716,0.188,-0.086,174,0,2,8,6,0
9751,325.0,2000,2016,16,1801,193,6,393,3232.63,0.558,0.440,1.079,0.060,0.716,0.188,-0.086,179,0,16,12,1,0
9781,326.0,2000,2315,16,1801,193,6,394,3156.85,0.558,0.439,1.079,0.060,0.716,0.188,-0.086,168,0,8,5,9,0
9811,327.0,2000,2370,16,1802,192,6,384,3181.55,0.558,0.439,1.079,0.060,0.717,0.188,-0.086,162,1,3,6,3,0
9841,328.0,2000,2395,16,1804,190,6,390,3297.99,0.557,0.438,1.080,0.060,0.717,0.188,-0.086,181,0,2,8,4,0
9871,329.0,2000,2478,16,1805,189,6,389,3300.75,0.557,0.438,1.081,0.060,0.718,0.188,-0.087,185,0,1,4,4,0
9901,330.0,2000,2529,16,1806,188,6,401,3296.09,0.556,0.438,1.082,0.060,0.718,0.188,-0.087,171,0,2,5,3,0
9931,331.0,2000,2564,16,1810,184,6,404,3325.37,0.554,0.435,1.083,0.060,0.720,0.188,-0.087,189,0,4,7,6,0
9961,332.0,2000,2409,16,1811,183,6,417,3339.36,0.554,0.435,1.085,0.059,0.720,0.188,-0.087,174,0,2,3,1,0
9991,333.0,2000,2468,16,1811,183,6,418,3296.35,0.555,0.435,1.086,0.059,0.720,0.188,-0.087,185,0,4,10,4,0
10021,334.0,2000,2376,16,1812,182,6,420,3315.14,0.555,0.434,1.086,0.059,0.721,0.188,-0.087,167,0,3,8,5,0
10051,335.0,2000,2353,16,1813,181,6,413,3280.99,0.555,0.434,1.089,0.059,0.721,0.188,-0.087,176,0,5,7,1,0
10081,336.0,2000,2312,16,1813,181,6,412,3233.07,0.555,0.434,1.091,0.059,0.721,0.188,-0.087,181,0,10,4,3,0
10111,337.0,2000,2304,16,1814,180,6,416,3224.17,0.554,0.433,1.095,0.060,0.722,0.188,-0.088,193,0,1,8,5,0
10141,338.0,2000,2250,16,1816,178,6,413,3241.82,0.554,0.432,1.096,0.060,0.723,0.188,-0.088,179,0,6,5,4,0
10171,339.0,2000,2169,16,1817,177,6,407,3275.75,0.553,0.432,1.098,0.059,0.723,0.188,-0.088,194,0,4,6,7,0
10201,340.0,2000,2141,16,1820,174,6,417,3405.70,0.552,0.430,1.100,0.059,0.724,0.188,-0.088,172,0,3,9,2,0
10231,341.0,2000,2065,16,1820,174,6,412,3442.71,0.553,0.429,1.102,0.059,0.724,0.188,-0.088,173,0,4,5,3,0
10261,342.0,2000,2094,16,1826,168,6,435,3396.80,0.550,0.427,1.103,0.059,0.726,0.188,-0.088,171,0,6,8,2,0
10291,343.0,2000,1981,16,1827,167,6,460,3385.32,0.549,0.426,1.104,0.059,0.727,0.189,-0.088,204,0,3,11,6,0
10321,344.0,2000,1784,16,1830,164,6,459,3417.44,0.548,0.424,1.106,0.060,0.728,0.189,-0.089,175,0,5,9,6,0
10351,345.0,2000,1684,16,1829,165,6,467,3326.07,0.549,0.425,1.106,0.060,0.728,0.189,-0.089,183,0,4,8,6,0
10381,346.0,2000,1590,16,1830,164,6,490,3339.76,0.548,0.424,1.107,0.061,0.728,0.189,-0.089,179,0,3,5,3,0
10411,347.0,2000,1439,16,1832,162,6,476,3249.54,0.547,0.423,1.109,0.061,0.729,0.189,-0.089,186,2,4,8,4,0
10441,348.0,2000,1302,16,1833,161,6,462,3221.21,0.547,0.423,1.112,0.061,0.729,0.189,-0.089,177,0,5,5,6,0
10471,349.0,2000,1261,16,1835,159,6,455,3276.49,0.546,0.422,1.113,0.062,0.730,0.189,-0.089,190,1,3,8,4,0
10501,350.0,2000,1157,16,1836,158,6,443,3365.91,0.546,0.422,1.112,0.062,0.730,0.190,-0.089,199,2,3,5,2,0
10531,351.0,2000,1082,16,1838,156,6,423,3384.59,0.545,0.421,1.112,0.063,0.731,0.190,-0.089,195,0,3,7,3,0
10561,352.0,2000,1026,16,1838,156,6,412,3415.38,0.545,0.421,1.114,0.064,0.731,0.190,-0.089,179,1,3,7,4,0
10591,353.0,2000,937,16,1839,155,6,421,3434.38,0.545,0.420,1.113,0.064,0.731,0.190,-0.089,186,0,2,5,2,0
10621,354.0,2000,785,16,1841,153,6,434,3440.80,0.544,0.420,1.115,0.065,0.732,0.190,-0.090,194,0,2,5,3,0
10651,355.0,2000,656,16,1841,153,6,427,3399.85,0.544,0.420,1.114,0.064,0.732,0.190,-0.090,203,0,2,13,4,0
10681,356.0,2000,636,16,1842,152,6,437,3494.36,0.544,0.420,1.116,0.064,0.733,0.190,-0.090,190,0,5,11,3,0
10711,357.0,2000,597,16,1842,152,6,445,3458.23,0.544,0.420,1.118,0.062,0.733,0.191,-0.090,208,0,5,4,4,0
10741,358.0,2000,561,16,1843,151,6,441,3482.27,0.544,0.420,1.119,0.061,0.733,0.191,-0.090,202,0,3,8,5,0
10771,359.0,2000,516,16,1845,149,6,440,3572.88,0.543,0.419,1.118,0.061,0.734,0.191,-0.089,198,1,3,14,4,0
10801,360.0,2000,529,18,1846,148,6,428,3588.24,0.542,0.418,1.116,0.063,0.735,0.191,-0.090,205,0,3,10,7,0
10831,361.0,2000,497,18,1847,148,5,423,3732.71,0.542,0.417,1.114,0.061,0.735,0.191,-0.090,188,2,0,15,2,0
10861,362.0,2000,496,18,1846,149,5,423,3736.49,0.543,0.418,1.115,0.061,0.734,0.191,-0.090,191,0,8,10,2,0
10891,363.0,2000,559,18,1845,151,4,441,3677.70,0.544,0.419,1.113,0.061,0.734,0.191,-0.090,202,3,5,10,6,0
10921,364.0,2000,531,18,1845,151,4,444,3644.83,0.544,0.418,1.113,0.062,0.734,0.191,-0.090,196,3,6,11,2,0
10951,365.0,2000,572,18,1846,150,4,454,3629.50,0.543,0.417,1.115,0.060,0.735,0.191,-0.090,169,2,3,12,5,0
10981,366.0,2000,647,18,1845,151,4,466,3670.80,0.543,0.417,1.114,0.060,0.735,0.191,-0.090,182,2,4,10,2,0
11011,367.0,2000,749,18,1845,151,4,480,3691.89,0.543,0.417,1.114,0.060,0.735,0.191,-0.090,225,0,2,11,4,0
11041,368.0,2000,872,18,1844,152,4,481,3637.31,0.543,0.418,1.113,0.060,0.734,0.192,-0.089,206,4,2,10,7,0
11071,369.0,2000,988,18,1842,154,4,494,3579.40,0.543,0.419,1.113,0.059,0.734,0.192,-0.089,193,0,4,7,5,0
11101,370.0,2000,1075,18,1841,155,4,481,3590.35,0.543,0.419,1.112,0.059,0.733,0.192,-0.089,211,1,2,7,4,0
11131,371.0,2000,1175,18,1841,155,4,470,3511.78,0.544,0.419,1.115,0.060,0.733,0.191,-0.089,187,0,4,9,5,0
11161,372.0,2000,1211,18,1839,157,4,457,3488.91,0.544,0.419,1.114,0.060,0.733,0.192,-0.089,193,2,1,11,8,0
11191,373.0,2000,1306,18,1838,158,4,457,3526.11,0.545,0.419,1.115,0.060,0.733,0.192,-0.089,190,1,2,9,3,0
11221,374.0,2000,1415,18,1839,157,4,458,3574.68,0.545,0.419,1.116,0.060,0.733,0.192,-0.089,178,0,2,6,3,0
11251,375.0,2000,1577,18,1837,159,4,456,3641.21,0.545,0.420,1.115,0.061,0.732,0.191,-0.089,194,0,6,8,4,0
11281,376.0,2000,1733,18,1838,158,4,449,3646.85,0.545,0.419,1.118,0.062,0.733,0.192,-0.089,221,0,4,11,1,0
11311,377.0,2000,1896,18,1838,158,4,435,3675.22,0.545,0.419,1.117,0.061,0.732,0.192,-0.089,188,1,2,12,7,0
11341,378.0,2000,2007,18,1838,158,4,424,3708.66,0.545,0.419,1.120,0.061,0.732,0.192,-0.089,184,0,6,9,2,0
11371,379.0,2000,2157,18,1836,160,4,434,3686.01,0.546,0.420,1.121,0.061,0.732,0.192,-0.088,187,0,5,4,2,0
11401,380.0,2000,2295,18,1840,156,4,413,3708.31,0.544,0.419,1.124,0.061,0.733,0.192,-0.089,195,0,1,8,7,0
11431,381.0,2000,2473,18,1842,154,4,408,3741.92,0.543,0.418,1.125,0.061,0.734,0.192,-0.089,190,1,2,6,3,0
11461,382.0,2000,2477,18,1841,155,4,418,3757.77,0.543,0.418,1.129,0.061,0.734,0.192,-0.089,184,0,3,6,4,0
11491,383.0,2000,2554,18,1830,166,4,425,3840.34,0.547,0.423,1.127,0.061,0.730,0.192,-0.088,209,0,2,10,3,0
11521,384.0,2000,2583,18,1826,170,4,409,3884.95,0.548,0.425,1.126,0.062,0.728,0.192,-0.087,187,0,2,7,4,0
11551,385.0,2000,2709,18,1823,173,4,426,3963.79,0.549,0.427,1.127,0.062,0.727,0.192,-0.087,194,0,3,7,5,0
11581,386.0,2000,2880,18,1822,174,4,418,3954.14,0.549,0.427,1.125,0.063,0.727,0.192,-0.087,187,0,1,11,5,0
11611,387.0,2000,2837,18,1825,171,4,411,3903.89,0.548,0.426,1.127,0.063,0.728,0.192,-0.088,191,2,4,10,4,0
11641,388.0,2000,2950,18,1826,170,4,428,3891.28,0.548,0.425,1.129,0.064,0.728,0.192,-0.087,185,1,6,9,1,0
11671,389.0,2000,3022,18,1828,168,4,426,3917.99,0.547,0.424,1.133,0.065,0.729,0.192,-0.088,188,0,3,14,3,0
11701,390.0,2000,3051,19,1830,166,4,427,3914.28,0.547,0.423,1.137,0.066,0.730,0.192,-0.088,182,0,2,4,4,0
11731,391.0,2000,3045,19,1833,164,3,427,3865.77,0.546,0.421,1.140,0.066,0.731,0.193,-0.088,174,0,4,6,4,0
11761,392.0,2000,3003,19,1834,163,3,424,3819.33,0.546,0.421,1.142,0.066,0.731,0.193,-0.088,198,0,2,3,4,0
11791,393.0,2000,2847,19,1834,163,3,434,3884.50,0.546,0.422,1.144,0.068,0.731,0.193,-0.088,199,0,4,7,2,0
11821,394.0,2000,2786,19,1833,164,3,445,3901.99,0.546,0.423,1.144,0.068,0.731,0.193,-0.088,188,0,2,4,3,0
11851,395.0,2000,2883,18,1829,168,3,445,3948.74,0.548,0.426,1.142,0.069,0.729,0.193,-0.088,175,0,0,7,1,0
11881,396.0,2000,2990,18,1829,168,3,463,3993.06,0.548,0.426,1.141,0.069,0.729,0.193,-0.087,208,0,2,6,3,0
11911,397.0,2000,2834,18,1832,165,3,462,3927.25,0.546,0.425,1.144,0.070,0.730,0.193,-0.088,200,0,2,5,4,0
11941,398.0,2000,2699,18,1831,166,3,474,3854.66,0.547,0.425,1.143,0.070,0.730,0.193,-0.088,203,0,6,2,0,0
11971,399.0,2000,2505,18,1827,170,3,484,3799.02,0.548,0.428,1.143,0.070,0.729,0.193,-0.087,206,0,8,6,2,0
