tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
6091,203.0,2000,2720,27,1914,86,0,436,2986.16,0.464,0.371,1.172,0.068,0.682,0.102,0.023,196,0,3,7,2,0
6121,204.0,2000,2813,27,1915,85,0,460,2950.82,0.464,0.371,1.172,0.068,0.683,0.102,0.024,192,0,1,3,3,0
6151,205.0,2000,2929,28,1915,85,0,448,2933.92,0.464,0.371,1.172,0.067,0.683,0.102,0.024,169,0,3,8,5,0
6181,206.0,2000,3058,28,1915,85,0,469,2891.59,0.464,0.370,1.173,0.067,0.683,0.102,0.024,184,0,1,2,7,0
6211,207.0,2000,3104,28,1916,84,0,474,2805.49,0.464,0.369,1.172,0.067,0.683,0.102,0.024,185,0,4,4,8,0
6241,208.0,2000,3140,28,1916,84,0,492,2749.49,0.464,0.369,1.172,0.067,0.683,0.102,0.025,176,1,2,2,7,0
6271,209.0,2000,3209,28,1916,84,0,498,2686.04,0.463,0.369,1.172,0.067,0.683,0.102,0.025,174,0,1,3,11,0
6301,210.0,2000,3295,28,1916,84,0,488,2646.68,0.463,0.368,1.171,0.067,0.683,0.102,0.025,167,1,2,4,9,0
6331,211.0,2000,3406,28,1916,84,0,493,2607.98,0.463,0.368,1.170,0.067,0.683,0.102,0.025,181,0,1,5,4,0
6361,212.0,2000,3412,28,1916,84,0,519,2653.60,0.463,0.368,1.171,0.067,0.683,0.102,0.025,184,0,1,7,2,0
6391,213.0,2000,3534,28,1916,84,0,518,2639.43,0.463,0.368,1.171,0.067,0.683,0.102,0.025,167,0,4,5,1,0
6421,214.0,2000,3394,28,1916,84,0,519,2597.86,0.463,0.367,1.172,0.068,0.683,0.102,0.025,174,0,4,3,4,0
6451,215.0,2000,3424,28,1916,84,0,496,2610.65,0.464,0.367,1.171,0.068,0.683,0.102,0.025,169,0,4,4,3,0
6481,216.0,2000,3394,28,1917,83,0,511,2615.49,0.463,0.367,1.172,0.068,0.684,0.102,0.025,176,0,1,5,7,0
6511,217.0,2000,3407,28,1917,83,0,501,2640.11,0.463,0.366,1.173,0.067,0.683,0.102,0.025,184,0,5,7,3,0
6541,218.0,2000,3306,28,1917,83,0,510,2683.98,0.463,0.366,1.173,0.067,0.684,0.103,0.025,207,0,3,2,5,0
6571,219.0,2000,3266,28,1918,82,0,477,2701.86,0.463,0.365,1.173,0.067,0.684,0.103,0.025,168,0,4,10,3,0
6601,220.0,2000,3105,28,1918,82,0,481,2781.74,0.463,0.365,1.174,0.067,0.684,0.103,0.026,203,0,1,7,2,0
6631,221.0,2000,2978,28,1919,81,0,498,2775.27,0.462,0.365,1.174,0.066,0.684,0.103,0.026,184,0,2,7,7,0
6661,222.0,2000,2787,28,1920,80,0,517,2903.69,0.462,0.364,1.175,0.066,0.685,0.103,0.027,185,0,2,6,2,0
6691,223.0,2000,2647,28,1920,80,0,516,2950.65,0.462,0.364,1.175,0.065,0.685,0.103,0.026,208,0,2,4,3,0
6721,224.0,2000,2527,28,1921,79,0,513,3142.06,0.461,0.363,1.176,0.065,0.685,0.103,0.026,199,0,5,9,4,0
6751,225.0,2000,2411,26,1925,75,0,524,3333.63,0.460,0.360,1.176,0.065,0.687,0.103,0.027,183,0,2,11,4,0
6781,226.0,2000,2284,26,1925,75,0,543,3459.76,0.460,0.360,1.175,0.065,0.687,0.103,0.027,195,0,3,10,8,0
6811,227.0,2000,2188,26,1927,73,0,522,3735.56,0.460,0.360,1.177,0.065,0.687,0.103,0.027,180,0,3,26,6,0
6841,228.0,2000,2090,26,1925,75,0,501,3934.76,0.461,0.362,1.176,0.065,0.686,0.102,0.026,200,0,3,18,6,0
6871,229.0,2000,1915,26,1926,74,0,500,4080.42,0.460,0.362,1.176,0.065,0.687,0.103,0.026,208,1,0,11,6,0
6901,230.0,2000,1792,26,1923,77,0,501,4203.06,0.461,0.364,1.177,0.065,0.686,0.103,0.027,218,1,3,16,1,0
6931,231.0,2000,1688,26,1923,77,0,498,4337.13,0.461,0.364,1.177,0.065,0.685,0.102,0.027,188,0,1,17,4,0
6961,232.0,2000,1567,26,1924,76,0,492,4373.02,0.460,0.364,1.175,0.065,0.686,0.102,0.027,184,0,8,22,4,0
6991,233.0,2000,1423,26,1928,72,0,489,4564.00,0.459,0.363,1.177,0.066,0.687,0.102,0.027,182,0,3,29,3,0
7021,234.0,2000,1290,26,1933,67,0,502,4691.60,0.457,0.360,1.177,0.066,0.689,0.102,0.028,178,3,3,24,0,0
7051,235.0,2000,1189,25,1934,66,0,513,4796.24,0.456,0.359,1.178,0.065,0.689,0.102,0.028,195,0,0,15,2,0
7081,236.0,2000,1083,25,1937,63,0,540,4704.19,0.457,0.358,1.176,0.065,0.690,0.102,0.028,190,1,3,19,5,0
7111,237.0,2000,1059,25,1938,62,0,543,4730.77,0.457,0.357,1.176,0.066,0.690,0.102,0.028,200,0,2,19,7,0
7141,238.0,2000,1007,25,1940,60,0,545,4676.36,0.456,0.356,1.175,0.066,0.691,0.102,0.028,175,0,2,27,10,0
7171,239.0,2000,943,25,1940,60,0,571,4555.32,0.455,0.355,1.175,0.065,0.691,0.102,0.028,222,0,3,20,9,0
7201,240.0,2000,866,23,1940,60,0,572,4566.44,0.455,0.355,1.175,0.065,0.691,0.102,0.029,176,0,0,14,2,0
7231,241.0,2000,853,23,1940,60,0,573,4481.57,0.455,0.355,1.174,0.062,0.691,0.102,0.029,174,0,1,23,4,0
7261,242.0,2000,890,23,1943,57,0,579,4403.12,0.453,0.353,1.174,0.061,0.692,0.102,0.029,186,0,1,20,3,0
7291,243.0,2000,933,23,1942,58,0,550,4479.87,0.454,0.354,1.168,0.060,0.691,0.102,0.030,192,1,0,31,7,0
7321,244.0,2000,916,23,1943,57,0,545,4482.00,0.453,0.352,1.166,0.058,0.692,0.103,0.030,183,1,1,30,7,0
7351,245.0,2000,973,23,1943,57,0,548,4367.83,0.454,0.352,1.165,0.058,0.692,0.103,0.031,202,0,5,17,8,0
7381,246.0,2000,1024,23,1942,58,0,541,4423.08,0.454,0.353,1.165,0.057,0.692,0.103,0.031,224,1,1,15,4,0
7411,247.0,2000,1055,23,1943,57,0,534,4307.48,0.454,0.351,1.165,0.056,0.692,0.103,0.032,211,0,1,21,4,0
7441,248.0,2000,1144,23,1944,56,0,516,4220.25,0.453,0.351,1.164,0.056,0.692,0.103,0.032,202,0,1,14,7,0
7471,249.0,2000,1255,23,1944,56,0,534,4164.09,0.454,0.350,1.164,0.056,0.692,0.103,0.032,206,0,3,14,4,0
7501,250.0,2000,1327,23,1944,56,0,535,4090.59,0.454,0.350,1.164,0.055,0.692,0.103,0.032,197,0,0,17,6,0
7531,251.0,2000,1494,23,1946,54,0,538,4061.66,0.453,0.349,1.164,0.053,0.693,0.103,0.032,190,0,0,9,4,0
7561,252.0,2000,1590,23,1947,53,0,529,3933.36,0.453,0.348,1.165,0.053,0.693,0.103,0.032,188,0,3,10,3,0
7591,253.0,2000,1715,23,1947,53,0,525,3888.20,0.453,0.348,1.168,0.053,0.693,0.103,0.032,182,0,3,11,8,0
7621,254.0,2000,1889,23,1947,53,0,523,3924.65,0.453,0.348,1.168,0.052,0.693,0.103,0.032,207,0,0,15,3,0
7651,255.0,2000,1999,23,1947,53,0,520,3997.49,0.453,0.348,1.169,0.052,0.693,0.103,0.032,180,0,0,12,4,0
7681,256.0,2000,2181,23,1947,53,0,509,3885.85,0.453,0.348,1.168,0.052,0.693,0.103,0.032,186,0,0,8,7,0
7711,257.0,2000,2266,23,1947,53,0,513,3938.34,0.453,0.348,1.169,0.051,0.693,0.103,0.032,183,0,0,10,5,0
7741,258.0,2000,2389,23,1949,51,0,499,3934.10,0.452,0.347,1.168,0.051,0.694,0.103,0.032,195,0,0,12,4,0
7771,259.0,2000,2569,23,1949,51,0,508,3903.51,0.452,0.347,1.169,0.051,0.694,0.103,0.032,188,0,1,7,5,0
7801,260.0,2000,2684,23,1949,51,0,503,3946.01,0.452,0.347,1.169,0.051,0.694,0.103,0.032,200,0,0,10,4,0
7831,261.0,2000,2849,23,1950,50,0,491,3919.53,0.452,0.346,1.169,0.051,0.694,0.103,0.032,190,0,0,9,4,0
7861,262.0,2000,2966,23,1950,50,0,482,3975.71,0.451,0.346,1.170,0.051,0.695,0.103,0.032,191,0,0,12,4,0
7891,263.0,2000,3104,23,1951,49,0,471,3867.58,0.451,0.345,1.170,0.051,0.695,0.103,0.032,191,0,0,8,10,0
7921,264.0,2000,3176,23,1951,49,0,452,4013.95,0.452,0.345,1.170,0.051,0.695,0.103,0.032,189,0,0,13,6,0
7951,265.0,2000,3307,23,1948,52,0,459,4068.32,0.454,0.346,1.170,0.051,0.694,0.103,0.031,181,0,1,14,4,0
7981,266.0,2000,3433,23,1949,51,0,438,4002.14,0.453,0.345,1.171,0.052,0.694,0.103,0.031,178,0,1,11,7,0
8011,267.0,2000,3488,23,1949,51,0,446,3990.75,0.453,0.346,1.171,0.052,0.694,0.103,0.031,203,0,0,5,4,0
8041,268.0,2000,3535,23,1949,51,0,463,3999.42,0.453,0.346,1.170,0.052,0.694,0.103,0.032,172,0,0,10,7,0
8071,269.0,2000,3559,23,1949,51,0,460,4045.08,0.453,0.346,1.169,0.052,0.694,0.103,0.031,186,0,0,10,7,0
8101,270.0,2000,3542,22,1949,51,0,472,4003.06,0.454,0.345,1.171,0.053,0.694,0.103,0.032,203,0,2,11,4,0
8131,271.0,2000,3596,22,1949,51,0,469,3988.45,0.454,0.345,1.171,0.053,0.694,0.103,0.032,180,0,0,7,4,0
8161,272.0,2000,3649,22,1949,51,0,457,4064.51,0.454,0.346,1.170,0.053,0.694,0.103,0.032,183,0,0,15,4,0
8191,273.0,2000,3807,22,1949,51,0,462,4020.67,0.454,0.346,1.171,0.054,0.695,0.103,0.032,181,0,0,10,8,0
8221,274.0,2000,3803,22,1950,50,0,463,3944.93,0.454,0.345,1.171,0.054,0.695,0.103,0.032,193,0,0,5,7,0
8251,275.0,2000,3683,22,1952,48,0,478,3965.28,0.453,0.344,1.172,0.054,0.696,0.103,0.032,198,0,0,11,4,0
8281,276.0,2000,3562,22,1952,48,0,486,3997.55,0.453,0.344,1.172,0.054,0.696,0.103,0.032,192,0,0,6,7,0
8311,277.0,2000,3561,22,1953,47,0,484,3926.05,0.453,0.343,1.172,0.055,0.696,0.103,0.032,194,0,1,5,4,0
8341,278.0,2000,3522,22,1953,47,0,505,3911.05,0.453,0.343,1.172,0.055,0.696,0.103,0.032,190,0,0,5,2,0
8371,279.0,2000,3420,22,1953,47,0,536,3852.13,0.453,0.343,1.171,0.054,0.696,0.103,0.032,180,0,0,9,8,0
8401,280.0,2000,3341,22,1953,47,0,540,3856.39,0.453,0.343,1.171,0.054,0.696,0.103,0.032,191,0,0,7,5,0
8431,281.0,2000,3215,22,1953,47,0,528,3776.69,0.453,0.343,1.171,0.054,0.696,0.103,0.032,184,0,0,4,6,0
8461,282.0,2000,3176,22,1954,46,0,547,3797.46,0.452,0.342,1.170,0.054,0.696,0.103,0.032,191,0,0,6,6,0
8491,283.0,2000,3023,22,1954,46,0,522,3749.04,0.453,0.342,1.172,0.055,0.696,0.103,0.032,179,0,1,6,6,0
8521,284.0,2000,2871,22,1954,46,0,518,3622.96,0.453,0.343,1.173,0.055,0.696,0.103,0.032,191,0,1,5,12,0
8551,285.0,2000,2771,22,1954,46,0,505,3612.20,0.453,0.343,1.172,0.056,0.696,0.103,0.032,194,0,0,10,8,0
8581,286.0,2000,2522,22,1954,46,0,469,3500.02,0.453,0.343,1.173,0.055,0.696,0.103,0.033,207,0,3,8,5,0
8611,287.0,2000,2431,22,1954,46,0,456,3508.01,0.453,0.343,1.173,0.055,0.696,0.103,0.033,196,0,1,10,3,0
8641,288.0,2000,2310,22,1954,46,0,441,3513.50,0.453,0.342,1.174,0.055,0.696,0.103,0.033,194,0,0,7,7,0
8671,289.0,2000,2172,22,1954,46,0,432,3463.40,0.453,0.342,1.175,0.055,0.696,0.103,0.033,202,0,1,6,8,0
8701,290.0,2000,1930,22,1954,46,0,436,3444.39,0.453,0.342,1.175,0.055,0.696,0.103,0.033,217,0,0,5,5,0
8731,291.0,2000,1806,22,1954,46,0,440,3453.11,0.453,0.342,1.175,0.055,0.696,0.103,0.033,183,0,1,4,3,0
8761,292.0,2000,1685,22,1955,45,0,421,3478.63,0.453,0.341,1.175,0.055,0.696,0.103,0.033,193,0,0,7,2,0
8791,293.0,2000,1517,22,1955,45,0,433,3460.85,0.453,0.341,1.175,0.056,0.696,0.102,0.032,196,0,0,5,8,0
8821,294.0,2000,1410,22,1955,45,0,446,3494.23,0.453,0.341,1.175,0.055,0.696,0.102,0.032,182,0,0,6,1,0
8851,295.0,2000,1298,22,1955,45,0,448,3432.14,0.453,0.342,1.177,0.055,0.696,0.102,0.032,168,0,0,7,9,0
8881,296.0,2000,1202,22,1955,45,0,448,3463.75,0.453,0.342,1.175,0.054,0.696,0.102,0.032,203,1,0,13,6,0
8911,297.0,2000,1119,22,1955,45,0,444,3507.78,0.453,0.342,1.175,0.054,0.696,0.102,0.032,183,0,0,6,6,0
8941,298.0,2000,1056,22,1954,46,0,448,3492.87,0.453,0.343,1.175,0.054,0.696,0.103,0.032,186,0,1,7,6,0
8971,299.0,2000,940,22,1953,47,0,459,3584.97,0.453,0.343,1.173,0.053,0.695,0.103,0.032,192,0,1,9,3,0
9001,300.0,2000,944,22,1953,47,0,449,3577.14,0.453,0.343,1.171,0.054,0.696,0.103,0.032,195,0,0,16,9,0
9031,301.0,2000,930,22,1954,46,0,407,3649.30,0.453,0.343,1.171,0.053,0.696,0.103,0.032,180,1,0,9,4,0
9061,302.0,2000,928,22,1955,45,0,392,3731.26,0.452,0.342,1.171,0.052,0.696,0.103,0.032,202,1,1,10,3,0
9091,303.0,2000,900,22,1956,44,0,395,3690.56,0.452,0.341,1.172,0.051,0.696,0.103,0.033,194,1,1,5,5,0
9121,304.0,2000,923,22,1956,44,0,391,3782.46,0.452,0.341,1.170,0.051,0.696,0.103,0.033,204,2,0,19,8,0
9151,305.0,2000,971,21,1957,43,0,381,3846.58,0.451,0.341,1.169,0.050,0.697,0.103,0.033,192,0,0,14,4,0
9181,306.0,2000,1060,21,1957,43,0,395,3908.25,0.451,0.340,1.169,0.049,0.697,0.103,0.034,198,0,1,11,3,0
9211,307.0,2000,1155,21,1958,42,0,408,3944.69,0.451,0.340,1.169,0.049,0.697,0.103,0.034,174,1,2,9,6,0
9241,308.0,2000,1235,21,1958,42,0,419,3908.36,0.451,0.340,1.170,0.049,0.697,0.103,0.034,188,0,0,8,4,0
9271,309.0,2000,1282,21,1958,42,0,427,3893.53,0.451,0.340,1.170,0.048,0.697,0.103,0.034,181,0,1,9,5,0
9301,310.0,2000,1379,21,1960,40,0,431,3848.81,0.450,0.339,1.172,0.048,0.698,0.103,0.034,165,1,1,9,7,0
9331,311.0,2000,1518,21,1960,40,0,431,3795.84,0.450,0.339,1.172,0.048,0.698,0.103,0.034,200,0,0,4,7,0
9361,312.0,2000,1635,21,1960,40,0,448,3728.59,0.450,0.339,1.171,0.048,0.698,0.103,0.034,205,0,0,5,7,0
9391,313.0,2000,1808,21,1959,41,0,445,3656.15,0.451,0.340,1.172,0.048,0.697,0.103,0.034,181,0,0,2,4,0
9421,314.0,2000,1907,21,1956,44,0,458,3753.15,0.451,0.342,1.169,0.048,0.696,0.103,0.034,172,0,0,10,2,0
9451,315.0,2000,2106,21,1958,42,0,471,3719.06,0.450,0.341,1.170,0.048,0.697,0.103,0.034,198,1,0,9,5,0
9481,316.0,2000,2301,21,1954,46,0,453,3785.98,0.452,0.343,1.170,0.048,0.695,0.103,0.034,193,0,0,9,3,0
9511,317.0,2000,2454,21,1954,46,0,444,3759.21,0.451,0.343,1.170,0.048,0.695,0.103,0.034,202,1,1,5,6,0
9541,318.0,2000,2588,21,1954,46,0,433,3781.94,0.452,0.343,1.169,0.048,0.695,0.103,0.034,202,0,0,7,5,0
9571,319.0,2000,2730,21,1955,45,0,428,3721.95,0.451,0.342,1.169,0.048,0.696,0.103,0.034,185,1,0,7,3,0
9601,320.0,2000,2962,20,1955,45,0,441,3674.92,0.451,0.342,1.170,0.048,0.696,0.103,0.034,179,0,0,5,4,0
9631,321.0,2000,3163,20,1957,43,0,442,3670.18,0.450,0.341,1.171,0.047,0.696,0.103,0.035,213,0,1,9,6,0
9661,322.0,2000,3329,20,1957,43,0,443,3708.81,0.450,0.340,1.171,0.047,0.696,0.103,0.035,207,0,0,7,5,0
9691,323.0,2000,3520,20,1957,43,0,472,3689.55,0.450,0.340,1.171,0.047,0.696,0.103,0.035,208,0,0,6,4,0
9721,324.0,2000,3705,20,1958,42,0,477,3772.87,0.450,0.340,1.171,0.047,0.697,0.103,0.035,204,0,0,10,1,0
9751,325.0,2000,3739,19,1957,43,0,463,3880.19,0.450,0.340,1.170,0.047,0.696,0.103,0.035,211,0,1,13,6,0
9781,326.0,2000,3798,19,1956,44,0,455,3960.62,0.451,0.341,1.170,0.047,0.696,0.103,0.035,208,0,1,11,5,0
9811,327.0,2000,3852,19,1955,45,0,460,4115.70,0.451,0.342,1.169,0.047,0.696,0.103,0.035,174,0,0,10,4,0
9841,328.0,2000,3969,19,1954,46,0,448,4222.17,0.451,0.343,1.168,0.047,0.695,0.103,0.034,210,0,0,9,2,0
9871,329.0,2000,3940,19,1954,46,0,437,4181.50,0.451,0.343,1.167,0.047,0.695,0.103,0.034,188,0,0,5,5,0
9901,330.0,2000,3917,19,1954,46,0,409,4232.88,0.451,0.343,1.166,0.046,0.695,0.103,0.035,182,0,0,14,7,0
9931,331.0,2000,4014,19,1953,47,0,406,4241.96,0.451,0.343,1.166,0.046,0.695,0.103,0.035,205,0,0,10,4,0
9961,332.0,2000,3972,19,1954,46,0,406,4307.21,0.451,0.342,1.167,0.045,0.695,0.103,0.035,194,1,0,5,2,0
9991,333.0,2000,3924,19,1954,46,0,393,4408.96,0.451,0.342,1.167,0.045,0.695,0.103,0.035,171,0,0,10,2,0
10021,334.0,2000,3892,19,1954,46,0,384,4360.40,0.451,0.343,1.167,0.045,0.695,0.103,0.034,202,0,0,5,5,0
10051,335.0,2000,3871,19,1949,51,0,387,4273.49,0.453,0.346,1.168,0.046,0.693,0.103,0.035,208,0,1,7,8,0
10081,336.0,2000,3803,19,1949,51,0,379,4347.45,0.453,0.346,1.168,0.046,0.693,0.103,0.034,199,0,0,6,2,0
10111,337.0,2000,3736,19,1949,51,0,382,4360.15,0.453,0.346,1.168,0.046,0.693,0.103,0.035,171,0,0,5,0,0
10141,338.0,2000,3624,19,1949,51,0,390,4326.88,0.453,0.346,1.168,0.046,0.693,0.103,0.035,187,0,0,5,4,0
10171,339.0,2000,3532,19,1947,53,0,378,4286.31,0.454,0.347,1.168,0.045,0.693,0.104,0.035,202,0,0,5,9,0
10201,340.0,2000,3430,19,1948,52,0,380,4263.67,0.454,0.346,1.168,0.045,0.693,0.104,0.035,207,0,0,3,1,0
10231,341.0,2000,3381,19,1949,51,0,369,4195.98,0.453,0.346,1.169,0.045,0.693,0.104,0.035,175,0,0,6,2,0
10261,342.0,2000,3247,19,1949,51,0,377,4114.20,0.453,0.346,1.169,0.045,0.693,0.104,0.035,190,0,0,2,5,0
10291,343.0,2000,3096,19,1950,50,0,363,3991.60,0.453,0.345,1.170,0.045,0.693,0.104,0.035,180,0,0,3,6,0
10321,344.0,2000,2997,19,1950,50,0,366,4018.70,0.452,0.345,1.170,0.045,0.693,0.104,0.035,195,0,0,4,2,0
10351,345.0,2000,2857,19,1950,50,0,373,3995.77,0.452,0.346,1.169,0.044,0.693,0.104,0.035,190,0,0,5,5,0
10381,346.0,2000,2706,19,1951,49,0,364,3926.42,0.452,0.345,1.170,0.044,0.694,0.104,0.035,226,0,0,9,4,0
10411,347.0,2000,2533,19,1951,49,0,371,3824.61,0.452,0.345,1.170,0.044,0.694,0.104,0.035,194,0,2,3,5,0
10441,348.0,2000,2361,19,1951,49,0,354,3786.84,0.452,0.345,1.171,0.044,0.694,0.104,0.036,186,0,0,12,5,0
10471,349.0,2000,2144,19,1949,51,0,350,3715.58,0.453,0.347,1.171,0.045,0.693,0.104,0.035,195,0,3,6,3,0
10501,350.0,2000,2052,19,1948,52,0,332,3717.77,0.453,0.348,1.171,0.045,0.693,0.104,0.035,180,0,1,9,1,0
10531,351.0,2000,1935,19,1948,52,0,328,3744.38,0.453,0.348,1.172,0.045,0.693,0.104,0.035,186,0,0,5,3,0
10561,352.0,2000,1795,19,1948,52,0,336,3776.26,0.453,0.348,1.173,0.045,0.693,0.104,0.035,184,0,1,8,0,0
10591,353.0,2000,1658,19,1947,53,0,342,3745.09,0.454,0.348,1.172,0.045,0.692,0.104,0.035,177,0,1,5,2,0
10621,354.0,2000,1577,19,1947,53,0,343,3788.18,0.454,0.348,1.172,0.045,0.692,0.104,0.035,199,0,1,10,3,0
10651,355.0,2000,1391,19,1947,53,0,361,3844.87,0.454,0.348,1.173,0.046,0.692,0.104,0.035,182,0,1,8,2,0
10681,356.0,2000,1201,19,1947,53,0,362,3764.42,0.454,0.349,1.173,0.045,0.692,0.104,0.035,190,0,0,3,6,0
10711,357.0,2000,1127,19,1945,55,0,366,3674.57,0.455,0.349,1.173,0.045,0.691,0.104,0.035,179,0,0,7,4,0
10741,358.0,2000,1053,19,1943,56,1,376,3764.09,0.455,0.350,1.173,0.046,0.691,0.104,0.035,198,0,2,7,0,0
10771,359.0,2000,953,19,1943,56,1,388,3783.89,0.455,0.351,1.173,0.046,0.691,0.104,0.035,206,0,0,5,2,0
10801,360.0,2000,923,19,1944,55,1,412,3830.35,0.455,0.350,1.173,0.046,0.691,0.104,0.035,155,0,1,6,2,0
10831,361.0,2000,837,19,1943,56,1,397,3859.96,0.455,0.350,1.172,0.046,0.691,0.104,0.035,199,0,0,13,4,0
10861,362.0,2000,842,19,1945,54,1,391,3994.40,0.455,0.349,1.171,0.045,0.691,0.104,0.035,201,0,2,12,3,0
10891,363.0,2000,870,19,1945,54,1,387,4048.63,0.455,0.348,1.169,0.044,0.691,0.104,0.035,195,0,4,15,5,0
10921,364.0,2000,866,19,1945,54,1,398,4046.81,0.455,0.349,1.169,0.044,0.691,0.104,0.035,175,0,2,9,8,0
10951,365.0,2000,867,18,1946,53,1,374,4116.48,0.455,0.348,1.167,0.043,0.692,0.104,0.035,187,1,1,15,3,0
10981,366.0,2000,956,18,1947,52,1,363,4090.02,0.455,0.347,1.168,0.042,0.692,0.104,0.035,206,0,3,10,3,0
11011,367.0,2000,1077,18,1948,51,1,349,3955.96,0.455,0.347,1.167,0.041,0.692,0.104,0.035,196,0,6,9,6,0
11041,368.0,2000,1167,18,1949,50,1,355,3887.08,0.454,0.346,1.168,0.040,0.693,0.104,0.036,195,0,2,11,7,0
11071,369.0,2000,1260,18,1950,49,1,371,3901.90,0.454,0.345,1.168,0.040,0.693,0.104,0.036,186,0,8,8,3,0
11101,370.0,2000,1391,18,1950,49,1,386,3901.93,0.454,0.345,1.168,0.040,0.693,0.104,0.036,198,0,1,3,1,0
11131,371.0,2000,1496,18,1950,49,1,383,3866.44,0.454,0.345,1.168,0.040,0.693,0.104,0.036,197,0,1,5,2,0
11161,372.0,2000,1651,18,1950,49,1,396,3834.11,0.454,0.345,1.168,0.040,0.693,0.104,0.036,176,0,1,6,3,0
11191,373.0,2000,1830,18,1950,49,1,425,3787.45,0.455,0.344,1.169,0.040,0.693,0.104,0.036,203,0,3,3,2,0
11221,374.0,2000,2000,18,1950,49,1,453,3761.42,0.454,0.345,1.168,0.040,0.693,0.104,0.036,184,0,4,6,4,0
11251,375.0,2000,2197,19,1950,49,1,452,3738.00,0.454,0.344,1.169,0.040,0.693,0.104,0.036,192,0,0,7,5,0
11281,376.0,2000,2259,19,1950,49,1,442,3778.98,0.454,0.344,1.169,0.039,0.693,0.104,0.036,172,0,0,12,6,0
11311,377.0,2000,2430,19,1950,49,1,464,3828.04,0.454,0.344,1.170,0.040,0.693,0.104,0.036,179,0,2,8,1,0
11341,378.0,2000,2599,19,1950,49,1,460,3767.68,0.453,0.344,1.170,0.041,0.693,0.104,0.036,171,0,1,5,8,0
11371,379.0,2000,2735,19,1950,49,1,455,3783.33,0.453,0.344,1.171,0.040,0.693,0.104,0.036,204,0,2,8,1,0
11401,380.0,2000,2797,19,1950,49,1,465,3740.12,0.454,0.344,1.171,0.040,0.693,0.104,0.036,183,0,2,9,6,0
11431,381.0,2000,3037,19,1950,49,1,467,3747.50,0.454,0.344,1.172,0.040,0.693,0.104,0.036,192,0,2,7,1,0
11461,382.0,2000,3194,19,1951,48,1,471,3860.05,0.453,0.343,1.172,0.040,0.693,0.104,0.036,194,0,1,10,2,0
11491,383.0,2000,3276,19,1952,47,1,459,3851.95,0.453,0.342,1.171,0.040,0.693,0.104,0.036,188,0,2,8,5,0
11521,384.0,2000,3413,19,1952,47,1,443,3858.25,0.454,0.341,1.170,0.040,0.693,0.104,0.036,181,0,1,8,6,0
11551,385.0,2000,3616,19,1953,46,1,455,3928.72,0.453,0.341,1.170,0.040,0.694,0.104,0.036,184,0,2,8,4,0
11581,386.0,2000,3640,19,1954,45,1,451,3960.24,0.453,0.340,1.170,0.041,0.694,0.104,0.036,203,0,1,10,1,0
11611,387.0,2000,3688,19,1955,44,1,436,4019.71,0.453,0.339,1.170,0.040,0.694,0.104,0.036,213,0,2,14,6,0
11641,388.0,2000,3815,19,1958,42,0,446,4063.27,0.452,0.337,1.170,0.039,0.695,0.104,0.037,199,0,0,9,5,0
11671,389.0,2000,3810,19,1958,42,0,434,3977.73,0.452,0.337,1.169,0.040,0.695,0.104,0.037,191,0,0,6,5,0
11701,390.0,2000,3790,19,1958,42,0,437,4033.98,0.452,0.337,1.169,0.040,0.695,0.104,0.037,201,0,2,16,4,0
11731,391.0,2000,3845,19,1958,42,0,431,3949.91,0.453,0.337,1.168,0.040,0.695,0.104,0.037,183,0,1,6,6,0
11761,392.0,2000,3854,19,1958,42,0,418,4080.85,0.453,0.337,1.168,0.040,0.695,0.104,0.037,206,0,1,11,5,0
11791,393.0,2000,3852,19,1958,42,0,415,4087.30,0.453,0.337,1.168,0.041,0.695,0.104,0.037,180,0,1,12,3,0
11821,394.0,2000,3822,19,1958,42,0,413,4124.96,0.453,0.337,1.169,0.041,0.695,0.104,0.038,199,0,0,6,3,0
11851,395.0,2000,3786,19,1959,41,0,421,4119.77,0.453,0.336,1.169,0.042,0.695,0.104,0.038,200,0,0,7,4,0
11881,396.0,2000,3735,19,1959,41,0,428,4047.20,0.453,0.336,1.169,0.042,0.695,0.104,0.038,223,0,0,8,5,0
11911,397.0,2000,3696,19,1960,40,0,436,4104.65,0.453,0.335,1.169,0.042,0.696,0.104,0.038,205,0,3,8,2,0
11941,398.0,2000,3640,19,1960,40,0,445,4012.16,0.454,0.335,1.170,0.042,0.696,0.104,0.037,193,0,7,4,5,0
11971,399.0,2000,3649,19,1960,40,0,446,3915.50,0.455,0.335,1.171,0.042,0.696,0.104,0.037,198,0,6,9,4,0
12001,400.0,2000,3596,19,1961,39,0,435,3975.60,0.455,0.335,1.171,0.042,0.696,0.104,0.037,173,0,2,13,4,0
12031,401.0,2000,3504,19,1961,39,0,454,3993.60,0.455,0.335,1.171,0.042,0.696,0.104,0.037,214,0,1,8,6,0
12061,402.0,2000,3337,19,1961,39,0,434,4017.21,0.455,0.335,1.171,0.042,0.696,0.104,0.037,195,0,3,8,2,0
12091,403.0,2000,3170,19,1961,39,0,426,4073.97,0.455,0.335,1.171,0.041,0.696,0.104,0.037,187,0,2,7,3,0
