tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
6091,203.0,2000,2172,13,1864,134,2,443,1903.65,0.551,0.483,0.917,0.038,0.598,0.025,0.097,122,0,14,3,7,0
6121,204.0,2000,2246,13,1864,134,2,479,1845.66,0.551,0.484,0.918,0.038,0.598,0.025,0.097,114,0,13,2,7,0
6151,205.0,2000,2364,13,1865,133,2,492,1835.30,0.550,0.484,0.919,0.038,0.599,0.024,0.097,96,0,11,3,7,0
6181,206.0,2000,2542,13,1865,133,2,516,1845.47,0.550,0.484,0.919,0.038,0.599,0.024,0.097,108,0,5,3,8,0
6211,207.0,2000,2610,13,1865,133,2,526,1869.90,0.550,0.484,0.920,0.038,0.599,0.024,0.097,106,0,8,3,6,0
6241,208.0,2000,2555,13,1866,132,2,538,1886.16,0.549,0.484,0.918,0.039,0.599,0.024,0.096,115,0,9,2,9,0
6271,209.0,2000,2599,13,1866,132,2,542,1956.86,0.549,0.484,0.919,0.039,0.599,0.024,0.096,116,0,9,4,10,0
6301,210.0,2000,2601,13,1866,132,2,543,1967.02,0.549,0.484,0.919,0.039,0.599,0.024,0.096,98,0,3,1,10,0
6331,211.0,2000,2708,13,1867,131,2,528,1928.64,0.548,0.484,0.920,0.039,0.599,0.024,0.096,98,0,12,1,12,0
6361,212.0,2000,2670,13,1867,131,2,532,1943.88,0.548,0.485,0.922,0.039,0.599,0.024,0.096,95,0,9,1,10,0
6391,213.0,2000,2674,13,1868,130,2,548,1957.91,0.548,0.484,0.922,0.039,0.600,0.024,0.095,100,0,13,1,7,0
6421,214.0,2000,2659,13,1869,129,2,562,2012.56,0.548,0.483,0.923,0.039,0.600,0.024,0.095,108,0,8,3,11,0
6451,215.0,2000,2568,12,1870,128,2,558,2006.98,0.547,0.483,0.923,0.039,0.600,0.024,0.096,123,0,9,4,9,0
6481,216.0,2000,2510,12,1874,124,2,556,1982.60,0.547,0.481,0.922,0.037,0.601,0.024,0.095,104,0,14,2,17,0
6511,217.0,2000,2423,12,1875,123,2,553,1966.74,0.547,0.481,0.921,0.037,0.601,0.024,0.096,118,0,11,3,9,0
6541,218.0,2000,2483,12,1878,120,2,563,1993.96,0.546,0.479,0.920,0.037,0.602,0.024,0.096,89,0,16,2,7,0
6571,219.0,2000,2380,12,1879,119,2,560,1965.51,0.546,0.479,0.920,0.037,0.602,0.024,0.095,109,0,7,3,11,0
6601,220.0,2000,2307,13,1879,119,2,553,2048.88,0.547,0.480,0.920,0.037,0.602,0.024,0.095,98,0,10,4,9,0
6631,221.0,2000,2270,13,1879,119,2,544,2040.07,0.547,0.480,0.919,0.037,0.602,0.024,0.095,102,0,9,2,10,0
6661,222.0,2000,2106,13,1880,118,2,559,2034.17,0.547,0.480,0.917,0.037,0.603,0.024,0.096,113,0,7,8,9,0
6691,223.0,2000,2013,13,1881,117,2,541,2057.50,0.547,0.480,0.918,0.037,0.603,0.024,0.095,120,0,8,5,6,0
6721,224.0,2000,1821,13,1881,117,2,521,2064.63,0.547,0.480,0.917,0.037,0.603,0.024,0.095,107,0,9,1,7,0
6751,225.0,2000,1681,13,1884,114,2,531,2058.10,0.547,0.479,0.917,0.036,0.604,0.023,0.095,121,0,11,5,12,0
6781,226.0,2000,1627,13,1884,114,2,493,2131.77,0.546,0.480,0.916,0.035,0.604,0.023,0.095,109,0,10,6,7,0
6811,227.0,2000,1549,13,1887,111,2,467,2242.25,0.545,0.478,0.915,0.035,0.605,0.023,0.096,84,0,8,8,4,0
6841,228.0,2000,1432,13,1889,109,2,437,2352.47,0.544,0.478,0.913,0.035,0.606,0.023,0.096,88,0,14,7,11,0
6871,229.0,2000,1343,13,1890,108,2,431,2549.64,0.544,0.478,0.910,0.034,0.606,0.023,0.096,98,0,9,9,6,0
6901,230.0,2000,1200,13,1892,106,2,435,2672.40,0.543,0.477,0.910,0.034,0.606,0.023,0.096,101,0,8,12,4,0
6931,231.0,2000,1105,13,1894,104,2,428,2750.55,0.542,0.476,0.910,0.034,0.607,0.023,0.096,119,0,9,8,5,0
6961,232.0,2000,994,13,1899,99,2,423,2829.06,0.541,0.475,0.909,0.034,0.609,0.022,0.095,113,0,13,9,7,0
6991,233.0,2000,878,13,1900,99,1,419,2994.86,0.540,0.474,0.908,0.034,0.609,0.022,0.096,118,0,10,9,4,0
7021,234.0,2000,809,13,1900,99,1,424,3067.96,0.540,0.474,0.906,0.034,0.609,0.022,0.096,121,0,7,5,4,0
7051,235.0,2000,738,12,1901,98,1,435,3022.51,0.541,0.473,0.907,0.034,0.609,0.022,0.096,104,0,3,2,9,0
7081,236.0,2000,715,12,1902,97,1,436,3060.10,0.540,0.473,0.905,0.036,0.610,0.022,0.096,119,0,6,9,6,0
7111,237.0,2000,644,12,1903,96,1,433,3012.32,0.541,0.472,0.904,0.036,0.610,0.022,0.096,114,0,8,4,6,0
7141,238.0,2000,623,12,1904,95,1,436,3000.57,0.540,0.472,0.904,0.036,0.610,0.022,0.096,112,1,0,6,7,0
7171,239.0,2000,583,12,1904,95,1,448,2983.54,0.540,0.472,0.903,0.036,0.610,0.022,0.096,114,0,0,8,5,0
7201,240.0,2000,589,12,1907,92,1,479,2957.83,0.539,0.471,0.901,0.036,0.611,0.022,0.096,115,0,4,8,6,0
7231,241.0,2000,542,12,1908,91,1,498,2903.51,0.538,0.471,0.901,0.037,0.611,0.022,0.096,107,2,6,7,7,0
7261,242.0,2000,528,12,1911,88,1,490,2769.66,0.537,0.469,0.900,0.037,0.612,0.022,0.097,109,0,5,6,13,0
7291,243.0,2000,586,12,1911,88,1,500,2826.04,0.537,0.469,0.898,0.037,0.612,0.022,0.097,101,0,5,6,5,0
7321,244.0,2000,579,12,1911,88,1,519,2752.28,0.537,0.469,0.897,0.037,0.612,0.022,0.097,116,1,3,4,6,0
7351,245.0,2000,641,12,1914,85,1,538,2720.57,0.536,0.468,0.898,0.037,0.613,0.022,0.097,108,0,6,10,7,0
7381,246.0,2000,692,12,1916,83,1,546,2806.20,0.535,0.467,0.897,0.040,0.613,0.022,0.097,118,1,6,12,8,0
7411,247.0,2000,753,12,1916,83,1,550,2901.52,0.535,0.467,0.896,0.039,0.613,0.022,0.097,106,0,4,11,7,0
7441,248.0,2000,824,12,1917,82,1,555,2973.83,0.535,0.467,0.893,0.039,0.613,0.022,0.098,107,0,2,6,5,0
7471,249.0,2000,927,12,1919,80,1,581,2952.99,0.534,0.467,0.890,0.039,0.614,0.021,0.098,114,1,6,13,8,0
7501,250.0,2000,1020,12,1919,80,1,604,2879.49,0.534,0.467,0.890,0.039,0.614,0.021,0.099,120,0,5,3,5,0
7531,251.0,2000,1124,12,1919,80,1,615,2884.80,0.534,0.467,0.889,0.039,0.614,0.021,0.099,106,0,1,3,10,0
7561,252.0,2000,1226,12,1919,80,1,610,2869.48,0.534,0.467,0.889,0.040,0.614,0.021,0.099,100,0,5,2,9,0
7591,253.0,2000,1293,12,1919,80,1,627,2817.52,0.534,0.467,0.890,0.040,0.614,0.021,0.099,114,1,2,2,4,0
7621,254.0,2000,1413,12,1920,79,1,623,2746.26,0.534,0.467,0.889,0.040,0.614,0.021,0.099,93,0,3,5,14,0
7651,255.0,2000,1525,12,1922,77,1,613,2854.88,0.533,0.466,0.888,0.041,0.615,0.021,0.099,92,0,3,9,11,0
7681,256.0,2000,1739,12,1922,77,1,605,2881.67,0.533,0.466,0.888,0.042,0.615,0.021,0.099,110,0,1,10,8,0
7711,257.0,2000,1860,12,1919,80,1,593,2870.70,0.534,0.468,0.889,0.041,0.614,0.021,0.099,113,0,4,4,9,0
7741,258.0,2000,1907,12,1914,85,1,581,2792.77,0.535,0.470,0.890,0.042,0.612,0.021,0.099,101,0,1,4,9,0
7771,259.0,2000,2002,12,1912,87,1,581,2740.24,0.535,0.470,0.891,0.042,0.611,0.021,0.099,99,0,1,5,8,0
7801,260.0,2000,2120,12,1911,88,1,555,2837.77,0.535,0.470,0.891,0.042,0.611,0.021,0.099,98,0,4,10,3,0
7831,261.0,2000,2282,12,1907,92,1,533,2836.40,0.536,0.472,0.893,0.041,0.610,0.022,0.099,123,0,2,9,8,0
7861,262.0,2000,2453,12,1905,94,1,518,2882.80,0.536,0.473,0.894,0.041,0.609,0.022,0.099,111,0,4,7,12,0
7891,263.0,2000,2509,12,1907,92,1,500,3064.22,0.536,0.472,0.895,0.041,0.610,0.022,0.100,123,0,6,12,7,0
7921,264.0,2000,2555,12,1909,91,0,498,3176.25,0.535,0.472,0.894,0.040,0.610,0.022,0.100,102,0,0,8,7,0
7951,265.0,2000,2621,12,1912,88,0,511,3329.53,0.535,0.471,0.893,0.040,0.611,0.021,0.100,95,0,0,10,7,0
7981,266.0,2000,2759,12,1913,87,0,502,3367.25,0.535,0.470,0.892,0.041,0.611,0.021,0.100,109,0,0,9,4,0
8011,267.0,2000,2786,12,1915,85,0,529,3450.92,0.534,0.470,0.890,0.042,0.612,0.021,0.100,110,0,1,9,5,0
8041,268.0,2000,2814,12,1916,84,0,506,3417.60,0.533,0.469,0.889,0.042,0.612,0.021,0.100,97,0,3,7,6,0
8071,269.0,2000,2880,12,1916,84,0,512,3426.83,0.533,0.469,0.888,0.042,0.612,0.021,0.100,95,0,0,4,5,0
8101,270.0,2000,2933,12,1916,84,0,514,3474.24,0.533,0.469,0.886,0.042,0.612,0.021,0.100,92,0,1,7,9,0
8131,271.0,2000,2908,12,1917,83,0,528,3454.38,0.533,0.469,0.885,0.040,0.612,0.021,0.100,104,0,1,7,10,0
8161,272.0,2000,2893,12,1918,82,0,516,3472.42,0.532,0.468,0.884,0.040,0.613,0.021,0.100,103,0,1,8,1,0
8191,273.0,2000,2756,12,1920,80,0,544,3507.33,0.532,0.468,0.884,0.040,0.613,0.021,0.101,117,0,0,8,4,0
8221,274.0,2000,2683,12,1922,78,0,556,3502.74,0.531,0.467,0.881,0.040,0.614,0.021,0.101,95,0,1,8,7,0
8251,275.0,2000,2657,12,1924,76,0,555,3554.09,0.531,0.466,0.879,0.040,0.615,0.021,0.101,105,1,0,9,7,0
8281,276.0,2000,2719,12,1926,74,0,546,3498.55,0.531,0.466,0.879,0.040,0.615,0.021,0.101,92,0,1,9,8,0
8311,277.0,2000,2756,12,1926,74,0,532,3469.26,0.531,0.466,0.878,0.039,0.615,0.021,0.101,123,0,0,7,8,0
8341,278.0,2000,2730,12,1926,74,0,539,3370.95,0.531,0.466,0.878,0.039,0.616,0.021,0.101,112,0,6,8,9,0
8371,279.0,2000,2723,12,1926,74,0,541,3325.21,0.530,0.467,0.877,0.039,0.616,0.021,0.101,120,0,1,10,5,0
8401,280.0,2000,2586,12,1926,74,0,530,3277.88,0.530,0.467,0.876,0.039,0.615,0.021,0.101,114,0,1,7,5,0
8431,281.0,2000,2451,12,1926,74,0,560,3295.68,0.530,0.467,0.875,0.037,0.615,0.021,0.101,120,0,1,6,3,0
8461,282.0,2000,2365,12,1926,74,0,547,3254.50,0.529,0.467,0.874,0.037,0.615,0.021,0.101,115,0,1,9,12,0
8491,283.0,2000,2198,12,1927,73,0,524,3289.53,0.529,0.467,0.872,0.037,0.616,0.021,0.101,90,0,0,3,13,0
8521,284.0,2000,2136,12,1928,72,0,533,3342.83,0.529,0.467,0.872,0.038,0.616,0.021,0.101,106,0,2,11,2,0
8551,285.0,2000,2025,12,1928,72,0,523,3266.30,0.528,0.467,0.872,0.038,0.616,0.021,0.101,106,0,0,5,4,0
8581,286.0,2000,1958,12,1930,70,0,494,3300.72,0.528,0.467,0.873,0.038,0.617,0.021,0.101,107,0,1,15,10,0
8611,287.0,2000,1873,12,1930,70,0,505,3287.53,0.528,0.467,0.872,0.037,0.617,0.021,0.101,107,0,1,7,2,0
8641,288.0,2000,1747,12,1930,70,0,503,3346.65,0.527,0.468,0.872,0.037,0.617,0.021,0.101,106,0,1,9,6,0
8671,289.0,2000,1556,12,1931,69,0,506,3364.03,0.526,0.468,0.871,0.038,0.617,0.021,0.101,99,0,2,8,6,0
8701,290.0,2000,1438,11,1932,68,0,498,3445.57,0.526,0.468,0.870,0.037,0.618,0.021,0.101,97,0,0,8,3,0
8731,291.0,2000,1338,11,1932,68,0,502,3425.76,0.526,0.469,0.868,0.036,0.618,0.021,0.101,108,1,1,4,12,0
8761,292.0,2000,1166,11,1930,70,0,537,3450.01,0.526,0.469,0.867,0.037,0.617,0.021,0.101,100,0,0,7,6,0
8791,293.0,2000,1056,11,1931,69,0,518,3454.31,0.525,0.469,0.865,0.037,0.618,0.022,0.101,98,0,1,14,6,0
8821,294.0,2000,926,11,1929,71,0,489,3428.34,0.526,0.470,0.865,0.037,0.617,0.022,0.101,108,0,1,9,8,0
8851,295.0,2000,896,11,1931,69,0,502,3368.30,0.525,0.470,0.865,0.037,0.618,0.022,0.101,117,1,2,5,7,0
8881,296.0,2000,847,11,1933,67,0,511,3371.42,0.525,0.470,0.864,0.037,0.618,0.022,0.101,94,0,0,6,6,0
8911,297.0,2000,743,11,1932,68,0,499,3303.26,0.525,0.470,0.864,0.037,0.618,0.022,0.101,104,1,1,8,5,0
8941,298.0,2000,702,11,1933,67,0,466,3242.52,0.524,0.470,0.864,0.037,0.618,0.022,0.102,90,1,1,7,6,0
8971,299.0,2000,639,11,1933,67,0,445,3297.79,0.524,0.470,0.863,0.038,0.618,0.021,0.101,91,0,2,10,5,0
9001,300.0,2000,671,12,1935,65,0,449,3207.29,0.524,0.468,0.860,0.038,0.618,0.021,0.101,103,1,0,9,7,0
9031,301.0,2000,666,12,1935,65,0,436,3217.60,0.523,0.468,0.859,0.038,0.618,0.021,0.101,94,1,0,5,3,0
9061,302.0,2000,667,12,1936,64,0,425,3183.92,0.522,0.468,0.857,0.038,0.619,0.021,0.102,92,1,2,11,6,0
9091,303.0,2000,628,12,1937,63,0,428,3176.91,0.522,0.468,0.857,0.038,0.619,0.021,0.102,109,0,1,6,6,0
9121,304.0,2000,650,12,1938,62,0,452,3253.45,0.522,0.467,0.854,0.038,0.620,0.021,0.101,100,0,1,7,3,0
9151,305.0,2000,694,12,1938,62,0,451,3189.15,0.522,0.467,0.854,0.038,0.620,0.021,0.101,97,0,0,4,9,0
9181,306.0,2000,793,12,1938,62,0,437,3204.94,0.523,0.466,0.853,0.038,0.620,0.021,0.101,83,0,2,6,4,0
9211,307.0,2000,857,12,1938,62,0,438,3212.27,0.523,0.467,0.851,0.039,0.620,0.021,0.101,100,0,1,9,6,0
9241,308.0,2000,917,12,1939,61,0,436,3235.45,0.522,0.466,0.849,0.039,0.620,0.021,0.101,98,1,0,9,5,0
9271,309.0,2000,1033,12,1940,60,0,411,3340.73,0.522,0.466,0.848,0.039,0.621,0.021,0.101,85,0,2,10,12,0
9301,310.0,2000,1128,12,1940,60,0,401,3394.42,0.522,0.466,0.847,0.040,0.621,0.021,0.101,107,1,0,8,3,0
9331,311.0,2000,1229,12,1940,60,0,399,3412.67,0.522,0.466,0.846,0.039,0.621,0.021,0.101,102,0,0,6,3,0
9361,312.0,2000,1343,12,1940,60,0,388,3408.37,0.522,0.466,0.845,0.039,0.621,0.021,0.101,89,1,1,3,2,0
9391,313.0,2000,1461,12,1941,59,0,386,3345.48,0.522,0.465,0.844,0.039,0.621,0.021,0.101,104,0,0,4,6,0
9421,314.0,2000,1642,12,1941,59,0,396,3372.93,0.522,0.465,0.841,0.041,0.621,0.021,0.101,98,0,0,8,3,0
9451,315.0,2000,1774,12,1941,59,0,409,3403.12,0.523,0.465,0.840,0.042,0.621,0.021,0.101,101,0,1,10,3,0
9481,316.0,2000,1899,12,1941,59,0,430,3466.52,0.523,0.464,0.840,0.042,0.621,0.021,0.101,91,0,2,4,1,0
9511,317.0,2000,2066,12,1941,59,0,466,3445.03,0.524,0.464,0.839,0.043,0.621,0.021,0.102,118,0,0,5,7,0
9541,318.0,2000,2197,12,1941,59,0,484,3541.55,0.524,0.464,0.837,0.045,0.621,0.021,0.102,99,0,0,11,3,0
9571,319.0,2000,2406,12,1941,59,0,506,3529.09,0.525,0.463,0.835,0.045,0.621,0.021,0.102,125,0,0,9,9,0
9601,320.0,2000,2526,12,1942,58,0,533,3532.27,0.525,0.463,0.833,0.045,0.621,0.021,0.102,94,0,1,4,7,0
9631,321.0,2000,2636,12,1941,59,0,541,3589.03,0.525,0.463,0.832,0.046,0.621,0.021,0.102,87,0,2,12,5,0
9661,322.0,2000,2686,12,1939,61,0,550,3552.94,0.526,0.463,0.832,0.045,0.620,0.021,0.102,97,0,0,5,6,0
9691,323.0,2000,2775,12,1940,60,0,561,3517.89,0.526,0.463,0.830,0.047,0.620,0.021,0.102,104,0,0,6,10,0
9721,324.0,2000,2837,12,1940,60,0,570,3586.07,0.525,0.463,0.830,0.047,0.620,0.021,0.102,110,0,1,9,5,0
9751,325.0,2000,2959,12,1942,58,0,546,3555.92,0.525,0.461,0.826,0.046,0.621,0.021,0.102,92,0,1,11,8,0
9781,326.0,2000,3043,12,1942,58,0,544,3538.72,0.525,0.461,0.826,0.046,0.621,0.021,0.102,90,0,2,4,6,0
9811,327.0,2000,3188,12,1944,56,0,538,3677.00,0.525,0.461,0.825,0.047,0.622,0.021,0.102,87,0,3,12,4,0
9841,328.0,2000,3142,12,1944,56,0,530,3622.35,0.525,0.461,0.824,0.047,0.622,0.021,0.102,88,0,0,2,5,0
9871,329.0,2000,3219,12,1944,56,0,516,3610.03,0.525,0.461,0.823,0.047,0.622,0.021,0.103,100,0,1,12,6,0
9901,330.0,2000,3236,13,1944,56,0,528,3523.18,0.524,0.461,0.821,0.047,0.622,0.021,0.103,98,0,2,8,5,0
9931,331.0,2000,3191,13,1946,54,0,525,3481.91,0.524,0.460,0.819,0.048,0.622,0.020,0.103,107,0,1,12,6,0
9961,332.0,2000,3200,13,1948,52,0,517,3524.72,0.523,0.459,0.819,0.049,0.623,0.020,0.103,114,0,0,8,10,0
9991,333.0,2000,3182,13,1949,51,0,514,3537.98,0.522,0.459,0.818,0.049,0.624,0.020,0.103,113,0,0,9,8,0
10021,334.0,2000,3203,13,1950,50,0,545,3556.10,0.521,0.458,0.816,0.049,0.624,0.020,0.103,101,0,0,11,6,0
10051,335.0,2000,3271,13,1950,50,0,552,3530.69,0.521,0.458,0.816,0.049,0.624,0.020,0.103,100,0,2,10,4,0
10081,336.0,2000,3302,13,1951,49,0,545,3628.10,0.521,0.458,0.815,0.050,0.624,0.020,0.103,93,0,0,8,3,0
10111,337.0,2000,3215,13,1951,49,0,539,3587.11,0.521,0.458,0.815,0.050,0.624,0.020,0.103,85,0,0,5,5,0
10141,338.0,2000,3122,13,1952,48,0,546,3528.12,0.520,0.458,0.815,0.049,0.625,0.020,0.103,103,0,1,7,4,0
10171,339.0,2000,2995,13,1953,47,0,544,3533.29,0.520,0.458,0.815,0.050,0.625,0.020,0.103,92,0,3,9,6,0
10201,340.0,2000,2907,13,1954,46,0,552,3569.50,0.520,0.458,0.813,0.050,0.625,0.020,0.103,118,0,0,10,3,0
10231,341.0,2000,2778,13,1957,43,0,539,3608.74,0.519,0.457,0.810,0.053,0.626,0.020,0.103,110,1,0,10,2,0
10261,342.0,2000,2661,13,1957,43,0,532,3625.58,0.519,0.457,0.808,0.053,0.626,0.020,0.102,106,0,0,5,7,0
10291,343.0,2000,2538,13,1958,42,0,516,3672.64,0.519,0.457,0.808,0.053,0.627,0.020,0.102,91,0,0,10,6,0
10321,344.0,2000,2436,13,1958,42,0,513,3618.96,0.519,0.457,0.807,0.055,0.627,0.020,0.102,88,0,0,5,9,0
10351,345.0,2000,2283,13,1958,42,0,499,3650.65,0.519,0.458,0.808,0.055,0.627,0.020,0.103,89,0,0,7,2,0
10381,346.0,2000,2160,13,1959,41,0,494,3629.07,0.519,0.458,0.806,0.056,0.627,0.020,0.103,103,0,1,7,6,0
10411,347.0,2000,2066,13,1959,41,0,510,3686.86,0.519,0.458,0.805,0.056,0.627,0.020,0.103,77,0,0,7,7,0
10441,348.0,2000,1931,13,1959,41,0,514,3601.93,0.520,0.458,0.804,0.057,0.627,0.020,0.103,105,0,0,5,9,0
10471,349.0,2000,1739,13,1959,41,0,535,3572.64,0.520,0.458,0.803,0.058,0.627,0.020,0.103,115,0,0,8,7,0
10501,350.0,2000,1639,13,1959,41,0,530,3546.35,0.520,0.458,0.803,0.058,0.627,0.020,0.103,108,0,1,5,5,0
10531,351.0,2000,1492,13,1960,40,0,527,3474.13,0.520,0.457,0.802,0.059,0.627,0.020,0.103,103,0,0,6,8,0
10561,352.0,2000,1372,13,1957,43,0,544,3466.05,0.521,0.459,0.803,0.059,0.626,0.020,0.102,112,0,0,8,4,0
10591,353.0,2000,1252,13,1956,44,0,549,3438.46,0.521,0.460,0.803,0.059,0.626,0.020,0.103,97,0,0,6,6,0
10621,354.0,2000,1153,13,1956,44,0,556,3454.28,0.521,0.460,0.803,0.059,0.626,0.020,0.103,94,0,0,12,8,0
10651,355.0,2000,1078,13,1957,43,0,552,3310.76,0.521,0.459,0.801,0.058,0.626,0.020,0.102,101,0,0,14,9,0
10681,356.0,2000,967,13,1957,43,0,553,3274.16,0.520,0.459,0.800,0.057,0.626,0.020,0.102,100,0,0,12,4,0
10711,357.0,2000,872,13,1957,43,0,577,3304.74,0.520,0.459,0.801,0.057,0.626,0.020,0.102,103,0,0,7,0,0
10741,358.0,2000,834,13,1959,41,0,590,3475.44,0.520,0.458,0.799,0.058,0.627,0.020,0.102,109,0,0,16,5,0
10771,359.0,2000,802,13,1960,40,0,616,3496.88,0.519,0.457,0.797,0.057,0.627,0.020,0.102,91,0,0,10,7,0
10801,360.0,2000,775,13,1961,39,0,618,3521.07,0.519,0.456,0.794,0.058,0.627,0.020,0.102,103,1,0,13,7,0
10831,361.0,2000,719,13,1965,35,0,617,3581.57,0.518,0.455,0.793,0.057,0.628,0.020,0.102,105,0,1,12,8,0
10861,362.0,2000,770,13,1961,39,0,646,3657.01,0.518,0.456,0.792,0.057,0.627,0.020,0.103,88,0,0,16,4,0
10891,363.0,2000,748,13,1960,40,0,631,3644.52,0.519,0.456,0.793,0.056,0.627,0.020,0.103,104,0,2,9,8,0
10921,364.0,2000,763,13,1960,40,0,623,3699.02,0.518,0.457,0.792,0.056,0.627,0.020,0.103,110,0,2,12,7,0
10951,365.0,2000,834,12,1958,42,0,584,3653.44,0.519,0.457,0.793,0.055,0.626,0.020,0.103,110,1,1,9,11,0
10981,366.0,2000,896,12,1959,41,0,549,3703.25,0.518,0.456,0.789,0.055,0.627,0.020,0.103,105,0,1,17,8,0
11011,367.0,2000,1014,12,1961,39,0,543,3695.10,0.517,0.455,0.787,0.055,0.627,0.020,0.103,95,0,1,13,5,0
11041,368.0,2000,1106,12,1962,38,0,535,3566.94,0.516,0.455,0.786,0.054,0.627,0.020,0.104,105,0,0,12,10,0
11071,369.0,2000,1186,12,1965,35,0,537,3516.55,0.515,0.454,0.785,0.053,0.628,0.020,0.104,83,0,1,17,14,0
11101,370.0,2000,1312,12,1966,34,0,529,3477.61,0.515,0.454,0.784,0.053,0.628,0.020,0.104,101,0,2,9,7,0
11131,371.0,2000,1467,12,1967,33,0,514,3405.14,0.514,0.454,0.783,0.053,0.629,0.020,0.104,96,0,1,12,7,0
11161,372.0,2000,1531,12,1967,33,0,537,3422.88,0.515,0.453,0.783,0.053,0.629,0.020,0.104,103,0,4,7,4,0
11191,373.0,2000,1695,12,1967,33,0,537,3409.02,0.514,0.453,0.781,0.053,0.629,0.020,0.104,95,0,0,10,3,0
11221,374.0,2000,1799,12,1967,33,0,550,3540.89,0.514,0.453,0.779,0.053,0.629,0.020,0.104,102,0,1,7,9,0
11251,375.0,2000,1953,12,1967,33,0,539,3569.64,0.513,0.453,0.778,0.053,0.629,0.020,0.104,105,0,2,7,6,0
11281,376.0,2000,2118,12,1967,33,0,514,3570.03,0.513,0.453,0.778,0.053,0.629,0.020,0.105,100,0,1,10,6,0
11311,377.0,2000,2255,12,1967,33,0,534,3589.87,0.513,0.454,0.778,0.052,0.629,0.020,0.105,110,0,1,8,6,0
11341,378.0,2000,2357,12,1967,33,0,523,3543.38,0.513,0.455,0.778,0.052,0.630,0.020,0.105,95,1,1,16,10,0
11371,379.0,2000,2543,12,1968,32,0,495,3576.17,0.512,0.455,0.778,0.051,0.630,0.020,0.105,83,0,0,9,11,0
11401,380.0,2000,2668,12,1968,32,0,503,3654.97,0.512,0.456,0.778,0.051,0.630,0.020,0.105,102,0,0,11,4,0
11431,381.0,2000,2787,12,1968,32,0,486,3805.06,0.512,0.456,0.779,0.051,0.631,0.021,0.106,88,0,1,14,3,0
11461,382.0,2000,2834,12,1968,32,0,493,3758.83,0.511,0.457,0.778,0.052,0.631,0.021,0.106,106,0,2,9,11,0
11491,383.0,2000,2957,12,1968,32,0,507,3778.62,0.511,0.458,0.778,0.052,0.631,0.021,0.107,89,0,2,10,2,0
11521,384.0,2000,2977,12,1969,31,0,513,3809.60,0.511,0.457,0.777,0.052,0.631,0.021,0.106,107,0,2,14,10,0
11551,385.0,2000,3066,12,1969,31,0,514,3748.99,0.511,0.457,0.777,0.052,0.631,0.021,0.107,101,0,1,10,9,0
11581,386.0,2000,3261,12,1969,31,0,498,3753.84,0.511,0.457,0.775,0.051,0.631,0.021,0.107,100,0,1,12,7,0
11611,387.0,2000,3337,12,1969,31,0,482,3827.24,0.511,0.457,0.775,0.051,0.631,0.021,0.107,108,0,0,14,3,0
11641,388.0,2000,3482,12,1969,31,0,497,3815.18,0.511,0.457,0.775,0.050,0.631,0.021,0.107,91,0,1,11,5,0
11671,389.0,2000,3587,12,1969,31,0,500,3758.37,0.510,0.457,0.774,0.051,0.631,0.021,0.107,80,0,1,7,10,0
11701,390.0,2000,3654,12,1969,31,0,512,3800.22,0.510,0.457,0.774,0.050,0.631,0.021,0.107,91,0,0,11,5,0
11731,391.0,2000,3661,12,1969,31,0,522,3743.78,0.510,0.457,0.775,0.051,0.630,0.021,0.107,105,0,2,13,4,0
11761,392.0,2000,3580,12,1969,31,0,532,3663.87,0.509,0.457,0.775,0.051,0.631,0.021,0.107,94,0,3,6,6,0
11791,393.0,2000,3583,12,1969,31,0,541,3774.75,0.509,0.457,0.774,0.051,0.630,0.021,0.106,100,0,0,10,3,0
11821,394.0,2000,3626,12,1969,31,0,559,3799.12,0.509,0.457,0.774,0.052,0.630,0.021,0.106,102,0,2,13,5,0
11851,395.0,2000,3637,12,1969,31,0,541,3756.10,0.509,0.457,0.773,0.051,0.631,0.021,0.106,91,0,4,6,6,0
11881,396.0,2000,3675,12,1970,30,0,538,3610.78,0.508,0.457,0.773,0.051,0.631,0.021,0.106,102,0,3,6,9,0
11911,397.0,2000,3504,12,1971,29,0,536,3630.09,0.508,0.456,0.772,0.051,0.631,0.021,0.106,95,0,7,8,3,0
11941,398.0,2000,3430,12,1971,29,0,552,3578.56,0.508,0.457,0.772,0.051,0.631,0.021,0.106,102,0,4,9,5,0
11971,399.0,2000,3263,12,1971,29,0,566,3597.28,0.508,0.456,0.771,0.051,0.631,0.021,0.106,96,0,1,13,4,0
12001,400.0,2000,3130,12,1972,28,0,562,3577.66,0.508,0.456,0.772,0.052,0.632,0.020,0.106,101,0,5,9,8,0
12031,401.0,2000,2887,12,1972,28,0,569,3552.26,0.508,0.456,0.771,0.051,0.632,0.020,0.106,96,0,0,3,2,0
12061,402.0,2000,2805,12,1972,28,0,585,3433.58,0.507,0.455,0.771,0.052,0.631,0.020,0.106,95,0,1,3,7,0
12091,403.0,2000,2690,12,1972,28,0,615,3464.03,0.507,0.456,0.773,0.052,0.631,0.020,0.106,114,0,1,9,6,0
