tick,sim_second,organisms,food,species,plants,foragers,predators,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event
6151,205.0,2000,831,13,1085,897,18,413,1053.51,0.616,0.913,0.902,0.080,0.374,0.111,0.126,86,2,35,0,3,0
6181,206.0,2000,853,13,1081,901,18,394,1116.81,0.616,0.915,0.901,0.080,0.373,0.111,0.126,76,4,19,0,7,0
6211,207.0,2000,831,13,1081,899,20,388,1124.62,0.616,0.915,0.903,0.080,0.373,0.111,0.127,73,5,35,1,6,0
6241,208.0,2000,917,13,1072,908,20,388,1073.81,0.616,0.919,0.902,0.081,0.370,0.111,0.126,88,1,27,0,10,0
6271,209.0,2000,908,13,1057,924,19,381,1126.96,0.617,0.924,0.901,0.081,0.366,0.111,0.125,75,1,41,0,7,0
6301,210.0,2000,900,13,1056,925,19,382,1076.66,0.618,0.925,0.900,0.081,0.365,0.111,0.125,77,3,35,0,4,0
6331,211.0,2000,914,13,1053,929,18,396,1051.12,0.619,0.926,0.898,0.080,0.364,0.111,0.125,93,2,33,0,5,0
6361,212.0,2000,865,13,1046,937,17,404,1052.94,0.620,0.929,0.897,0.080,0.362,0.111,0.125,75,0,34,0,8,0
6391,213.0,2000,873,13,1037,946,17,431,1032.86,0.620,0.933,0.896,0.080,0.359,0.111,0.125,70,0,37,0,8,0
6421,214.0,2000,821,13,1028,956,16,448,1022.83,0.621,0.936,0.894,0.080,0.356,0.111,0.125,82,2,28,0,6,0
6451,215.0,2000,829,13,1015,969,16,458,1048.19,0.623,0.941,0.891,0.081,0.352,0.111,0.125,69,0,33,0,6,0
6481,216.0,2000,820,13,1005,980,15,493,1091.03,0.624,0.945,0.890,0.080,0.349,0.111,0.124,71,1,29,1,7,0
6511,217.0,2000,754,13,995,990,15,499,1077.39,0.624,0.949,0.888,0.080,0.346,0.111,0.123,65,0,42,0,9,0
6541,218.0,2000,832,13,1000,987,13,504,1123.73,0.625,0.947,0.890,0.079,0.347,0.111,0.124,76,3,35,1,8,0
6571,219.0,2000,750,13,994,993,13,503,1142.31,0.625,0.950,0.890,0.079,0.346,0.111,0.124,71,1,21,2,6,0
6601,220.0,2000,682,13,996,989,15,497,1077.47,0.625,0.949,0.892,0.081,0.346,0.111,0.124,68,1,33,0,6,0
6631,221.0,2000,638,13,996,989,15,510,1085.89,0.624,0.949,0.892,0.081,0.346,0.111,0.125,80,2,26,0,6,0
6661,222.0,2000,604,13,991,996,13,487,1075.89,0.625,0.950,0.892,0.079,0.344,0.111,0.125,62,0,33,0,9,0
6691,223.0,2000,477,13,980,1009,11,485,1021.07,0.625,0.954,0.892,0.078,0.341,0.111,0.124,70,0,29,0,3,0
6721,224.0,2000,494,13,970,1020,10,493,1083.86,0.626,0.957,0.892,0.077,0.338,0.111,0.123,67,1,19,0,10,0
6751,225.0,2000,513,13,970,1020,10,500,1077.01,0.626,0.957,0.892,0.079,0.338,0.111,0.124,72,1,20,0,12,0
6781,226.0,2000,474,13,967,1024,9,476,1093.05,0.627,0.958,0.893,0.078,0.337,0.111,0.124,81,5,29,0,8,0
6811,227.0,2000,393,13,963,1028,9,485,1037.22,0.627,0.960,0.889,0.078,0.336,0.112,0.123,76,4,28,0,8,0
6841,228.0,2000,399,13,965,1027,8,482,1029.18,0.627,0.959,0.890,0.078,0.336,0.112,0.124,64,4,25,1,14,0
6871,229.0,2000,301,13,964,1028,8,472,1084.21,0.627,0.959,0.890,0.078,0.336,0.112,0.124,74,2,23,2,4,0
6901,230.0,2000,290,14,963,1029,8,461,1104.49,0.627,0.959,0.892,0.077,0.336,0.112,0.124,82,3,25,2,5,0
6931,231.0,2000,253,14,968,1024,8,442,1134.78,0.627,0.958,0.892,0.077,0.337,0.112,0.125,67,3,19,1,9,0
6961,232.0,2000,228,14,974,1018,8,451,1150.36,0.626,0.956,0.895,0.076,0.339,0.112,0.125,77,3,31,0,1,0
6991,233.0,2000,205,14,974,1018,8,455,1231.79,0.626,0.955,0.896,0.076,0.339,0.112,0.125,80,2,26,2,6,0
7021,234.0,2000,193,14,979,1013,8,431,1405.45,0.626,0.954,0.897,0.075,0.340,0.112,0.126,76,1,17,4,11,0
7051,235.0,2000,209,14,983,1009,8,435,1395.78,0.626,0.952,0.895,0.075,0.342,0.112,0.126,68,3,17,1,6,0
7081,236.0,2000,180,14,998,993,9,436,1347.55,0.624,0.948,0.900,0.075,0.346,0.112,0.127,82,14,22,4,9,0
7111,237.0,2000,187,14,1007,984,9,425,1412.10,0.623,0.945,0.902,0.075,0.348,0.112,0.127,71,7,22,4,13,0
7141,238.0,2000,139,14,1023,968,9,437,1409.64,0.622,0.940,0.908,0.074,0.353,0.112,0.128,72,13,21,2,7,0
7171,239.0,2000,166,14,1032,960,8,441,1296.38,0.622,0.938,0.910,0.074,0.355,0.111,0.129,69,9,28,2,6,0
7201,240.0,2000,127,14,1042,950,8,448,1264.58,0.621,0.934,0.913,0.073,0.358,0.111,0.129,80,13,19,1,12,0
7231,241.0,2000,153,14,1050,942,8,471,1293.31,0.619,0.930,0.913,0.073,0.361,0.111,0.130,60,8,18,4,12,0
7261,242.0,2000,149,14,1060,931,9,476,1231.08,0.618,0.928,0.918,0.073,0.364,0.111,0.130,63,12,33,2,5,0
7291,243.0,2000,177,14,1079,912,9,474,1285.35,0.617,0.922,0.922,0.072,0.369,0.111,0.132,76,12,20,5,18,0
7321,244.0,2000,174,14,1081,909,10,514,1333.37,0.615,0.922,0.922,0.073,0.370,0.111,0.132,71,12,20,4,11,0
7351,245.0,2000,182,13,1102,888,10,492,1297.22,0.614,0.915,0.929,0.072,0.376,0.111,0.134,77,16,16,5,9,0
7381,246.0,2000,185,13,1110,880,10,511,1356.19,0.613,0.912,0.928,0.071,0.378,0.111,0.135,77,14,27,5,11,0
7411,247.0,2000,223,13,1120,871,9,504,1350.91,0.612,0.909,0.926,0.070,0.381,0.111,0.136,83,13,28,6,8,0
7441,248.0,2000,279,13,1127,864,9,501,1374.08,0.611,0.906,0.928,0.070,0.383,0.111,0.136,79,10,26,6,19,0
7471,249.0,2000,304,13,1127,863,10,507,1341.38,0.611,0.906,0.926,0.071,0.383,0.111,0.136,72,3,24,0,14,0
7501,250.0,2000,378,13,1139,851,10,525,1211.68,0.608,0.902,0.927,0.071,0.386,0.111,0.137,67,11,25,1,12,0
7531,251.0,2000,337,13,1141,849,10,532,1217.50,0.609,0.901,0.928,0.071,0.387,0.111,0.137,79,9,21,1,14,0
7561,252.0,2000,372,13,1139,851,10,535,1218.40,0.609,0.903,0.927,0.070,0.386,0.111,0.138,91,5,28,5,13,0
7591,253.0,2000,445,13,1149,841,10,551,1212.80,0.608,0.900,0.928,0.069,0.389,0.111,0.138,80,9,27,1,7,0
7621,254.0,2000,510,13,1146,844,10,548,1233.47,0.608,0.900,0.926,0.069,0.388,0.111,0.138,90,2,18,3,12,0
7651,255.0,2000,537,13,1141,851,8,576,1215.44,0.609,0.903,0.924,0.068,0.386,0.111,0.138,91,4,20,1,11,0
7681,256.0,2000,585,13,1144,848,8,595,1240.74,0.609,0.902,0.924,0.068,0.387,0.111,0.139,95,3,18,3,10,0
7711,257.0,2000,575,13,1139,853,8,612,1301.45,0.609,0.905,0.925,0.068,0.385,0.111,0.138,74,0,25,3,7,0
7741,258.0,2000,596,13,1136,856,8,636,1200.59,0.610,0.906,0.925,0.068,0.385,0.111,0.138,81,2,18,0,10,0
7771,259.0,2000,652,13,1136,856,8,634,1201.19,0.609,0.906,0.924,0.069,0.385,0.111,0.138,91,1,21,0,14,0
7801,260.0,2000,757,13,1136,857,7,623,1308.57,0.609,0.907,0.925,0.068,0.384,0.111,0.138,73,2,17,1,12,0
7831,261.0,2000,765,13,1141,853,6,608,1382.48,0.609,0.905,0.925,0.067,0.386,0.111,0.139,81,2,25,3,12,0
7861,262.0,2000,781,13,1142,852,6,581,1346.11,0.610,0.905,0.925,0.067,0.386,0.111,0.139,78,0,15,1,9,0
7891,263.0,2000,770,13,1135,859,6,572,1241.24,0.610,0.907,0.923,0.067,0.384,0.111,0.139,80,0,22,0,6,0
7921,264.0,2000,805,13,1134,860,6,561,1271.54,0.610,0.907,0.921,0.067,0.384,0.111,0.139,83,0,9,1,8,0
7951,265.0,2000,875,13,1137,857,6,581,1353.70,0.610,0.906,0.923,0.067,0.384,0.111,0.140,87,0,19,1,10,0
7981,266.0,2000,906,13,1136,858,6,581,1360.77,0.610,0.907,0.919,0.066,0.384,0.111,0.140,82,0,17,1,9,0
8011,267.0,2000,970,13,1137,858,5,573,1299.00,0.611,0.907,0.920,0.066,0.384,0.111,0.140,82,1,18,0,13,0
8041,268.0,2000,964,13,1136,859,5,581,1247.62,0.610,0.908,0.919,0.066,0.384,0.111,0.140,70,0,23,2,9,0
8071,269.0,2000,963,13,1129,866,5,620,1281.31,0.611,0.910,0.913,0.067,0.382,0.111,0.139,80,0,23,1,7,0
8101,270.0,2000,921,13,1130,865,5,634,1349.67,0.612,0.910,0.911,0.067,0.382,0.111,0.140,66,1,16,0,10,0
8131,271.0,2000,974,13,1133,862,5,648,1326.07,0.613,0.910,0.911,0.066,0.383,0.111,0.140,75,1,20,0,9,0
8161,272.0,2000,967,13,1128,867,5,623,1256.61,0.614,0.912,0.908,0.067,0.381,0.111,0.140,63,0,20,1,13,0
8191,273.0,2000,908,13,1127,867,6,609,1269.71,0.615,0.913,0.908,0.068,0.381,0.111,0.140,89,1,21,1,13,0
8221,274.0,2000,904,13,1126,868,6,619,1329.80,0.615,0.914,0.910,0.068,0.381,0.111,0.140,71,1,14,1,13,0
8251,275.0,2000,913,13,1120,875,5,610,1268.03,0.615,0.916,0.911,0.067,0.379,0.111,0.139,79,3,28,1,8,0
8281,276.0,2000,879,13,1121,874,5,607,1249.74,0.615,0.916,0.910,0.067,0.379,0.111,0.139,65,1,17,2,9,0
8311,277.0,2000,812,13,1125,870,5,575,1249.29,0.616,0.915,0.912,0.067,0.380,0.111,0.140,68,1,18,1,9,0
8341,278.0,2000,845,13,1128,866,6,588,1331.27,0.616,0.914,0.911,0.067,0.381,0.111,0.140,74,0,16,3,2,0
8371,279.0,2000,814,13,1140,853,7,586,1314.56,0.615,0.910,0.916,0.068,0.385,0.111,0.141,80,3,19,3,18,0
8401,280.0,2000,761,14,1140,853,7,581,1369.58,0.615,0.911,0.918,0.068,0.385,0.111,0.141,90,1,23,1,10,0
8431,281.0,2000,733,14,1140,853,7,560,1419.49,0.616,0.911,0.922,0.068,0.385,0.111,0.141,77,1,23,2,3,0
8461,282.0,2000,660,14,1135,859,6,564,1456.83,0.616,0.912,0.921,0.067,0.383,0.111,0.141,93,0,24,1,5,0
8491,283.0,2000,613,14,1138,856,6,576,1511.42,0.615,0.911,0.922,0.067,0.384,0.112,0.141,64,1,21,1,8,0
8521,284.0,2000,629,14,1134,860,6,551,1527.38,0.616,0.912,0.920,0.068,0.382,0.112,0.141,89,0,16,2,6,0
8551,285.0,2000,572,13,1133,861,6,578,1610.62,0.616,0.912,0.921,0.068,0.382,0.112,0.141,80,0,22,2,9,0
8581,286.0,2000,482,13,1138,856,6,579,1557.36,0.615,0.911,0.919,0.067,0.383,0.112,0.141,83,2,20,1,13,0
8611,287.0,2000,452,13,1141,853,6,577,1471.56,0.615,0.910,0.921,0.067,0.384,0.112,0.141,69,0,23,0,15,0
8641,288.0,2000,385,13,1145,848,7,574,1487.63,0.615,0.909,0.923,0.068,0.386,0.112,0.141,100,1,16,2,10,0
8671,289.0,2000,371,13,1148,846,6,578,1540.46,0.616,0.907,0.922,0.067,0.387,0.112,0.142,89,0,17,3,3,0
8701,290.0,2000,368,13,1146,848,6,576,1560.36,0.615,0.908,0.919,0.067,0.386,0.112,0.141,66,2,13,1,5,0
8731,291.0,2000,320,13,1147,847,6,565,1501.17,0.616,0.908,0.918,0.067,0.386,0.112,0.141,76,1,10,1,13,0
8761,292.0,2000,307,13,1152,842,6,547,1536.41,0.614,0.906,0.918,0.066,0.388,0.112,0.142,82,1,18,3,12,0
8791,293.0,2000,260,13,1155,839,6,536,1596.51,0.614,0.906,0.920,0.066,0.389,0.112,0.142,79,3,10,3,11,0
8821,294.0,2000,258,13,1165,829,6,522,1719.49,0.614,0.903,0.924,0.066,0.391,0.112,0.143,87,7,12,7,7,0
8851,295.0,2000,204,13,1171,823,6,496,1761.75,0.613,0.901,0.923,0.066,0.393,0.112,0.144,76,3,21,2,12,0
8881,296.0,2000,190,13,1177,817,6,473,1761.44,0.612,0.900,0.923,0.066,0.395,0.112,0.144,91,6,11,3,8,0
8911,297.0,2000,200,13,1180,814,6,462,1740.66,0.612,0.899,0.923,0.065,0.396,0.112,0.144,93,3,6,3,8,0
8941,298.0,2000,159,13,1186,808,6,458,1788.62,0.612,0.896,0.924,0.065,0.398,0.112,0.145,80,2,14,6,10,0
8971,299.0,2000,170,13,1192,802,6,460,1748.90,0.611,0.894,0.924,0.065,0.400,0.112,0.145,93,7,17,3,4,0
9001,300.0,2000,183,13,1196,799,5,461,1726.42,0.610,0.892,0.923,0.064,0.401,0.112,0.145,94,6,13,7,5,0
9031,301.0,2000,168,13,1205,790,5,478,1817.59,0.608,0.889,0.921,0.064,0.404,0.112,0.146,85,8,21,11,5,0
9061,302.0,2000,150,13,1214,781,5,477,1834.39,0.608,0.885,0.918,0.064,0.407,0.112,0.147,87,6,23,6,9,0
9091,303.0,2000,175,13,1232,763,5,473,1916.07,0.606,0.880,0.916,0.063,0.412,0.112,0.148,88,6,14,14,7,0
9121,304.0,2000,208,13,1250,745,5,473,2021.98,0.604,0.874,0.916,0.062,0.417,0.112,0.149,90,8,19,8,8,0
9151,305.0,2000,215,13,1265,730,5,454,1981.07,0.603,0.869,0.915,0.063,0.421,0.112,0.150,81,10,23,13,14,0
9181,306.0,2000,205,13,1266,729,5,459,1898.66,0.603,0.869,0.910,0.063,0.422,0.112,0.150,87,6,16,10,13,0
9211,307.0,2000,265,13,1273,721,6,460,1909.36,0.603,0.867,0.906,0.064,0.424,0.112,0.151,71,7,13,8,8,0
9241,308.0,2000,286,13,1278,716,6,460,1864.11,0.602,0.865,0.903,0.064,0.425,0.112,0.151,77,10,9,7,11,0
9271,309.0,2000,321,13,1285,710,5,499,1923.93,0.601,0.863,0.901,0.063,0.427,0.112,0.151,99,7,10,6,11,0
9301,310.0,2000,371,14,1286,709,5,525,1873.91,0.601,0.863,0.901,0.064,0.427,0.112,0.151,94,4,11,5,14,0
9331,311.0,2000,403,14,1289,708,3,522,1796.10,0.601,0.862,0.899,0.063,0.428,0.112,0.151,79,3,10,6,6,0
9361,312.0,2000,456,14,1294,703,3,538,1822.22,0.600,0.860,0.897,0.063,0.430,0.112,0.152,82,3,6,1,7,0
9391,313.0,2000,482,14,1300,697,3,533,1799.36,0.600,0.859,0.897,0.062,0.431,0.112,0.152,75,2,6,2,9,0
9421,314.0,2000,557,14,1306,691,3,555,1789.76,0.600,0.857,0.898,0.062,0.433,0.112,0.153,82,3,4,2,4,0
9451,315.0,2000,579,15,1309,688,3,579,1797.35,0.599,0.856,0.899,0.062,0.434,0.112,0.153,85,1,3,3,6,0
9481,316.0,2000,644,15,1312,685,3,565,1853.59,0.599,0.855,0.897,0.062,0.435,0.112,0.153,92,1,4,7,5,0
9511,317.0,2000,674,15,1316,681,3,550,1804.51,0.598,0.854,0.900,0.062,0.436,0.112,0.154,73,0,6,3,13,0
9541,318.0,2000,744,15,1322,675,3,540,1848.18,0.598,0.852,0.898,0.062,0.438,0.112,0.154,99,0,9,2,9,0
9571,319.0,2000,780,15,1325,672,3,543,1786.39,0.597,0.851,0.897,0.062,0.439,0.112,0.155,73,0,4,1,5,0
9601,320.0,2000,789,15,1329,668,3,540,1802.14,0.596,0.850,0.896,0.061,0.440,0.112,0.155,88,0,3,5,7,0
9631,321.0,2000,868,15,1334,663,3,531,1826.27,0.595,0.848,0.899,0.061,0.441,0.112,0.156,78,0,3,2,9,0
9661,322.0,2000,977,15,1334,663,3,528,1808.98,0.595,0.849,0.899,0.061,0.441,0.112,0.156,82,1,5,0,7,0
9691,323.0,2000,1004,15,1340,657,3,542,1820.16,0.594,0.847,0.900,0.061,0.443,0.112,0.156,89,0,5,1,5,0
9721,324.0,2000,1064,15,1343,654,3,529,1830.47,0.593,0.846,0.901,0.060,0.444,0.112,0.156,63,1,4,2,10,0
9751,325.0,2000,1082,15,1345,652,3,561,1865.07,0.592,0.846,0.901,0.062,0.444,0.112,0.156,84,0,8,2,6,0
9781,326.0,2000,1109,15,1346,650,4,537,1875.18,0.592,0.845,0.902,0.061,0.444,0.112,0.156,81,0,8,4,8,0
9811,327.0,2000,1113,15,1353,643,4,529,1926.37,0.591,0.843,0.902,0.061,0.446,0.112,0.157,72,0,5,2,11,0
9841,328.0,2000,1194,15,1355,641,4,535,1901.04,0.591,0.843,0.900,0.061,0.447,0.112,0.158,83,0,9,8,10,0
9871,329.0,2000,1225,15,1357,639,4,532,1905.49,0.591,0.842,0.901,0.061,0.448,0.112,0.158,76,1,4,0,5,0
9901,330.0,2000,1332,15,1356,639,5,533,1938.50,0.591,0.843,0.902,0.062,0.447,0.112,0.158,84,0,4,4,2,0
9931,331.0,2000,1280,15,1357,638,5,546,2015.61,0.591,0.843,0.901,0.061,0.447,0.112,0.158,84,0,5,4,6,0
9961,332.0,2000,1199,15,1362,633,5,533,2059.20,0.590,0.842,0.904,0.061,0.449,0.112,0.159,97,0,7,6,7,0
9991,333.0,2000,1212,15,1368,627,5,517,2088.24,0.589,0.840,0.906,0.061,0.450,0.111,0.159,73,0,13,3,7,0
10021,334.0,2000,1141,15,1369,626,5,487,2120.76,0.589,0.840,0.905,0.061,0.451,0.111,0.159,71,0,6,3,6,0
10051,335.0,2000,1195,15,1369,626,5,476,2088.62,0.589,0.840,0.907,0.061,0.451,0.111,0.159,87,0,2,1,8,0
10081,336.0,2000,1155,15,1371,624,5,452,2076.00,0.589,0.840,0.908,0.061,0.451,0.111,0.159,99,0,7,4,5,0
10111,337.0,2000,1087,15,1369,622,9,444,2054.06,0.589,0.841,0.908,0.063,0.451,0.111,0.159,105,0,17,1,3,0
10141,338.0,2000,1086,15,1365,624,11,450,2056.80,0.589,0.842,0.910,0.065,0.449,0.111,0.158,97,0,27,3,4,0
10171,339.0,2000,1097,15,1364,627,9,444,1910.47,0.589,0.842,0.909,0.064,0.449,0.111,0.158,88,0,15,1,4,0
10201,340.0,2000,981,15,1358,627,15,449,1876.26,0.590,0.844,0.907,0.066,0.447,0.111,0.158,91,0,15,2,6,0
10231,341.0,2000,838,15,1346,637,17,451,1809.80,0.591,0.848,0.903,0.067,0.443,0.111,0.157,83,0,24,4,6,0
10261,342.0,2000,803,15,1338,645,17,433,1817.85,0.592,0.851,0.900,0.067,0.441,0.111,0.156,83,1,20,3,1,0
10291,343.0,2000,737,15,1328,655,17,420,1857.79,0.592,0.855,0.894,0.067,0.438,0.111,0.155,81,0,26,3,7,0
10321,344.0,2000,731,15,1320,663,17,408,1895.08,0.592,0.857,0.894,0.069,0.435,0.111,0.154,94,0,27,1,2,0
10351,345.0,2000,617,15,1310,673,17,418,1989.38,0.592,0.860,0.891,0.069,0.433,0.111,0.153,86,1,17,1,3,0
10381,346.0,2000,594,15,1309,674,17,438,2082.66,0.593,0.861,0.889,0.070,0.432,0.111,0.153,88,0,20,3,5,0
10411,347.0,2000,564,15,1302,681,17,439,2083.47,0.592,0.864,0.892,0.070,0.430,0.111,0.152,89,0,27,2,10,0
10441,348.0,2000,501,15,1302,681,17,438,2115.57,0.593,0.864,0.889,0.070,0.430,0.111,0.152,84,0,22,4,7,0
10471,349.0,2000,471,15,1301,682,17,444,2132.11,0.593,0.865,0.886,0.070,0.430,0.111,0.152,78,1,25,4,3,0
10501,350.0,2000,421,15,1306,677,17,438,2140.26,0.593,0.863,0.888,0.070,0.432,0.111,0.153,89,0,31,5,3,0
10531,351.0,2000,376,15,1300,683,17,449,2026.45,0.593,0.866,0.886,0.070,0.430,0.111,0.152,88,0,25,1,7,0
10561,352.0,2000,332,15,1306,677,17,460,1941.79,0.591,0.864,0.887,0.069,0.431,0.111,0.153,85,3,23,4,7,0
10591,353.0,2000,320,15,1302,682,16,470,1775.72,0.593,0.866,0.883,0.070,0.430,0.111,0.153,84,2,26,4,9,0
10621,354.0,2000,291,15,1306,678,16,471,1805.59,0.592,0.864,0.884,0.069,0.431,0.111,0.153,87,3,23,9,4,0
10651,355.0,2000,246,15,1307,677,16,465,1836.73,0.592,0.864,0.880,0.069,0.432,0.111,0.153,101,2,16,8,4,0
10681,356.0,2000,235,15,1309,676,15,461,1836.11,0.591,0.862,0.882,0.069,0.432,0.111,0.153,73,4,24,3,8,0
10711,357.0,2000,207,15,1320,666,14,498,1915.32,0.589,0.858,0.887,0.068,0.435,0.111,0.154,82,4,24,4,2,0
10741,358.0,2000,192,15,1335,652,13,493,2097.43,0.588,0.854,0.887,0.067,0.440,0.111,0.154,90,5,25,6,7,0
10771,359.0,2000,172,15,1346,642,12,478,2210.91,0.587,0.850,0.885,0.067,0.443,0.111,0.155,78,4,37,12,5,0
10801,360.0,2000,205,15,1360,628,12,487,2264.45,0.586,0.846,0.887,0.066,0.447,0.111,0.156,75,9,25,13,6,0
10831,361.0,2000,192,15,1356,632,12,497,2335.17,0.587,0.848,0.883,0.068,0.445,0.111,0.156,101,4,19,10,14,0
10861,362.0,2000,193,15,1367,621,12,468,2301.58,0.585,0.843,0.883,0.067,0.449,0.111,0.157,92,10,24,15,11,0
10891,363.0,2000,194,15,1380,608,12,478,2336.29,0.583,0.838,0.875,0.068,0.453,0.110,0.157,94,3,33,15,3,0
10921,364.0,2000,196,15,1394,595,11,452,2452.13,0.581,0.833,0.879,0.067,0.457,0.110,0.159,88,5,28,19,11,0
10951,365.0,2000,234,15,1404,585,11,440,2372.05,0.581,0.829,0.878,0.068,0.460,0.111,0.159,99,9,28,13,7,0
10981,366.0,2000,294,15,1415,575,10,440,2282.50,0.579,0.825,0.875,0.066,0.463,0.111,0.160,91,8,31,12,11,0
11011,367.0,2000,286,15,1416,574,10,417,2173.42,0.579,0.826,0.874,0.066,0.463,0.111,0.160,89,4,22,10,5,0
11041,368.0,2000,354,15,1416,574,10,410,1981.23,0.580,0.826,0.873,0.066,0.463,0.111,0.160,98,4,21,6,6,0
11071,369.0,2000,374,15,1431,559,10,417,1895.14,0.579,0.821,0.872,0.067,0.468,0.111,0.161,98,3,21,5,2,0
11101,370.0,2000,460,15,1435,555,10,411,1863.89,0.578,0.819,0.867,0.066,0.469,0.111,0.161,83,1,30,11,4,0
11131,371.0,2000,466,15,1427,563,10,420,1821.76,0.579,0.822,0.865,0.066,0.466,0.111,0.161,93,1,24,4,8,0
11161,372.0,2000,513,15,1430,560,10,426,1746.22,0.578,0.822,0.866,0.067,0.467,0.111,0.161,104,2,28,3,7,0
11191,373.0,2000,532,15,1434,556,10,427,1855.21,0.578,0.820,0.866,0.067,0.469,0.110,0.162,100,2,28,3,6,0
11221,374.0,2000,621,15,1432,558,10,440,1761.00,0.578,0.821,0.864,0.070,0.468,0.110,0.161,94,1,25,4,5,0
11251,375.0,2000,664,15,1429,561,10,454,1612.28,0.578,0.823,0.865,0.070,0.467,0.110,0.161,87,1,25,3,8,0
11281,376.0,2000,760,15,1425,566,9,457,1554.70,0.579,0.824,0.868,0.069,0.465,0.110,0.161,101,2,18,3,10,0
11311,377.0,2000,820,15,1423,568,9,468,1563.02,0.579,0.825,0.868,0.070,0.465,0.111,0.161,81,2,21,3,4,0
11341,378.0,2000,913,15,1419,571,10,468,1552.16,0.579,0.826,0.869,0.070,0.464,0.110,0.161,79,1,20,2,5,0
11371,379.0,2000,902,15,1415,576,9,477,1462.68,0.579,0.827,0.871,0.071,0.463,0.110,0.161,95,0,21,2,8,0
11401,380.0,2000,944,15,1422,569,9,474,1391.44,0.579,0.825,0.872,0.071,0.465,0.110,0.161,85,2,21,0,10,0
11431,381.0,2000,1036,15,1416,575,9,457,1496.04,0.579,0.826,0.867,0.071,0.463,0.110,0.161,90,0,14,5,5,0
11461,382.0,2000,1059,15,1428,563,9,448,1402.50,0.578,0.823,0.869,0.071,0.466,0.110,0.161,91,0,25,1,7,0
11491,383.0,2000,1069,15,1436,555,9,464,1383.52,0.577,0.821,0.869,0.072,0.469,0.111,0.162,92,2,20,1,6,0
11521,384.0,2000,1136,15,1439,552,9,440,1413.15,0.577,0.820,0.869,0.072,0.470,0.110,0.162,86,0,18,3,10,0
11551,385.0,2000,1200,15,1447,544,9,447,1574.48,0.576,0.818,0.869,0.071,0.472,0.111,0.163,95,0,25,4,8,0
11581,386.0,2000,1292,15,1450,541,9,424,1750.57,0.576,0.817,0.869,0.070,0.473,0.110,0.164,80,0,15,6,7,0
11611,387.0,2000,1361,15,1448,543,9,420,1820.28,0.577,0.818,0.871,0.069,0.472,0.111,0.164,82,0,15,3,11,0
11641,388.0,2000,1255,15,1451,540,9,409,1787.71,0.576,0.817,0.873,0.070,0.473,0.111,0.164,84,0,25,1,4,0
11671,389.0,2000,1340,15,1444,547,9,416,1883.26,0.577,0.820,0.870,0.070,0.471,0.111,0.163,101,1,17,2,4,0
11701,390.0,2000,1372,15,1440,551,9,410,1879.67,0.578,0.821,0.870,0.070,0.470,0.111,0.163,98,0,11,2,6,0
11731,391.0,2000,1305,15,1435,555,10,419,1878.69,0.579,0.824,0.871,0.071,0.468,0.111,0.163,97,0,25,3,7,0
11761,392.0,2000,1309,15,1432,557,11,425,1763.71,0.579,0.824,0.876,0.073,0.468,0.111,0.163,91,0,37,5,5,0
11791,393.0,2000,1232,15,1438,552,10,440,1684.59,0.579,0.822,0.878,0.073,0.470,0.111,0.163,97,1,17,1,3,0
11821,394.0,2000,1295,15,1434,556,10,444,1722.62,0.579,0.823,0.877,0.073,0.469,0.111,0.163,112,1,20,3,6,0
11851,395.0,2000,1211,15,1418,570,12,447,1740.53,0.580,0.828,0.874,0.075,0.464,0.111,0.161,91,0,25,3,6,0
11881,396.0,2000,1186,15,1408,576,16,448,1760.49,0.580,0.831,0.872,0.079,0.461,0.112,0.161,93,0,18,2,8,0
11911,397.0,2000,1219,15,1397,583,20,454,1725.22,0.581,0.835,0.870,0.082,0.458,0.112,0.160,85,3,14,5,6,0
11941,398.0,2000,1153,15,1387,588,25,459,1740.96,0.582,0.838,0.868,0.087,0.455,0.112,0.160,86,2,22,1,5,0
11971,399.0,2000,1202,15,1381,599,20,477,1676.06,0.582,0.840,0.867,0.083,0.454,0.112,0.159,86,0,29,1,3,0
12001,400.0,2000,1072,15,1374,606,20,494,1594.90,0.583,0.843,0.871,0.083,0.452,0.112,0.158,85,2,28,2,3,0
12031,401.0,2000,961,15,1352,627,21,500,1662.34,0.584,0.850,0.870,0.085,0.445,0.112,0.156,83,0,18,7,8,0
12061,402.0,2000,832,15,1347,632,21,517,1711.83,0.584,0.852,0.870,0.084,0.444,0.112,0.155,76,1,24,1,4,0
12091,403.0,2000,852,15,1341,638,21,525,1754.26,0.584,0.854,0.873,0.083,0.442,0.112,0.155,79,0,26,3,10,0
12121,404.0,2000,786,15,1347,633,20,531,1717.64,0.583,0.851,0.876,0.083,0.444,0.112,0.155,78,1,21,3,8,0
12151,405.0,2000,764,15,1359,622,19,519,1685.52,0.582,0.847,0.880,0.082,0.448,0.112,0.155,95,0,35,1,7,0
12181,406.0,2000,698,15,1357,624,19,533,1668.92,0.582,0.847,0.882,0.082,0.447,0.112,0.154,99,1,15,4,5,0
12211,407.0,2000,593,15,1358,622,20,561,1634.57,0.581,0.847,0.882,0.082,0.447,0.112,0.154,76,0,23,6,8,0
