tick,sim_second,organisms,food,species,plants,grazers,hunters,omnivores,infected,avg_lifespan,avg_body_size,avg_speed,avg_armor,avg_attack,avg_photo,avg_diet,avg_photo_area,avg_speed_plants,avg_speed_eaters,avg_light_share,ready_share_plants,ready_share_eaters,avg_disease_resistance,avg_symbiosis_rate,symbiotic_pairs,deaths_starvation,deaths_predation,deaths_old_age,deaths_disease,deaths_event,energy_total,flow_photosynthesis,flow_food,flow_predation,flow_grazing,flow_symbiosis,flow_metabolism,flow_movement,flow_disease,flow_reproduction_spent,flow_reproduction_received,flow_death,flow_clamp,flow_digestion,ledger_max_residual,ledger_cumulative_residual,grazes_eat,grazes_attack,kills_consumer,kills_plant,grazer_kills,grazer_kills_consumer,attacks_no_plant_in_reach,grazes_eat_by_plant,kills_plant_by_consumer,plant_kill_energy_consumer,hunter_intents,hunter_strikes,hunter_consumer_in_reach,hunter_kills_consumer,hunter_rejected_size,hunter_rejected_damage,hunter_rejected_both,omnivore_intents,omnivore_strikes,omnivore_consumer_in_reach,omnivore_kills_consumer,omnivore_rejected_size,omnivore_rejected_damage,omnivore_rejected_both,g1_ticks,g1_food_items,g1_bite_count,g1_plant_gross,g1_food,g1_bites,g1_kill_consumer,g1_kill_plant,g1_metabolism,g1_movement,g1_strike,g1_births,g1_deaths,g1_deaths_starvation,g1_deaths_predation,g1_deaths_disease,g1_death_age_sum,g2_ticks,g2_food_items,g2_bite_count,g2_plant_gross,g2_food,g2_bites,g2_kill_consumer,g2_kill_plant,g2_metabolism,g2_movement,g2_strike,g2_births,g2_deaths,g2_deaths_starvation,g2_deaths_predation,g2_deaths_disease,g2_death_age_sum,o1_ticks,o1_food_items,o1_bite_count,o1_plant_gross,o1_food,o1_bites,o1_kill_consumer,o1_kill_plant,o1_metabolism,o1_movement,o1_strike,o1_births,o1_deaths,o1_deaths_starvation,o1_deaths_predation,o1_deaths_disease,o1_death_age_sum,o2_ticks,o2_food_items,o2_bite_count,o2_plant_gross,o2_food,o2_bites,o2_kill_consumer,o2_kill_plant,o2_metabolism,o2_movement,o2_strike,o2_births,o2_deaths,o2_deaths_starvation,o2_deaths_predation,o2_deaths_disease,o2_death_age_sum,h1_ticks,h1_food_items,h1_bite_count,h1_plant_gross,h1_food,h1_bites,h1_kill_consumer,h1_kill_plant,h1_metabolism,h1_movement,h1_strike,h1_births,h1_deaths,h1_deaths_starvation,h1_deaths_predation,h1_deaths_disease,h1_death_age_sum,h2_ticks,h2_food_items,h2_bite_count,h2_plant_gross,h2_food,h2_bites,h2_kill_consumer,h2_kill_plant,h2_metabolism,h2_movement,h2_strike,h2_births,h2_deaths,h2_deaths_starvation,h2_deaths_predation,h2_deaths_disease,h2_death_age_sum,cross_plant_grazer,cross_plant_omnivore,cross_plant_hunter,cross_grazer_plant,cross_grazer_omnivore,cross_grazer_hunter,cross_omnivore_plant,cross_omnivore_grazer,cross_omnivore_hunter,cross_hunter_plant,cross_hunter_grazer,cross_hunter_omnivore,ticks_all_plant_aq0,ticks_deep_plant_aq0,ticks_shallow_plant_aq0,ticks_all_plant_aq1,ticks_deep_plant_aq1,ticks_shallow_plant_aq1,ticks_all_plant_aq2,ticks_deep_plant_aq2,ticks_shallow_plant_aq2,ticks_all_plant_aq3,ticks_deep_plant_aq3,ticks_shallow_plant_aq3,ticks_all_consumer_aq0,ticks_deep_consumer_aq0,ticks_shallow_consumer_aq0,ticks_all_consumer_aq1,ticks_deep_consumer_aq1,ticks_shallow_consumer_aq1,ticks_all_consumer_aq2,ticks_deep_consumer_aq2,ticks_shallow_consumer_aq2,ticks_all_consumer_aq3,ticks_deep_consumer_aq3,ticks_shallow_consumer_aq3,water_movement_plant_deep,water_movement_plant_shallow,water_movement_consumer_deep,water_movement_consumer_shallow,crossings_plant,crossings_consumer,new_region_events,food_spawned_deep,food_spawned_shallow,food_spawned_land,food_eaten,food_eaten_deep,food_eaten_shallow,plant_on_deep,plant_on_shallow,plant_on_sand,plant_on_grass,plant_on_forest,plant_on_rock,grazer_on_deep,grazer_on_shallow,grazer_on_sand,grazer_on_grass,grazer_on_forest,grazer_on_rock,omnivore_on_deep,omnivore_on_shallow,omnivore_on_sand,omnivore_on_grass,omnivore_on_forest,omnivore_on_rock,hunter_on_deep,hunter_on_shallow,hunter_on_sand,hunter_on_grass,hunter_on_forest,hunter_on_rock,plant_in_r0,plant_in_r1,plant_in_r2,plant_in_r3,plant_in_r4,plant_in_r5,plant_in_rother,plant_in_rminor,grazer_in_r0,grazer_in_r1,grazer_in_r2,grazer_in_r3,grazer_in_r4,grazer_in_r5,grazer_in_rother,grazer_in_rminor,omnivore_in_r0,omnivore_in_r1,omnivore_in_r2,omnivore_in_r3,omnivore_in_r4,omnivore_in_r5,omnivore_in_rother,omnivore_in_rminor,hunter_in_r0,hunter_in_r1,hunter_in_r2,hunter_in_r3,hunter_in_r4,hunter_in_r5,hunter_in_rother,hunter_in_rminor,region_sep,region_null,region_species,region_confined,region_confined_null,biome_sep,biome_null,biome_species,biome_confined,biome_confined_null
1321,44.0,3523,361,34,2097,1422,1,3,1301,238.74,0.878,0.836,0.119,0.063,0.480,-0.725,1.713,0.3696,2.1750,0.579,0.013,0.039,0.072,-0.044,151,117,63,0,102,0,112348.96,24921.252,26655.617,77.908,9497.956,31.134,20930.564,21162.035,2173.034,12346.242,9876.993,2132.098,767.884,3183.809,0.000301,-0.010981,2063,0,13,50,63,13,10079,325,47,73.035,30,0,0,0,0,0,0,0,0,0,0,0,0,0,33857,1060,1425,36334.916,20879.961,7922.733,0.000,14.442,12048.379,15195.358,4.915,155,167,94,9,64,32017,9241,382,305,11439.808,5356.370,1181.003,2.274,58.593,2795.330,3440.909,80.508,29,47,22,4,21,13622,103,1,8,47.590,10.987,9.405,0.000,0.000,25.769,7.953,0.000,0,1,0,0,1,114,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.383,1.282,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37178,19889,4616,23379,12495,3294,1671,722,155,0,0,0,1758,428,417,39751,10515,6086,1722,428,350,0,0,0,1948.277,144.294,9237.415,1815.647,0,0,0,369,190,980,1523,330,199,1122,267,73,350,248,37,371,236,83,330,343,59,1,0,0,1,1,0,1,0,0,0,0,0,708,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.5129,0.4556,20,0,0
1351,45.0,3510,387,34,2131,1374,1,4,1349,285.36,0.868,0.823,0.119,0.064,0.489,-0.725,1.720,0.3670,2.1813,0.583,0.014,0.036,0.072,-0.044,134,97,67,0,117,0,109321.09,24601.833,24344.845,81.680,9209.494,29.987,20829.981,20929.179,2226.664,10796.090,8636.872,2426.049,394.875,3090.260,0.000210,-0.009834,2048,0,4,63,67,4,10288,320,56,74.050,30,0,0,0,0,0,0,0,0,0,0,0,0,0,33549,970,1394,33635.955,19076.821,7581.516,0.000,2.867,11952.847,15260.527,10.407,117,156,75,4,77,32650,8765,339,327,10506.380,4835.810,1218.683,1.332,71.183,2660.475,3082.136,67.222,31,39,20,0,19,9882,111,4,7,139.466,42.664,17.212,0.000,0.000,30.588,8.562,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.419,1.243,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38404,20719,4738,23187,12587,3271,1760,795,107,0,0,0,1686,385,323,39146,10350,6848,1623,520,301,0,0,0,2010.518,144.171,9197.142,1999.004,0,0,0,339,198,878,1389,360,177,1163,261,69,346,255,37,374,251,84,290,326,49,1,0,0,2,1,0,1,0,0,0,0,0,707,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.5247,0.4481,20,1,0
1381,46.0,3462,376,34,2145,1312,1,4,1403,296.35,0.857,0.815,0.117,0.065,0.498,-0.725,1.723,0.3702,2.1881,0.581,0.013,0.033,0.072,-0.043,143,79,87,0,133,0,104713.41,23652.812,22915.681,126.740,8901.677,35.155,20257.113,20507.854,2286.094,9964.667,7971.734,2897.634,410.175,2951.112,0.000180,-0.008593,1967,0,8,79,87,8,10465,286,71,115.584,30,2,2,0,0,0,2,0,0,0,0,0,0,0,31875,934,1373,32501.603,18479.771,7352.099,0.000,29.011,11390.535,14851.297,10.605,110,163,70,4,89,36408,8350,280,306,8920.399,4008.515,1166.990,2.134,86.573,2548.453,3017.683,58.173,20,28,8,4,16,9283,120,1,2,42.167,10.856,7.454,0.000,0.000,34.358,10.123,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.456,1.343,0.018,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39011,21332,4654,23246,12549,3066,1732,836,64,0,0,0,1511,254,151,37373,10334,6637,1491,484,264,0,0,0,2072.366,136.889,9252.875,1900.984,0,0,0,327,185,762,1285,315,204,1165,250,59,353,273,45,362,238,71,269,314,58,1,0,0,2,1,0,1,0,0,0,0,0,730,0,0,0,0,0,0,0,712,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.5470,0.4647,20,0,0
1411,47.0,3343,337,34,2118,1221,1,3,1422,297.02,0.845,0.803,0.119,0.066,0.508,-0.730,1.728,0.3723,2.1808,0.575,0.010,0.030,0.072,-0.043,137,100,95,0,160,0,100436.45,22525.313,23509.120,129.842,8812.889,31.522,19532.550,19828.615,2361.663,9732.264,7785.812,3604.111,298.821,2869.036,0.000240,-0.007544,2044,0,16,79,95,16,10246,370,66,107.249,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30092,954,1383,32580.382,18773.544,7198.654,0.000,32.110,10749.052,14275.075,7.881,117,182,79,8,95,41991,7845,299,291,9282.774,4330.495,1081.929,4.863,75.139,2420.773,2891.334,43.243,24,49,17,8,24,12243,116,3,0,75.000,32.567,0.000,0.000,0.000,33.043,12.773,0.000,0,2,1,0,1,1853,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.492,1.307,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39456,21604,4654,23039,12217,2927,1711,802,98,0,0,0,1241,185,175,35457,10245,6145,1385,479,327,0,0,0,2086.665,137.795,9254.005,1795.741,0,0,0,294,184,811,1328,325,203,1124,256,74,352,265,47,341,218,58,271,296,37,1,0,0,0,2,0,1,0,0,0,0,0,738,0,0,0,0,0,0,0,662,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.5240,0.4479,20,0,0
1441,48.0,3224,356,34,2088,1132,1,3,1394,325.14,0.832,0.790,0.117,0.064,0.520,-0.734,1.731,0.3765,2.1700,0.592,0.007,0.033,0.072,-0.042,133,99,98,0,130,0,94621.22,21682.955,19589.655,121.231,8108.509,33.876,18545.839,18428.444,2346.475,8423.981,6739.185,3363.039,214.128,2626.341,0.000196,-0.006478,1865,0,12,86,98,12,10056,278,77,107.964,30,0,0,0,0,0,0,0,0,0,0,0,0,0,28314,813,1314,28480.001,15929.386,6780.170,0.000,19.612,10131.976,13308.282,9.570,102,162,79,10,73,35319,6932,231,272,7346.402,3276.660,973.436,2.896,88.352,2162.016,2536.584,36.796,15,44,17,2,25,12266,90,0,1,2.522,0.000,1.114,0.000,0.000,21.291,12.106,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.528,1.238,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38649,20996,4372,22705,11481,3081,1735,865,84,0,0,0,1101,138,170,33060,9314,5656,1205,487,220,0,0,0,2014.490,134.294,8382.607,1621.038,0,0,0,254,159,710,1104,257,151,1091,243,76,351,279,48,309,208,59,228,274,54,1,0,0,0,2,0,1,0,0,0,0,0,754,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.4839,0.4336,19,1,0
1471,49.0,3134,383,34,2083,1048,1,2,1352,311.11,0.816,0.774,0.120,0.060,0.532,-0.735,1.734,0.3748,2.1844,0.605,0.011,0.031,0.072,-0.041,151,99,66,0,117,0,91307.24,21317.152,18394.893,80.858,6801.982,31.333,17579.995,17009.311,2267.962,7802.564,6242.052,2174.270,336.879,2177.959,0.000208,-0.005077,1537,0,5,61,66,5,9898,234,57,77.651,30,1,1,0,0,0,1,0,0,0,0,0,0,0,26245,753,1089,25771.638,14946.389,5678.168,0.000,13.367,9391.157,12157.813,11.481,94,159,77,3,79,37829,6356,208,214,6537.854,2948.365,834.337,0.469,64.284,1979.105,2338.354,39.208,14,33,21,2,10,8761,61,3,0,75.000,32.759,0.000,0.000,0.000,19.190,12.548,0.000,0,1,1,0,0,172,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.564,1.346,0.009,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38085,20104,4329,22808,11522,2845,1721,752,272,0,0,0,1026,108,282,30701,8499,5354,965,354,132,0,0,0,1950.367,130.622,7403.300,1546.313,0,0,0,244,138,691,1046,253,128,1063,241,81,364,284,50,287,182,82,207,248,42,0,0,0,0,2,0,1,0,0,0,0,0,779,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,13,13,13,0.4837,0.4576,19,1,0
1501,50.0,3023,391,32,2064,956,1,2,1302,264.71,0.799,0.757,0.123,0.060,0.545,-0.738,1.739,0.3748,2.1476,0.604,0.010,0.033,0.072,-0.042,152,109,61,0,113,0,87605.12,20279.196,17025.587,90.213,6710.013,34.531,16632.788,16043.599,2192.524,7026.768,5621.415,2281.347,274.372,2267.126,0.000147,-0.004752,1517,0,3,58,61,3,9693,182,53,83.309,30,2,2,0,0,0,2,0,0,0,0,0,0,0,24073,697,1101,24287.376,13817.370,5577.384,0.073,22.372,8646.237,11295.630,9.897,83,155,88,2,65,30740,5808,200,228,6535.518,2888.730,903.438,0.294,60.938,1806.379,2299.238,39.708,17,37,19,1,17,11398,60,1,6,66.881,10.856,18.234,0.000,0.000,19.161,12.242,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,3.600,1.222,0.018,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37699,19470,4274,22618,11174,2505,1724,825,217,0,0,0,933,253,173,28151,8057,4291,887,324,121,0,0,0,1891.835,121.345,7155.514,1269.465,0,0,0,230,130,615,967,214,136,1047,236,86,371,277,47,265,151,55,223,215,47,0,0,0,0,2,0,1,0,0,0,0,0,781,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,14,14,14,0.4755,0.4220,20,0,0
1531,51.0,2912,372,32,2028,883,0,1,1250,304.34,0.786,0.745,0.124,0.058,0.554,-0.743,1.739,0.3704,2.1277,0.604,0.009,0.036,0.073,-0.042,161,92,84,0,104,0,83759.21,19144.210,15532.900,113.300,6131.009,34.046,15843.903,14719.240,2090.385,6899.264,5519.411,2323.745,266.336,2012.861,0.000152,-0.005464,1454,0,3,81,84,3,9770,211,67,98.950,19,6,3,0,0,0,3,0,0,0,0,0,0,0,22426,649,1070,22625.686,12926.005,5275.783,0.011,13.762,8115.398,10348.750,10.074,84,132,73,3,56,30003,5122,164,171,5236.261,2361.697,663.733,0.181,85.188,1599.231,1966.076,35.472,14,39,19,0,20,12981,33,1,2,44.436,10.856,8.440,0.000,0.000,12.964,5.016,0.000,0,1,0,0,1,100,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,19,0,0,0.000,0.000,0.000,0.000,0.000,2.299,0.861,0.055,0,1,0,0,1,1515,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37162,19178,4409,22565,10928,2750,1732,889,110,0,0,0,747,150,108,25818,7239,4060,1035,505,198,0,0,0,1847.852,127.981,6424.235,1227.127,0,0,0,191,106,552,868,213,111,1020,245,87,371,267,38,267,135,40,192,209,40,0,0,0,1,0,0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,12,12,12,0.4645,0.4462,20,0,0
1561,52.0,2847,376,32,2018,828,0,1,1225,356.27,0.773,0.732,0.125,0.055,0.564,-0.744,1.738,0.3720,2.1525,0.623,0.009,0.034,0.073,-0.041,147,81,47,0,92,0,80432.68,18384.504,14369.712,69.712,5699.353,34.030,15137.000,14177.191,2010.796,6235.277,4988.222,1563.163,188.707,1826.552,0.000141,-0.004996,1334,0,1,46,47,1,9943,206,43,67.320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21174,612,918,21164.507,12155.392,4810.983,0.000,23.298,7652.951,10119.014,7.517,75,120,68,1,51,30946,4559,135,210,4536.154,1937.362,680.429,0.364,44.022,1423.202,1742.817,32.073,10,20,8,0,12,5609,30,1,0,25.000,10.856,0.000,0.000,0.000,12.284,3.227,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36607,18670,4648,22470,10616,2930,1785,901,44,0,0,0,585,52,46,24166,7478,3717,1012,521,154,0,0,0,1766.758,135.613,6714.611,1094.589,0,0,0,187,115,508,806,184,106,998,254,85,355,279,47,247,148,44,154,202,33,0,0,0,1,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.4917,0.4168,19,0,0
1591,53.0,2775,365,32,2017,757,0,1,1108,343.37,0.755,0.714,0.125,0.053,0.578,-0.744,1.740,0.3709,2.1295,0.630,0.009,0.036,0.073,-0.040,152,87,30,0,104,0,78227.56,17829.289,13650.095,41.964,5000.275,37.316,14416.501,12995.868,1909.237,6125.934,4900.747,1293.025,261.530,1625.118,0.000143,-0.004328,1190,0,3,27,30,3,9590,163,26,40.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19657,569,837,19388.591,11401.918,4213.295,0.000,21.302,7105.563,9156.853,4.213,77,135,66,2,67,34979,4174,127,188,4211.344,1810.338,595.166,0.413,19.362,1293.143,1563.076,30.485,12,26,15,1,10,7109,30,1,2,38.359,10.856,5.801,0.000,0.000,12.393,3.170,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36422,18249,4699,22245,10671,2829,1748,874,258,0,0,0,579,74,80,22383,6528,3771,899,230,189,0,0,0,1741.550,138.761,5786.446,1107.255,0,0,0,169,95,490,765,181,105,977,271,102,343,274,50,192,130,46,167,189,33,0,0,0,1,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,12,12,12,0.4821,0.4352,19,0,0
1621,54.0,2686,366,32,1993,691,0,2,1054,379.20,0.741,0.700,0.126,0.053,0.590,-0.744,1.743,0.3729,2.1566,0.630,0.009,0.035,0.073,-0.039,160,73,47,0,95,0,75902.89,17085.715,11536.431,56.212,4891.530,41.405,13660.035,11323.055,1760.443,4942.099,3953.679,1421.076,255.487,1594.514,0.000205,-0.005284,1104,0,1,46,47,1,9514,155,37,49.184,0,0,0,0,0,0,0,6,5,1,0,0,0,1,17942,492,796,17287.421,9802.923,4081.831,0.019,0.000,6511.519,7808.244,0.581,56,107,62,0,45,28336,3733,104,149,3643.622,1457.267,592.423,0.000,49.184,1152.264,1307.355,28.154,6,21,7,1,13,6113,30,0,4,4.421,0.000,1.920,0.000,0.000,12.335,3.143,0.000,0,0,0,0,0,0,9,0,0,0.000,0.000,0.000,0.000,0.000,0.669,0.209,0.018,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36373,17734,5073,21893,10330,2610,1764,823,446,0,0,0,721,125,119,20134,4774,3706,859,208,138,0,0,0,1659.151,148.411,4254.645,1098.924,0,0,0,165,78,401,643,139,82,950,258,113,351,273,48,169,133,30,155,182,22,0,0,0,2,0,0,0,0,0,0,0,0,785,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,12,12,12,0.4711,0.4391,18,0,0
1651,55.0,2612,410,30,1979,631,0,2,1031,371.94,0.727,0.684,0.126,0.054,0.601,-0.748,1.744,0.3740,2.1300,0.622,0.008,0.038,0.074,-0.039,166,75,44,0,72,0,73813.85,16403.768,10815.663,54.380,4374.258,49.423,13048.727,10644.652,1703.461,4630.376,3704.301,1416.944,276.089,1346.896,0.000156,-0.005556,961,0,1,43,44,1,9535,144,38,51.507,0,0,0,0,0,0,0,15,3,0,0,0,0,0,16540,453,719,16053.867,9109.490,3852.595,0.000,17.190,6059.477,7186.797,3.053,54,97,59,1,37,23772,3314,100,98,3148.967,1405.208,361.398,0.323,34.318,1024.282,1284.004,26.214,6,23,12,0,11,7516,30,1,0,25.000,10.856,0.000,0.000,0.000,12.300,3.833,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.215,0.697,0.011,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36008,17557,4585,21669,9888,2606,1766,815,436,0,0,0,600,50,83,18509,4609,3115,805,190,170,0,0,0,1617.366,137.239,4051.774,909.452,0,0,0,148,105,394,603,135,92,939,253,108,354,271,54,146,100,46,132,172,35,0,0,0,2,0,0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.4443,0.4101,17,0,0
1681,56.0,2542,375,30,1957,583,0,2,970,443.64,0.715,0.671,0.127,0.053,0.610,-0.756,1.744,0.3766,2.1225,0.643,0.009,0.038,0.074,-0.041,173,67,62,0,71,0,71593.59,16020.917,10059.390,78.807,4364.915,45.415,12457.096,9882.571,1628.287,5043.793,4035.035,1742.744,219.281,1440.646,0.000265,-0.004151,970,0,2,60,62,2,9397,161,55,73.375,0,0,0,0,0,0,0,21,2,0,0,0,0,0,15330,418,670,14986.532,8495.519,3713.209,0.000,27.615,5651.096,6681.995,2.952,59,91,51,2,38,26381,2787,84,139,3043.122,1196.969,526.972,0.509,45.760,861.239,1059.937,22.194,1,17,11,0,6,6249,30,0,0,0.000,0.000,0.000,0.000,0.000,12.531,2.399,0.000,0,0,0,0,0,0,30,1,0,7.500,1.234,0.000,0.000,0.000,2.213,0.697,0.007,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35730,17289,4573,21619,9631,3124,1757,924,202,0,0,0,500,23,35,16921,3903,2633,756,295,120,0,0,0,1591.172,141.287,3496.186,752.709,0,0,0,143,63,326,567,152,79,915,269,99,336,273,65,140,88,51,116,154,34,0,0,0,2,0,0,0,0,0,0,0,0,773,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,11,11,11,0.4414,0.4318,17,0,0
1711,57.0,2503,358,30,1949,552,0,2,949,400.77,0.706,0.663,0.128,0.053,0.618,-0.763,1.747,0.3760,2.1364,0.653,0.009,0.032,0.074,-0.041,165,56,49,0,53,0,70635.06,15618.602,9734.383,78.661,3661.654,42.798,11989.576,9167.638,1532.631,4579.197,3663.358,1546.796,156.553,1081.143,0.000162,-0.003230,771,0,0,49,49,0,9334,107,44,74.764,0,0,0,0,0,0,0,12,0,0,0,0,0,0,14468,410,584,14204.605,8366.586,3239.263,0.000,31.229,5359.652,6226.195,3.181,51,69,44,0,25,15863,2400,77,80,2410.838,1044.483,317.287,0.000,43.535,747.624,867.255,19.448,3,16,8,0,8,4474,30,2,0,50.000,21.711,0.000,0.000,0.000,12.580,3.469,0.000,0,0,0,0,0,0,30,0,0,0.000,0.000,0.000,0.000,0.000,2.213,0.697,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35392,16792,4942,21237,9517,2988,1762,869,271,0,0,0,448,15,37,15716,3517,2511,764,419,90,0,0,0,1527.372,146.155,3257.388,703.450,0,0,0,135,72,322,546,134,71,907,266,77,331,295,73,134,82,41,136,144,15,0,0,0,2,0,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,1.0000,10,10,10,0.4694,0.4356,16,0,0
